innodb_thread_concurrency,max_allowed_packet,innodb_io_capacity_max,tmp_table_size,query_prealloc_size,max_heap_table_size,transaction_alloc_block_size,join_buffer_size,innodb_flush_log_at_trx_commit,innodb_max_dirty_pages_pct_lwm,innodb_buffer_pool_size,key_cache_age_threshold,binlog_cache_size,innodb_purge_rseg_truncate_frequency,query_cache_limit,binlog_row_image,innodb_lru_scan_depth,sort_buffer_size,innodb_stats_transient_sample_pages,innodb_adaptive_max_sleep_delay,throughput,cost,fidelity,prepare_time,run_time,clean_time
311,851922994,36382,271317962,134026411,280725756,32171,457910526,2,58,14965286816,6186,1633479606,125,16969114,minimal,6229,41883185,64,784844,234.14,252.6816999912262,"[180, 50, 100000, 4, 0.5]",67.62432408332825,180.09769701957703,1.251326322555542
659,101354595,1401,280362000,56052653,531133162,71919,194499654,2,50,11398210874,14192,3575396795,52,132354465,noblob,9249,83550898,21,312658,300.74,262.77284002304077,"[180, 50, 100000, 4, 0.5]",78.53690314292908,180.11215806007385,1.0319914817810059
914,865477562,34712,525711491,11125594,281224618,113379,95382346,2,71,11550745302,19171,3401619373,25,56013110,minimal,3555,126276633,37,913952,251.2,252.12010717391968,"[180, 50, 100000, 4, 0.5]",67.73297452926636,180.1284692287445,1.143599271774292
573,559966715,30902,952627816,129984957,281503787,77499,907015900,2,97,12552202934,29360,493237772,2,100770171,minimal,5567,109790416,5,497937,251.18,251.441223859787,"[180, 50, 100000, 4, 0.5]",66.84650015830994,180.1470091342926,1.3571484088897705
178,776010551,2893,694516308,96933504,869360279,5983,291754010,2,11,14851525439,17896,245429191,57,71134369,minimal,10083,7640690,32,147672,293.32,243.52458691596985,"[180, 50, 100000, 4, 0.5]",59.22618341445923,180.1479151248932,1.0500621795654297
709,17231431,24400,1044667774,109883116,148160279,19386,128346976,2,48,14811264737,15196,2862408470,4,36567884,noblob,1594,54136595,56,648673,220.91,250.5163722038269,"[180, 50, 100000, 4, 0.5]",65.33484673500061,180.25203204154968,1.8242945671081543
248,267598365,29563,1009937593,5274611,641745712,54786,356893713,1,62,10979818706,4223,1140319891,93,58994698,noblob,1458,19879529,19,224023,141.09,282.91009616851807,"[180, 50, 100000, 4, 0.5]",96.92635560035706,180.31605625152588,2.5384438037872314
686,556946369,21400,462642233,117435980,151489784,109463,749806356,2,12,10945336313,2866,2028589101,17,58811875,noblob,4827,101080136,72,212904,206.07,271.7749488353729,"[180, 50, 100000, 4, 0.5]",86.58639669418335,180.27606582641602,1.7753286361694336
351,971031314,7077,837267819,48192764,113399746,39121,1058835942,0,82,13577516510,12154,1784365727,2,114310717,noblob,2033,113109222,15,411389,223.95,273.5951030254364,"[180, 50, 100000, 4, 0.5]",87.86953902244568,180.17195534706116,2.4424867630004883
462,6210799,3191,557580325,2407302,96733448,74485,336560722,1,64,11813670906,9518,2882089636,65,99581419,noblob,1900,111831177,98,706949,202.32,274.2711501121521,"[180, 50, 100000, 4, 0.5]",89.2150993347168,180.21096396446228,1.7470109462738037
922,635477810,22332,961677571,82915397,615191663,52743,753680278,0,45,14587797969,20328,1041232805,6,97296137,full,6866,35578816,60,667082,255.66,247.6078507900238,"[180, 50, 100000, 4, 0.5]",62.795515298843384,180.1010160446167,1.6293530464172363
975,488719680,19263,79143517,80205263,69415239,47707,319814727,0,67,13610258652,23028,1078897370,106,94630612,noblob,828,90014716,75,751223,256.83,256.00661849975586,"[180, 50, 100000, 4, 0.5]",71.35084772109985,180.14824414253235,1.413257360458374
640,744763933,30402,1028251926,113872764,564103833,84291,372354204,1,1,14878742398,16885,699903587,85,96741902,noblob,7011,15789133,42,881204,221.32,252.00237321853638,"[180, 50, 100000, 4, 0.5]",66.67697310447693,180.12806367874146,2.0904603004455566
16,106708108,992,597614803,42645305,877176384,50226,641180181,0,49,11815364378,14113,4042199440,32,41716004,full,3501,2078704,43,173065,325.69,248.1413164138794,"[180, 50, 100000, 4, 0.5]",63.84572649002075,180.11046314239502,1.0851726531982422
801,916467985,2735,799435348,5776769,525715483,71723,912860010,0,0,12306486367,25015,3650825766,52,41023679,full,1010,13449147,43,938594,295.36,245.522545337677,"[180, 50, 100000, 4, 0.5]",61.08607220649719,180.16458010673523,1.1716718673706055
856,897071738,38806,157633081,90416024,183632332,120156,972934479,0,35,12443510493,10661,2640784293,100,30377653,full,3658,34743052,91,134229,182.12,269.1004672050476,"[180, 50, 100000, 4, 0.5]",80.01630759239197,180.38572311401367,5.5958192348480225
654,64020167,23606,403929175,132549286,750298945,62787,702190516,1,20,13027501742,19132,951434945,47,113755779,full,387,125956681,6,461039,89.88,372.4466075897217,"[180, 50, 100000, 4, 0.5]",187.48967456817627,180.17341804504395,1.6822717189788818
419,14882395,35869,417185459,79119064,973838133,85002,112470258,2,65,15447863256,9164,1883371778,104,32916386,minimal,5405,43476229,42,217462,143.46,400.4897301197052,"[180, 50, 100000, 4, 0.5]",200.04940700531006,182.16187143325806,15.188612222671509
797,431484142,34823,878104536,53569045,306480007,44791,84609135,1,99,13028639111,17679,3445942280,25,119746222,full,4483,127197245,19,485200,104.45,350.2242956161499,"[180, 50, 100000, 4, 0.5]",163.31724643707275,181.9785726070404,1.821671724319458
132,345275342,33920,782817339,23583724,454692392,14705,930013806,1,59,13284137471,17179,703846777,80,68058222,full,486,19536014,33,663266,140.17,280.1913044452667,"[180, 50, 100000, 4, 0.5]",94.9335687160492,180.11913967132568,2.0469868183135986
867,527500575,4544,480601761,6296247,941861204,87573,190487186,2,0,15415664791,23815,121032681,112,44994269,noblob,367,44223052,36,152017,234.93,271.4306535720825,"[180, 50, 100000, 4, 0.5]",86.57246041297913,180.15050339698792,1.6198711395263672
471,923896758,33813,454787450,28056449,906416136,116864,605930010,2,27,15287900013,26314,1291727908,72,126052370,noblob,2331,48686356,63,367834,134.91,372.71137952804565,"[180, 50, 100000, 4, 0.5]",165.93147444725037,181.8639051914215,21.809795379638672
859,81051905,15997,189612067,76497686,424751838,79742,1001557128,1,43,11787873801,26268,2245262057,48,126758917,minimal,3843,789560,14,844293,82.25,375.4412486553192,"[180, 50, 100000, 4, 0.5]",189.29246401786804,180.1842966079712,2.874694347381592
675,454439212,33615,823429994,97528385,334433340,28444,731733811,2,67,13098827973,10058,1397497175,91,84086071,noblob,6093,102499585,15,126764,174.6,387.3071618080139,"[180, 50, 100000, 4, 0.5]",198.5019187927246,181.08099460601807,4.634458303451538
235,882603044,30145,901622590,6593259,654236388,126965,870386805,2,77,14561241563,8256,380936887,116,18857486,noblob,6544,68751166,9,900423,154.76,404.4150137901306,"[180, 50, 100000, 4, 0.5]",217.79752612113953,180.09606790542603,3.4128055572509766
605,941266646,10674,989848201,7645317,835207442,125758,89574119,0,79,13639998223,9076,2352193300,68,18113964,full,7542,55773952,45,339873,154.7,362.9792318344116,"[180, 50, 100000, 4, 0.5]",173.52463555335999,180.28099155426025,6.078128337860107
174,405688625,1986,808362209,7797160,384924226,37317,745902898,1,57,11684036671,11340,433117264,52,12295167,full,7005,58308787,79,481441,107.18,383.7888901233673,"[180, 50, 100000, 4, 0.5]",186.16837549209595,182.33952069282532,12.167662620544434
287,404870716,38906,893237841,5536789,732702405,8406,815785616,1,97,12566276581,10664,2645562375,69,116855326,minimal,2432,114594846,51,119653,187.04,267.24042558670044,"[180, 50, 100000, 4, 0.5]",82.10228109359741,180.11387300491333,1.918097972869873
770,28158774,32993,476081022,101738263,183113205,69298,146335797,0,38,14820976938,12889,3698845206,30,96041458,noblob,5749,6837734,74,666909,215.72,282.49005246162415,"[180, 50, 100000, 4, 0.5]",96.65497326850891,180.0963215827942,2.6340832710266113
676,799097525,36980,967342084,1288343,107833349,94946,412894735,0,72,12279334123,8416,3825158652,100,116847519,minimal,8814,50730760,13,854255,157.62,292.5995445251465,"[180, 50, 100000, 4, 0.5]",96.15088844299316,184.32064628601074,9.028665542602539
