inline-function-prob,max-array-len-per-dim,max-block-depth,max-block-size,max-funcs,spearman_corr,evaluated_time,front_level
70,15,2,2,10,0.17575757575757575,2.845769476890564,0
90,5,2,1,15,0.12727272727272726,2.8223904848098753,0
90,35,3,3,35,0.5636363636363636,6.628994679450988,0
50,20,2,1,10,0.41818181818181815,2.9208621263504027,0
90,25,2,3,15,0.5272727272727272,3.493253254890442,0
70,10,2,2,5,0.406060606060606,2.8710772514343263,0
80,15,2,2,10,0.09090909090909088,2.857969808578491,1
50,5,3,1,15,-0.11515151515151514,2.8318767070770265,1
90,15,2,1,15,0.3939393939393939,2.9223560094833374,1
50,35,2,1,15,0.34545454545454546,2.8987815618515014,1
