fstrict-aliasing,funroll-loops,fno-exceptions,fomit-frame-pointer,fno-rtti,fdata-sections,ffunction-sections,fmerge-all-constants,finline-functions,finline-small-functions,fno-math-errno,fno-rounding-math,fno-trapping-math,fassociative-math,freciprocal-math,fno-signed-zeros,fno-zero-initialized-in-bss,fvectorize,fslp-vectorize,ftree-vectorize,run_time,compile_time,exe_size,csmith_time,source_size,LOC,cost,fidelity
On,Off,On,Off,Off,On,Off,Off,On,On,On,Off,On,On,On,On,Off,On,On,On,0.08814501762390137,1.6493220329284668,513704,34.24339318275452,2152160,10605,40.02358031272888,"[10, 50, 6, 4, 50]"
Off,On,On,Off,On,Off,On,Off,Off,Off,Off,On,On,Off,On,Off,On,Off,Off,On,0.09712457656860352,1.4773833751678467,515000,34.254966497421265,2152160,10605,38.52958559989929,"[10, 50, 6, 4, 50]"
On,On,On,Off,Off,On,Off,On,On,Off,On,On,Off,On,Off,On,Off,On,Off,Off,0.0843350887298584,1.5649783611297607,513896,34.05754780769348,2152160,10605,38.32525610923767,"[10, 50, 6, 4, 50]"
On,On,Off,On,On,Off,Off,Off,Off,On,Off,Off,Off,On,Off,Off,On,On,On,Off,0.11464762687683105,1.540804386138916,523192,34.113170862197876,2152160,10605,38.37975239753723,"[10, 50, 6, 4, 50]"
Off,Off,Off,Off,Off,Off,On,On,On,Off,Off,Off,On,Off,On,Off,Off,On,On,On,0.08210515975952148,1.524688959121704,513896,34.11421346664429,2152160,10605,38.30134558677673,"[10, 50, 6, 4, 50]"
Off,Off,Off,On,On,Off,On,On,On,Off,Off,Off,On,On,Off,Off,On,Off,Off,Off,0.10017251968383789,1.5149545669555664,523384,34.13773322105408,2152160,10605,38.34002065658569,"[10, 50, 6, 4, 50]"
Off,Off,Off,Off,On,On,Off,Off,On,On,On,On,Off,Off,Off,On,On,Off,On,On,0.08569669723510742,1.5178565979003906,515000,34.07820749282837,2152160,10605,38.218578577041626,"[10, 50, 6, 4, 50]"
On,On,On,On,Off,On,On,On,Off,Off,On,On,On,Off,On,Off,On,Off,Off,On,0.0948324203491211,1.5237445831298828,523384,34.06886053085327,2152160,10605,38.211618423461914,"[10, 50, 6, 4, 50]"
Off,On,Off,On,Off,On,Off,Off,Off,On,On,On,Off,Off,On,On,Off,Off,Off,Off,0.08577704429626465,1.579331398010254,521896,33.99975919723511,2152160,10605,38.257091999053955,"[10, 50, 6, 4, 50]"
On,Off,On,On,On,Off,On,On,Off,On,Off,Off,Off,On,Off,On,Off,On,On,Off,0.09768438339233398,1.50895357131958,522088,33.99702048301697,2152160,10605,38.096842527389526,"[10, 50, 6, 4, 50]"
On,Off,On,Off,Off,On,Off,Off,On,On,On,Off,On,On,On,On,Off,On,On,On,0.0837092399597168,0.1573634147644043,31640,0.1057126522064209,18636,197,2.9270780086517334,"[80, 10, 2, 1, 5]"
Off,On,On,Off,On,Off,On,Off,Off,Off,Off,On,On,Off,On,Off,On,Off,Off,On,0.10122847557067871,0.1388235092163086,32696,0.10268616676330566,18636,197,2.85078763961792,"[80, 10, 2, 1, 5]"
On,On,On,Off,Off,On,Off,On,On,Off,On,On,Off,On,Off,On,Off,On,Off,Off,0.08932113647460938,0.14511966705322266,31680,0.08290648460388184,18636,197,2.873504161834717,"[80, 10, 2, 1, 5]"
On,On,Off,On,On,Off,Off,Off,Off,On,Off,Off,Off,On,Off,Off,On,On,On,Off,0.07831430435180664,0.14524388313293457,36792,0.07272028923034668,18636,197,2.802659511566162,"[80, 10, 2, 1, 5]"
