inline-function-prob,max-array-len-per-dim,max-block-depth,max-block-size,max-funcs,spearman_corr,evaluated_time,front_level
90,15,3,1,15,0.28484848484848485,2.7182989835739138,0
60,15,3,1,15,0.09090909090909088,2.690231513977051,0
60,5,3,4,25,0.2606060606060606,3.7538087606430053,1
60,15,1,2,35,0.24848484848484845,2.9292418241500853,1
70,15,1,3,15,-0.10303030303030303,2.6922385454177857,1
80,25,3,3,20,0.12727272727272726,3.1679628133773803,2
60,25,2,3,25,-0.2121212121212121,4.923911547660827,3
60,25,3,4,35,-0.18787878787878787,6.4828561544418335,3
50,5,2,4,5,-1,73.46269609928132,4
50,5,2,2,15,-1,73.60665831565856,4
