inline-function-prob,max-array-len-per-dim,max-block-depth,max-block-size,max-funcs,spearman_corr,evaluated_time,front_level
90,15,1,1,10,0.16363636363636364,2.6397525310516357,0
60,20,1,1,5,0.33333333333333326,2.648258376121521,0
50,20,1,1,5,0.5515151515151515,2.652853178977966,0
60,25,1,4,35,0.05454545454545454,2.6416856050491333,1
70,15,3,3,25,0.4787878787878787,3.879793667793274,1
90,10,1,1,15,0.18787878787878787,2.6564759969711305,1
60,20,2,1,5,0.3939393939393939,2.6762221336364744,1
60,5,1,4,35,0.4545454545454545,3.2330416679382323,1
80,5,3,4,20,0.4787878787878787,3.4329803466796873,1
60,15,3,3,5,0.4424242424242424,2.8189228773117065,1
