fstrict-aliasing,funroll-loops,fno-exceptions,fomit-frame-pointer,fno-rtti,fdata-sections,ffunction-sections,fmerge-all-constants,finline-functions,finline-small-functions,fno-math-errno,fno-rounding-math,fno-trapping-math,fassociative-math,freciprocal-math,fno-signed-zeros,fno-zero-initialized-in-bss,fvectorize,fslp-vectorize,ftree-vectorize,run_time,compile_time,exe_size,csmith_time,source_size,LOC,cost,fidelity
On,Off,Off,Off,On,Off,Off,On,On,On,On,On,On,Off,Off,Off,Off,On,Off,Off,0.09390878677368164,1.6438212394714355,513896,34.340850830078125,2152160,10605,40.0000422000885,"[10, 50, 6, 4, 50]"
On,On,On,Off,Off,Off,Off,On,Off,On,Off,Off,Off,On,Off,On,Off,Off,On,On,0.09534502029418945,1.5214171409606934,513896,34.075332164764404,2152160,10605,38.28522825241089,"[10, 50, 6, 4, 50]"
On,Off,On,On,Off,Off,Off,Off,Off,On,On,Off,Off,On,Off,Off,Off,On,On,On,0.07594919204711914,1.4623732566833496,521896,34.102577686309814,2152160,10605,38.31857681274414,"[10, 50, 6, 4, 50]"
On,On,On,Off,Off,On,Off,Off,On,On,Off,On,Off,Off,Off,On,Off,Off,Off,Off,0.09213900566101074,1.5007786750793457,513704,34.0777542591095,2152160,10605,38.4142792224884,"[10, 50, 6, 4, 50]"
On,Off,Off,On,On,On,On,Off,Off,Off,Off,On,Off,Off,Off,On,On,On,On,On,0.08050370216369629,1.4589929580688477,523192,34.126546144485474,2152160,10605,38.32028889656067,"[10, 50, 6, 4, 50]"
Off,On,Off,Off,Off,On,On,Off,Off,On,On,Off,On,On,Off,Off,On,Off,On,Off,0.08059167861938477,1.523491621017456,515000,34.14082598686218,2152160,10605,38.454389810562134,"[10, 50, 6, 4, 50]"
Off,Off,Off,On,On,On,On,Off,On,Off,On,Off,On,Off,On,Off,On,Off,Off,On,0.08582210540771484,1.4793202877044678,523192,34.238245487213135,2152160,10605,38.40383434295654,"[10, 50, 6, 4, 50]"
Off,Off,On,On,Off,On,On,On,Off,Off,Off,Off,On,On,Off,On,Off,On,Off,On,0.08569598197937012,1.4989678859710693,522088,34.12348413467407,2152160,10605,38.28715443611145,"[10, 50, 6, 4, 50]"
On,Off,Off,On,On,On,On,Off,Off,Off,On,Off,On,Off,On,Off,Off,On,On,Off,0.10059165954589844,1.495506763458252,521896,34.06754970550537,2152160,10605,38.3558931350708,"[10, 50, 6, 4, 50]"
Off,Off,Off,Off,Off,On,Off,Off,Off,Off,Off,Off,Off,Off,Off,On,Off,On,On,Off,0.09030747413635254,1.5538792610168457,513704,34.16459250450134,2152160,10605,38.367384910583496,"[10, 50, 6, 4, 50]"
Off,Off,Off,On,On,Off,On,On,Off,Off,On,On,Off,Off,On,On,Off,Off,On,On,0.09010696411132812,1.4606683254241943,522088,34.04535436630249,2152160,10605,38.32331705093384,"[10, 50, 6, 4, 50]"
On,Off,On,Off,Off,On,Off,On,On,Off,Off,Off,Off,On,On,On,On,Off,Off,On,0.09082579612731934,1.4524147510528564,515192,34.042826652526855,2152160,10605,38.27224040031433,"[10, 50, 6, 4, 50]"
On,Off,On,On,Off,Off,On,Off,Off,On,Off,On,Off,On,Off,Off,On,On,On,On,0.08806467056274414,1.5220694541931152,523192,34.02647948265076,2152160,10605,38.21047592163086,"[10, 50, 6, 4, 50]"
Off,On,On,Off,On,On,On,Off,On,Off,Off,On,Off,On,On,Off,On,Off,Off,Off,0.09319138526916504,1.5205800533294678,515000,34.08003854751587,2152160,10605,38.267475605010986,"[10, 50, 6, 4, 50]"
On,On,On,On,Off,Off,On,On,Off,Off,Off,Off,On,On,On,On,On,On,On,Off,0.0976111888885498,1.5538053512573242,523384,34.08493256568909,2152160,10605,38.32158923149109,"[10, 50, 6, 4, 50]"
On,On,Off,On,On,On,Off,Off,On,On,Off,On,Off,On,On,On,Off,On,On,Off,0.08946704864501953,1.545501708984375,521896,34.34348654747009,2152160,10605,38.63747525215149,"[10, 50, 6, 4, 50]"
On,Off,On,On,Off,Off,Off,Off,On,On,On,Off,On,On,On,Off,On,On,On,Off,0.09396481513977051,1.4826292991638184,523192,34.06424522399902,2152160,10605,38.132285833358765,"[10, 50, 6, 4, 50]"
Off,On,On,On,On,On,On,On,On,Off,On,Off,Off,On,Off,Off,On,Off,Off,On,0.09156632423400879,1.4977021217346191,523384,34.04880619049072,2152160,10605,38.25435972213745,"[10, 50, 6, 4, 50]"
On,On,On,On,On,On,Off,Off,On,Off,Off,On,On,Off,Off,Off,On,Off,Off,On,0.13100123405456543,1.5051634311676025,523192,34.096781730651855,2152160,10605,38.3950719833374,"[10, 50, 6, 4, 50]"
Off,On,On,On,Off,On,On,On,On,On,On,On,Off,Off,On,Off,Off,On,On,Off,0.10306143760681152,1.487562656402588,522088,34.12384390830994,2152160,10605,38.258575439453125,"[10, 50, 6, 4, 50]"
Off,Off,On,Off,Off,On,On,On,On,On,Off,Off,On,On,On,Off,On,Off,Off,Off,0.09456777572631836,1.5129508972167969,515192,34.100441217422485,2152160,10605,38.19895672798157,"[10, 50, 6, 4, 50]"
On,On,On,On,On,On,Off,Off,Off,On,Off,On,On,Off,On,On,On,Off,Off,Off,0.09111785888671875,1.5312633514404297,523192,34.15171003341675,2152160,10605,38.31491756439209,"[10, 50, 6, 4, 50]"
On,On,Off,Off,Off,On,On,Off,Off,On,Off,On,Off,On,On,Off,On,On,On,Off,0.08981800079345703,1.5419921875,515000,34.032156467437744,2152160,10605,38.17770957946777,"[10, 50, 6, 4, 50]"
On,Off,On,Off,Off,On,On,Off,Off,Off,On,On,On,On,Off,On,Off,On,On,Off,0.0898287296295166,1.5119826793670654,513704,34.11674761772156,2152160,10605,38.29596948623657,"[10, 50, 6, 4, 50]"
Off,On,Off,Off,On,Off,On,Off,Off,On,On,Off,On,Off,Off,Off,Off,On,Off,On,0.08810138702392578,1.4810891151428223,513704,34.08031415939331,2152160,10605,38.15887808799744,"[10, 50, 6, 4, 50]"
Off,Off,Off,Off,Off,Off,Off,On,Off,Off,On,On,On,On,On,Off,On,On,On,Off,0.0906682014465332,1.4882376194000244,515192,34.113866329193115,2152160,10605,38.23756718635559,"[10, 50, 6, 4, 50]"
Off,Off,On,On,On,Off,Off,On,On,On,On,On,On,On,Off,Off,On,On,On,On,0.10151362419128418,1.47477388381958,523384,34.10776352882385,2152160,10605,38.36031651496887,"[10, 50, 6, 4, 50]"
Off,Off,On,On,On,On,Off,Off,Off,Off,On,Off,Off,Off,Off,On,On,Off,On,Off,0.08079195022583008,1.4854412078857422,523192,34.071807622909546,2152160,10605,38.18539118766785,"[10, 50, 6, 4, 50]"
On,On,Off,On,On,Off,Off,Off,Off,On,On,On,Off,Off,Off,On,On,Off,Off,On,0.09752917289733887,1.5216681957244873,523192,34.12038969993591,2152160,10605,38.39014720916748,"[10, 50, 6, 4, 50]"
