fstrict-aliasing,funroll-loops,fno-exceptions,fomit-frame-pointer,fno-rtti,fdata-sections,ffunction-sections,fmerge-all-constants,finline-functions,finline-small-functions,fno-math-errno,fno-rounding-math,fno-trapping-math,fassociative-math,freciprocal-math,fno-signed-zeros,fno-zero-initialized-in-bss,fvectorize,fslp-vectorize,ftree-vectorize,run_time,evaluated_time,fidelity_setting,corr
On,Off,Off,On,Off,Off,On,On,Off,Off,Off,On,Off,Off,On,On,On,Off,Off,On,0.07907819747924805,40.174641609191895,"[10, 50, 6, 4, 50]",1
On,Off,Off,On,On,On,Off,On,On,Off,On,On,On,Off,Off,On,Off,Off,Off,On,0.07974791526794434,38.17778468132019,"[10, 50, 6, 4, 50]",1
Off,On,On,Off,Off,On,Off,On,On,On,Off,Off,Off,On,On,Off,On,On,Off,Off,0.08338046073913574,38.3626754283905,"[10, 50, 6, 4, 50]",1
Off,Off,On,On,Off,On,On,Off,On,On,On,Off,Off,Off,Off,Off,Off,On,Off,Off,0.08391690254211426,38.23006272315979,"[10, 50, 6, 4, 50]",1
Off,Off,Off,On,On,Off,On,Off,Off,Off,Off,Off,Off,On,Off,On,Off,Off,Off,On,0.08421802520751953,38.37058758735657,"[10, 50, 6, 4, 50]",1
On,On,On,Off,Off,Off,On,On,On,On,On,On,Off,On,Off,Off,On,Off,Off,On,0.0851902961730957,38.374725341796875,"[10, 50, 6, 4, 50]",1
On,On,Off,Off,Off,Off,Off,On,Off,Off,On,Off,Off,Off,Off,Off,Off,On,On,Off,0.08520078659057617,38.23469567298889,"[10, 50, 6, 4, 50]",1
Off,Off,On,Off,Off,On,On,On,On,Off,Off,Off,On,Off,On,Off,On,Off,On,On,0.08538699150085449,38.69744277000427,"[10, 50, 6, 4, 50]",1
Off,On,On,On,Off,Off,Off,On,Off,On,Off,Off,Off,Off,On,On,Off,Off,On,Off,0.08657240867614746,38.2319815158844,"[10, 50, 6, 4, 50]",1
On,On,On,On,On,On,On,Off,Off,Off,On,Off,On,On,Off,On,Off,Off,Off,On,0.08724641799926758,38.40943908691406,"[10, 50, 6, 4, 50]",1
On,Off,Off,Off,Off,Off,Off,Off,On,On,Off,On,On,Off,Off,On,Off,Off,On,Off,0.0872797966003418,38.29375338554382,"[10, 50, 6, 4, 50]",1
Off,On,Off,On,On,On,On,On,Off,On,On,Off,Off,On,Off,On,Off,On,On,Off,0.08735394477844238,38.37378668785095,"[10, 50, 6, 4, 50]",1
On,On,Off,Off,On,Off,On,On,On,Off,Off,On,Off,Off,On,On,Off,On,Off,Off,0.08914637565612793,38.14712071418762,"[10, 50, 6, 4, 50]",1
On,On,Off,Off,Off,Off,Off,On,On,On,Off,Off,Off,On,On,On,Off,On,Off,Off,0.08998847007751465,38.21464538574219,"[10, 50, 6, 4, 50]",1
Off,On,On,On,On,Off,On,Off,On,Off,On,Off,Off,Off,Off,Off,On,On,On,Off,0.09002113342285156,38.255125284194946,"[10, 50, 6, 4, 50]",1
Off,On,On,Off,Off,On,On,Off,On,Off,Off,Off,On,On,Off,Off,Off,Off,On,Off,0.09039139747619629,38.19257640838623,"[10, 50, 6, 4, 50]",1
On,On,On,Off,On,On,Off,Off,Off,On,On,On,On,Off,Off,Off,Off,Off,On,On,0.09054088592529297,38.40650701522827,"[10, 50, 6, 4, 50]",1
On,Off,On,On,Off,Off,Off,On,On,On,On,Off,On,Off,Off,Off,Off,Off,Off,Off,0.09369134902954102,38.33058476448059,"[10, 50, 6, 4, 50]",1
On,Off,On,Off,Off,Off,Off,On,On,Off,On,On,Off,On,On,Off,Off,On,On,On,0.09404420852661133,38.33547496795654,"[10, 50, 6, 4, 50]",1
Off,On,On,On,Off,Off,On,Off,On,On,Off,Off,On,Off,Off,Off,On,On,Off,On,0.09700131416320801,38.24493145942688,"[10, 50, 6, 4, 50]",1
