ffast-math,funroll-all-loops,fno-inline-small-functions,finline-functions,fno-math-errno,fipa-cp-clone,funsafe-math-optimizations,fno-tree-loop-optimize,fno-merge-constants,fno-omit-frame-pointer,fno-align-labels,fno-tree-dse,fwrapv,fgcse-after-reload,fno-align-jumps,fno-asynchronous-unwind-tables,fno-cse-follow-jumps,fno-ivopts,fno-guess-branch-probability,fprefetch-loop-arrays,run_time,compile_time,exe_size,csmith_time,source_size,LOC,cost,fidelity
Off,Off,On,On,Off,On,Off,On,On,On,On,On,Off,On,Off,Off,Off,Off,On,On,0.09931755065917969,0.45368385314941406,240512,2.351752519607544,356663,1676,5.583594083786011,"[10, 50, 6, 4, 5]"
Off,On,Off,On,On,On,Off,Off,On,Off,Off,On,On,Off,On,On,On,Off,Off,Off,0.08434677124023438,0.4110093116760254,236416,2.1737782955169678,356663,1676,5.115835189819336,"[10, 50, 6, 4, 5]"
On,Off,On,Off,On,Off,On,On,Off,On,On,On,On,Off,Off,Off,On,On,On,Off,0.08730053901672363,0.41072821617126465,241944,2.19073224067688,356663,1676,5.121441125869751,"[10, 50, 6, 4, 5]"
Off,Off,On,On,Off,Off,Off,On,Off,On,On,On,Off,On,On,Off,Off,Off,On,Off,0.09523916244506836,0.42626500129699707,240512,2.2374048233032227,356663,1676,5.237038850784302,"[10, 50, 6, 4, 5]"
On,On,On,On,On,On,Off,Off,On,Off,On,On,On,On,Off,On,On,On,Off,On,0.10105538368225098,0.40227818489074707,237848,2.183906078338623,356663,1676,5.211310625076294,"[10, 50, 6, 4, 5]"
On,On,On,Off,On,Off,On,On,Off,On,Off,Off,On,Off,On,On,Off,Off,Off,On,0.08309531211853027,0.4138622283935547,237848,2.1903648376464844,356663,1676,5.081204652786255,"[10, 50, 6, 4, 5]"
On,On,Off,On,On,On,On,On,On,Off,Off,Off,Off,Off,On,Off,On,On,Off,Off,0.09729695320129395,0.4131760597229004,241944,2.183171510696411,356663,1676,5.080984830856323,"[10, 50, 6, 4, 5]"
On,Off,On,Off,On,On,Off,Off,Off,On,On,On,On,Off,On,Off,Off,On,On,Off,0.08479166030883789,0.41623544692993164,241944,2.198678970336914,356663,1676,5.1750993728637695,"[10, 50, 6, 4, 5]"
On,On,On,Off,On,Off,On,On,Off,On,Off,Off,On,Off,On,On,Off,Off,Off,On,0.09698009490966797,1.4592905044555664,465288,4.274040460586548,828309,4503,8.338348627090454,"[10, 50, 6, 4, 10]"
Off,On,Off,On,On,On,Off,Off,On,Off,Off,On,On,Off,On,On,On,Off,Off,Off,0.08617067337036133,1.4404923915863037,467960,4.248860120773315,828309,4503,8.31095266342163,"[10, 50, 6, 4, 10]"
On,Off,On,Off,On,On,Off,Off,Off,On,On,On,On,Off,On,Off,Off,On,On,Off,0.08441877365112305,1.4467642307281494,469384,4.237448453903198,828309,4503,8.24406099319458,"[10, 50, 6, 4, 10]"
On,Off,On,Off,On,Off,On,On,Off,On,On,On,On,Off,Off,Off,On,On,On,Off,0.08701419830322266,1.4497754573822021,469384,4.255661725997925,828309,4503,8.178884744644165,"[10, 50, 6, 4, 10]"
On,Off,On,Off,On,On,Off,Off,Off,On,On,On,On,Off,On,Off,Off,On,On,Off,0.08721685409545898,1.5345878601074219,504440,7.155224561691284,866233,4708,11.203444719314575,"[10, 50, 6, 4, 25]"
