time,tables,table-size,threads,r_ratio,spearman_corr,evaluated_time,front_level
35,40,25000,4,0.5,0.8666666666666665,52.954114127159116,0
35,35,15000,4,0.5,0.6363636363636362,46.72828936576843,0
30,35,10000,10,0.5,0.35757575757575755,43.67883942127228,0
35,30,15000,6,0.8,0.29696969696969694,47.42996907234192,1
60,40,35000,6,0.5,0.8545454545454544,89.62846009731292,1
60,40,35000,4,0.6,0.8545454545454544,84.02538654804229,1
35,40,40000,4,0.5,0.8060606060606059,63.10337929725647,1
35,35,15000,8,0.5,0.5030303030303029,51.17500998973846,1
35,40,30000,4,0.5,0.6969696969696969,57.46769745349884,1
30,30,25000,6,0.5,0.49090909090909085,47.95299916267395,1
