threads,connections,duration,post,spearman_corr,evaluated_time,front_level
6,35,25,True,0.6848484848484848,25.083781814575197,0
1,15,20,True,0.6727272727272726,20.058501267433165,0
8,30,45,False,0.8060606060606059,45.10251002311706,0
8,15,10,True,0.6,10.04042010307312,0
8,35,10,True,0.33333333333333326,10.05465784072876,1
4,30,20,True,0.43030303030303024,20.07321352958679,1
8,35,55,True,0.5878787878787878,55.12620227336883,1
4,30,40,True,0.4666666666666666,40.099639248847964,1
8,30,15,True,0.32121212121212117,15.064645314216614,2
8,50,60,True,0.38181818181818183,60.07873890399933,2
