time,tables,table-size,threads,r_ratio,spearman_corr,evaluated_time,front_level
50,20,35000,4,0.5,0.9878787878787878,62.99281778335571,0
30,20,20000,10,0.5,0.9515151515151514,45.99036693572998,0
30,20,10000,4,0.9,0.7696969696969697,40.82541606426239,0
50,40,35000,6,0.5,0.9515151515151514,108.11217367649078,1
40,25,40000,4,0.5,0.8424242424242423,57.76337096691132,1
45,20,20000,10,0.5,0.9393939393939393,61.610792469978335,1
30,20,20000,6,0.5,0.6606060606060605,41.87160646915436,1
40,45,30000,6,0.5,0.9151515151515152,68.6812242269516,2
30,35,20000,4,0.5,0.8424242424242423,62.64176054000855,2
50,30,10000,10,0.5,0.6484848484848483,62.59307770729065,2
