time,tables,table-size,threads,r_ratio,spearman_corr,evaluated_time,front_level
50,20,35000,4,0.5,0.9878787878787878,62.99281778335571,0
30,20,20000,10,0.5,0.9515151515151514,45.99036693572998,0
40,25,40000,4,0.5,0.8424242424242423,57.76337096691132,1
50,35,20000,6,0.5,0.8545454545454544,77.95766174793243,1
50,30,10000,6,0.5,0.8181818181818182,62.73710160255432,2
45,45,30000,6,0.5,0.709090909090909,80.30550782680511,3
55,30,45000,6,0.5,0.7818181818181817,88.67702050209046,3
40,30,50000,10,0.5,0.6727272727272726,86.81941096782684,4
50,35,40000,10,0.5,0.7575757575757575,94.32896671295165,4
30,45,45000,10,0.5,0.6484848484848483,89.32869238853455,5
