ffast-math,funroll-all-loops,fno-inline-small-functions,finline-functions,fno-math-errno,fipa-cp-clone,funsafe-math-optimizations,fno-tree-loop-optimize,fno-merge-constants,fno-omit-frame-pointer,fno-align-labels,fno-tree-dse,fwrapv,fgcse-after-reload,fno-align-jumps,fno-asynchronous-unwind-tables,fno-cse-follow-jumps,fno-ivopts,fno-guess-branch-probability,fprefetch-loop-arrays,run_time,evaluated_time,fidelity_setting,corr
On,Off,Off,On,On,Off,On,On,On,Off,On,On,Off,Off,On,Off,Off,Off,Off,On,0.10023665428161621,3.517333507537842,"[80, 35, 2, 2, 15]",0
On,Off,Off,Off,On,On,On,On,Off,Off,On,On,Off,On,Off,On,Off,Off,On,On,0.10134744644165039,2.9892303943634033,"[80, 35, 2, 2, 15]",0
On,On,Off,Off,On,Off,On,On,On,Off,Off,On,Off,Off,Off,Off,Off,Off,Off,Off,0.08904838562011719,3.016270399093628,"[80, 35, 2, 2, 15]",0
Off,Off,Off,Off,Off,On,On,On,On,On,Off,On,On,On,Off,On,Off,On,On,On,0.10725164413452148,3.056638479232788,"[80, 35, 2, 2, 15]",0
Off,Off,On,On,Off,Off,Off,On,Off,Off,Off,Off,On,On,On,On,On,On,Off,On,0.08077859878540039,3.0256764888763428,"[80, 35, 2, 2, 15]",0
On,Off,Off,Off,Off,Off,On,On,Off,Off,On,On,On,On,Off,Off,Off,On,Off,On,0.07950854301452637,2.9940104484558105,"[80, 35, 2, 2, 15]",0
Off,On,Off,Off,Off,Off,Off,On,Off,On,Off,On,On,On,Off,Off,Off,On,On,Off,0.09059643745422363,3.1425905227661133,"[80, 35, 2, 2, 15]",0
Off,Off,Off,On,Off,Off,On,Off,Off,On,Off,On,On,Off,Off,Off,Off,On,Off,Off,0.09316730499267578,3.0652832984924316,"[80, 35, 2, 2, 15]",0
Off,On,On,Off,Off,Off,Off,Off,Off,Off,On,Off,Off,On,Off,On,Off,Off,On,On,0.0981760025024414,2.9854893684387207,"[80, 35, 2, 2, 15]",0
Off,Off,On,On,On,On,On,Off,Off,Off,On,On,On,Off,On,On,Off,On,On,On,0.08784723281860352,3.038710594177246,"[80, 35, 2, 2, 15]",0
Off,On,Off,Off,On,Off,Off,Off,Off,On,On,Off,On,Off,On,On,On,On,On,On,0.0970768928527832,3.0105133056640625,"[80, 35, 2, 2, 15]",0
On,Off,Off,On,On,On,Off,Off,On,On,On,Off,Off,On,On,Off,On,On,On,On,0.07880997657775879,3.0114095211029053,"[80, 35, 2, 2, 15]",0
Off,Off,Off,Off,On,Off,Off,On,Off,Off,On,Off,On,Off,On,On,Off,On,On,On,0.09618282318115234,2.969160318374634,"[80, 35, 2, 2, 15]",0
Off,Off,Off,Off,On,Off,On,Off,Off,Off,On,On,Off,On,Off,Off,On,On,On,On,0.09122133255004883,2.8888156414031982,"[80, 35, 2, 2, 15]",0
Off,On,On,Off,On,On,Off,On,Off,On,On,Off,On,On,Off,On,Off,Off,On,On,0.08457541465759277,2.9884183406829834,"[80, 35, 2, 2, 15]",0
Off,Off,Off,Off,Off,On,On,Off,Off,On,On,On,On,Off,Off,Off,Off,On,Off,Off,0.09496164321899414,3.098698854446411,"[80, 35, 2, 2, 15]",0
Off,On,Off,On,On,Off,On,On,Off,Off,Off,On,Off,Off,On,Off,Off,Off,On,Off,0.08179807662963867,2.9408483505249023,"[80, 35, 2, 2, 15]",0
On,On,On,On,Off,Off,On,Off,Off,Off,On,Off,On,On,On,On,On,Off,On,Off,0.08293652534484863,2.9389920234680176,"[80, 35, 2, 2, 15]",0
Off,Off,Off,On,Off,On,Off,On,On,On,On,On,Off,On,On,Off,On,On,Off,Off,0.09621596336364746,3.0270700454711914,"[80, 35, 2, 2, 15]",0
Off,Off,On,On,On,Off,Off,Off,On,On,Off,Off,Off,On,On,On,Off,On,Off,On,0.0975337028503418,3.0653741359710693,"[80, 35, 2, 2, 15]",0
On,Off,On,On,Off,On,Off,Off,On,Off,Off,On,Off,Off,On,Off,Off,On,On,On,0.06817770004272461,3.0815131664276123,"[80, 35, 2, 2, 15]",0
Off,Off,Off,Off,On,On,Off,Off,On,On,Off,On,Off,Off,On,On,Off,Off,On,Off,0.0864870548248291,3.0177619457244873,"[80, 35, 2, 2, 15]",0
Off,On,On,Off,Off,Off,On,Off,On,Off,Off,Off,On,On,Off,Off,On,Off,Off,Off,0.08537793159484863,2.9218437671661377,"[80, 35, 2, 2, 15]",0
On,Off,Off,Off,On,On,On,On,On,Off,Off,On,Off,Off,Off,Off,Off,On,Off,On,0.08971786499023438,3.0087997913360596,"[80, 35, 2, 2, 15]",0
Off,On,Off,Off,Off,Off,On,Off,Off,Off,On,Off,On,Off,Off,On,Off,Off,Off,On,0.10673809051513672,3.0049421787261963,"[80, 35, 2, 2, 15]",0
Off,On,On,Off,On,On,On,Off,Off,Off,Off,Off,Off,Off,On,Off,On,Off,On,On,0.10106754302978516,3.0216853618621826,"[80, 35, 2, 2, 15]",0
On,On,On,On,On,On,Off,Off,On,On,On,On,Off,On,Off,On,On,On,Off,On,0.09650683403015137,3.0019733905792236,"[80, 35, 2, 2, 15]",0
Off,On,Off,Off,Off,On,Off,On,Off,On,Off,Off,Off,Off,On,On,On,Off,Off,On,0.08386349678039551,2.971158742904663,"[80, 35, 2, 2, 15]",0
Off,Off,Off,On,Off,Off,On,Off,On,On,On,On,On,Off,On,On,On,Off,Off,On,0.09075355529785156,3.01459002494812,"[80, 35, 2, 2, 15]",0
On,Off,On,On,Off,Off,On,Off,On,Off,Off,On,Off,On,Off,Off,On,Off,On,Off,0.09238243103027344,2.9745724201202393,"[80, 35, 2, 2, 15]",0
