threads,connections,duration,post,spearman_corr,evaluated_time,front_level
8,45,40,True,0.49090909090909085,40.119229316711426,0
8,50,10,True,0.006060606060606061,10.054071140289306,0
2,35,25,True,0.3696969696969697,25.093075966835023,0
8,50,15,True,0.309090909090909,15.07158558368683,0
8,45,10,True,0.12727272727272726,10.055584454536438,0
8,30,45,True,0.4666666666666666,45.09753842353821,1
8,35,10,True,-0.28484848484848485,10.054074621200561,1
8,40,15,True,0.16363636363636364,15.071693015098571,1
8,35,10,False,0.10303030303030303,10.055935525894165,1
8,40,10,True,-0.07878787878787878,10.055912637710572,1
