maxThreads,acceptCount,connectionTimeout,keepAliveTimeout,maxConnections,minSpareThreads,processorCache,enableLookups,asyncTimeout,disableUploadTimeout,connectionUploadTimeout,executorTerminationTimeoutMillis,compressionMinSize,tcpNoDelay,maxHttpHeaderSize,maxHttpRequestHeaderSize,maxHttpResponseHeaderSize,maxKeepAliveRequests,threadsMaxIdleTime,threadPriority,RPS,evaluated_time,fidelity_setting,corr
12335,853,55323,47946,43560,189,178,true,21830,true,126975,1767,58247,false,42120,4321,26819,824,300944,6,1127.12,10.059714078903198,"[4, 40, 10, True]",0.5878787878787878
18555,577,40154,34760,16950,120,396,true,10552,false,533969,29107,88746,false,30810,38085,22933,931,545544,4,1085.43,10.058206796646118,"[4, 40, 10, True]",0.5878787878787878
15758,180,15420,34760,16950,365,396,true,45275,false,533969,29107,88746,false,30810,38085,22933,931,545544,4,1057.08,10.056007146835327,"[4, 40, 10, True]",0.5878787878787878
9314,746,50374,50043,73751,301,174,true,2140,true,132823,24569,6866,true,64334,56173,1867,680,131108,5,1034.71,10.062606573104858,"[4, 40, 10, True]",0.5878787878787878
9407,155,20958,39648,61826,185,115,true,40346,false,163281,13630,43276,true,62372,29050,40914,933,170561,4,1021.33,10.054558277130127,"[4, 40, 10, True]",0.5878787878787878
17529,234,21568,45961,54356,107,250,true,25946,true,376517,33401,53973,false,50375,33706,11749,710,424363,7,1009.33,10.06011414527893,"[4, 40, 10, True]",0.5878787878787878
5732,194,5401,56724,8572,217,418,false,47866,false,469109,46834,5292,false,6756,12310,39206,970,532153,7,970.92,10.05534315109253,"[4, 40, 10, True]",0.5878787878787878
17813,731,12321,57346,40676,160,305,false,1485,true,323080,18670,26209,false,27782,65207,5893,433,68851,3,960.11,10.05043625831604,"[4, 40, 10, True]",0.5878787878787878
15758,180,15420,6693,95525,365,430,true,45275,true,386940,2655,18389,true,21920,52351,23439,790,585275,4,954.0,10.04972529411316,"[4, 40, 10, True]",0.5878787878787878
15601,746,50374,53883,77149,356,174,true,2140,true,132823,42819,58823,true,61459,56173,1867,357,131108,5,950.35,10.061047315597534,"[4, 40, 10, True]",0.5878787878787878
11681,557,20366,44181,9371,178,105,true,7739,true,542213,658,78636,false,55107,52388,65477,66,197589,3,950.1,10.061787843704224,"[4, 40, 10, True]",0.5878787878787878
9407,155,12321,39648,61826,160,305,false,1485,true,163281,13630,43276,true,27782,65207,5893,433,170561,4,944.86,10.056681394577026,"[4, 40, 10, True]",0.5878787878787878
12335,180,23824,6693,95525,365,178,true,11418,true,126975,1767,18389,false,21920,4321,26819,790,300944,6,943.56,10.064469337463379,"[4, 40, 10, True]",0.5878787878787878
3003,875,156,58346,76068,310,363,true,34061,true,476102,59660,85884,true,62836,3860,48714,304,488006,6,942.94,10.053794145584106,"[4, 40, 10, True]",0.5878787878787878
17813,709,20958,57346,40676,185,115,true,40346,true,323080,18670,26209,false,62372,29050,40914,933,68851,3,940.98,10.059693336486816,"[4, 40, 10, True]",0.5878787878787878
16667,705,35865,39648,61826,185,373,true,30841,true,290131,13630,43276,false,29465,29050,40914,933,495327,7,928.33,10.058287143707275,"[4, 40, 10, True]",0.5878787878787878
2387,853,37606,47946,17800,189,347,true,21830,false,126975,49542,58247,false,42120,41327,54559,824,280408,6,927.34,10.064225912094116,"[4, 40, 10, True]",0.5878787878787878
9407,975,20958,11970,63689,257,342,true,40346,false,163281,22949,88696,true,62372,8767,55951,765,170561,4,922.21,10.059088706970215,"[4, 40, 10, True]",0.5878787878787878
11439,948,20412,45743,4095,378,387,true,10235,true,53226,54883,49226,true,25684,43746,23912,659,126930,6,918.7,10.054252624511719,"[4, 40, 10, True]",0.5878787878787878
18555,577,40154,6693,95525,120,430,true,10552,true,66544,2655,18389,true,21920,52351,23439,790,585275,4,918.08,10.051084280014038,"[4, 40, 10, True]",0.5878787878787878
