ffast-math,funroll-all-loops,fno-inline-small-functions,finline-functions,fno-math-errno,fipa-cp-clone,funsafe-math-optimizations,fno-tree-loop-optimize,fno-merge-constants,fno-omit-frame-pointer,fno-align-labels,fno-tree-dse,fwrapv,fgcse-after-reload,fno-align-jumps,fno-asynchronous-unwind-tables,fno-cse-follow-jumps,fno-ivopts,fno-guess-branch-probability,fprefetch-loop-arrays,run_time,compile_time,exe_size,csmith_time,source_size,LOC,cost,fidelity
Off,On,Off,Off,On,Off,Off,Off,On,Off,On,Off,Off,On,Off,Off,Off,Off,On,Off,0.0895240306854248,5.615114212036133,1255640,34.88690423965454,2152160,10605,44.315056562423706,"[10, 50, 6, 4, 50]"
On,On,On,On,Off,Off,On,Off,Off,Off,On,Off,On,Off,On,Off,Off,Off,Off,On,0.10546350479125977,5.490869045257568,1252968,34.91223645210266,2152160,10605,42.934913635253906,"[10, 50, 6, 4, 50]"
Off,Off,On,Off,On,Off,On,On,On,On,Off,On,Off,On,On,Off,Off,On,On,Off,0.08382630348205566,5.493551731109619,1252968,34.59768271446228,2152160,10605,42.65006375312805,"[10, 50, 6, 4, 50]"
Off,On,Off,On,On,On,On,Off,Off,On,Off,Off,Off,Off,On,On,On,On,On,On,0.08665823936462402,5.501888751983643,1248872,34.59886455535889,2152160,10605,42.715614318847656,"[10, 50, 6, 4, 50]"
On,On,Off,Off,On,Off,Off,Off,On,Off,Off,On,On,On,On,On,Off,Off,On,Off,0.09354352951049805,5.491187572479248,1248872,34.721238136291504,2152160,10605,42.83271241188049,"[10, 50, 6, 4, 50]"
On,Off,On,On,On,Off,On,On,Off,On,On,Off,Off,Off,Off,Off,Off,On,Off,Off,0.09508013725280762,5.501872539520264,1252968,34.74884557723999,2152160,10605,42.92998027801514,"[10, 50, 6, 4, 50]"
Off,Off,On,On,On,On,On,On,On,Off,On,On,Off,Off,Off,Off,Off,Off,On,Off,0.10486364364624023,5.5007970333099365,1252968,34.74667501449585,2152160,10605,42.92006587982178,"[10, 50, 6, 4, 50]"
On,Off,Off,On,On,On,Off,On,Off,On,On,Off,On,Off,Off,Off,On,On,Off,Off,0.10663366317749023,5.485135316848755,1252968,34.9268741607666,2152160,10605,43.005627393722534,"[10, 50, 6, 4, 50]"
Off,On,On,On,Off,On,On,On,On,Off,On,Off,On,On,Off,On,On,On,On,On,0.09796810150146484,5.506554126739502,1248872,34.76257300376892,2152160,10605,42.79706954956055,"[10, 50, 6, 4, 50]"
Off,On,Off,On,On,On,Off,Off,On,On,On,Off,Off,Off,Off,Off,Off,Off,On,Off,0.09529328346252441,5.521963357925415,1255640,34.77515459060669,2152160,10605,42.84988045692444,"[10, 50, 6, 4, 50]"
On,On,On,On,Off,On,Off,Off,On,On,On,On,Off,On,Off,On,Off,On,On,On,0.07608985900878906,5.483350992202759,1248872,34.60669422149658,2152160,10605,42.76331162452698,"[10, 50, 6, 4, 50]"
On,On,Off,Off,On,Off,Off,On,Off,Off,On,Off,On,Off,Off,On,On,On,Off,On,0.0854489803314209,5.5323450565338135,1248872,34.73458504676819,2152160,10605,42.84114742279053,"[10, 50, 6, 4, 50]"
Off,On,Off,On,On,Off,On,Off,On,On,Off,Off,Off,On,Off,Off,Off,Off,Off,Off,0.09070348739624023,5.495856761932373,1252968,34.62927293777466,2152160,10605,42.702749729156494,"[10, 50, 6, 4, 50]"
On,On,Off,On,On,Off,Off,On,Off,On,On,On,On,Off,On,Off,Off,On,Off,On,0.08933734893798828,5.480807781219482,1252968,34.60379147529602,2152160,10605,42.63489317893982,"[10, 50, 6, 4, 50]"
Off,Off,Off,Off,On,Off,On,On,On,Off,Off,Off,On,On,On,Off,Off,Off,Off,On,0.08237743377685547,5.548739910125732,1252968,34.751447916030884,2152160,10605,42.7967004776001,"[10, 50, 6, 4, 50]"
On,On,Off,Off,On,Off,Off,On,Off,On,On,On,On,Off,Off,On,Off,Off,On,Off,0.08463692665100098,5.486814975738525,1248872,34.624112606048584,2152160,10605,42.70871686935425,"[10, 50, 6, 4, 50]"
Off,On,On,On,Off,On,Off,On,On,On,Off,On,On,Off,On,On,Off,On,Off,On,0.08476400375366211,5.499321699142456,1251544,34.60827279090881,2152160,10605,42.75518226623535,"[10, 50, 6, 4, 50]"
Off,Off,Off,On,On,Off,On,On,Off,Off,Off,On,Off,On,Off,On,On,On,On,On,0.08958578109741211,5.493266582489014,1248872,34.78636622428894,2152160,10605,42.82414627075195,"[10, 50, 6, 4, 50]"
Off,Off,Off,Off,Off,On,On,On,On,Off,Off,Off,On,Off,On,On,On,Off,Off,On,0.0820622444152832,5.541408538818359,1248872,34.732128858566284,2152160,10605,42.862088680267334,"[10, 50, 6, 4, 50]"
Off,On,On,On,Off,Off,On,Off,On,On,Off,Off,Off,On,Off,Off,Off,On,On,Off,0.08401203155517578,5.540175914764404,1252968,34.65463399887085,2152160,10605,42.791696310043335,"[10, 50, 6, 4, 50]"
On,Off,Off,Off,Off,Off,On,On,Off,Off,Off,On,On,Off,Off,Off,Off,On,On,On,0.1000978946685791,5.498240947723389,1252968,34.59977102279663,2152160,10605,42.69442391395569,"[10, 50, 6, 4, 50]"
Off,On,Off,On,On,On,On,On,Off,On,On,On,Off,On,Off,On,On,Off,On,On,0.07285094261169434,5.506042242050171,1248872,34.742820262908936,2152160,10605,42.75090146064758,"[10, 50, 6, 4, 50]"
Off,On,On,On,Off,On,Off,On,On,On,Off,On,On,Off,Off,Off,Off,Off,Off,On,0.0927274227142334,5.50960373878479,1255640,34.775299310684204,2152160,10605,42.875653982162476,"[10, 50, 6, 4, 50]"
On,Off,On,Off,On,Off,Off,On,Off,Off,On,Off,Off,Off,On,Off,On,On,On,On,0.10094237327575684,5.480767250061035,1252968,34.63619017601013,2152160,10605,42.59064960479736,"[10, 50, 6, 4, 50]"
Off,On,Off,On,On,On,Off,Off,On,Off,Off,On,Off,Off,Off,Off,On,On,On,Off,0.09668350219726562,5.509812116622925,1255640,34.73397636413574,2152160,10605,42.81273674964905,"[10, 50, 6, 4, 50]"
Off,Off,Off,On,Off,Off,Off,Off,On,On,On,On,On,Off,Off,Off,On,Off,On,Off,0.08987236022949219,5.512509822845459,1255640,34.75319719314575,2152160,10605,42.94525122642517,"[10, 50, 6, 4, 50]"
On,On,Off,On,On,Off,On,On,Off,Off,Off,On,On,Off,On,On,Off,On,On,Off,0.082977294921875,5.497507333755493,1248872,35.27623414993286,2152160,10605,43.27957010269165,"[10, 50, 6, 4, 50]"
Off,On,Off,On,On,Off,On,On,Off,On,On,Off,On,On,On,Off,On,Off,On,Off,0.10377383232116699,5.532428503036499,1252968,34.73523759841919,2152160,10605,42.926881313323975,"[10, 50, 6, 4, 50]"
On,Off,On,On,On,Off,Off,On,Off,Off,On,Off,Off,Off,Off,On,Off,On,On,Off,0.08318710327148438,5.504003047943115,1248872,34.73766779899597,2152160,10605,42.87655448913574,"[10, 50, 6, 4, 50]"
Off,On,Off,Off,On,Off,On,On,On,Off,On,Off,Off,Off,On,Off,On,On,Off,Off,0.08787703514099121,5.50464129447937,1252968,34.77998733520508,2152160,10605,42.90732550621033,"[10, 50, 6, 4, 50]"
Off,Off,On,Off,Off,On,Off,On,Off,On,On,On,On,On,Off,On,On,Off,On,On,0.09228634834289551,5.535279273986816,1251544,34.61870193481445,2152160,10605,42.890294790267944,"[10, 50, 6, 4, 50]"
On,On,Off,On,On,Off,On,Off,Off,On,On,On,Off,On,On,On,Off,On,On,On,0.08494329452514648,5.501444578170776,1248872,34.799744606018066,2152160,10605,42.86581349372864,"[10, 50, 6, 4, 50]"
Off,On,Off,Off,On,On,On,On,On,On,On,Off,Off,Off,Off,On,On,Off,Off,On,0.09357142448425293,5.532323360443115,1248872,34.66103267669678,2152160,10605,42.76986598968506,"[10, 50, 6, 4, 50]"
On,Off,On,On,On,Off,Off,Off,On,Off,On,On,On,Off,On,On,Off,Off,On,Off,0.0879971981048584,5.541884422302246,1248872,34.78499388694763,2152160,10605,42.84709429740906,"[10, 50, 6, 4, 50]"
Off,Off,Off,Off,On,Off,On,On,Off,On,Off,On,Off,On,Off,On,Off,Off,On,Off,0.0980062484741211,5.479807615280151,1248872,34.67829990386963,2152160,10605,42.74983096122742,"[10, 50, 6, 4, 50]"
Off,Off,Off,On,On,Off,Off,On,Off,On,Off,On,On,Off,Off,On,On,On,Off,Off,0.10042428970336914,5.5235960483551025,1251544,34.62327766418457,2152160,10605,42.720597982406616,"[10, 50, 6, 4, 50]"
Off,Off,Off,On,On,On,On,On,Off,On,Off,Off,On,On,Off,On,Off,Off,Off,On,0.08981752395629883,5.495556354522705,1248872,34.743696212768555,2152160,10605,42.804903745651245,"[10, 50, 6, 4, 50]"
Off,Off,Off,On,On,On,On,Off,On,On,On,On,On,Off,On,On,Off,Off,On,On,0.07772493362426758,5.495277643203735,1248872,34.80904483795166,2152160,10605,42.82845067977905,"[10, 50, 6, 4, 50]"
On,On,On,On,Off,On,Off,On,Off,On,On,On,Off,Off,On,On,On,Off,On,Off,0.09163141250610352,5.521688222885132,1248872,34.653162479400635,2152160,10605,42.74046277999878,"[10, 50, 6, 4, 50]"
Off,Off,Off,On,On,On,Off,On,Off,Off,On,On,Off,Off,Off,On,Off,On,On,On,0.09420275688171387,5.558877944946289,1251544,34.75136613845825,2152160,10605,42.91385340690613,"[10, 50, 6, 4, 50]"
Off,On,Off,Off,Off,Off,Off,On,Off,Off,Off,On,On,Off,Off,On,Off,On,Off,On,0.08204221725463867,5.4818408489227295,1251544,34.6136212348938,2152160,10605,42.66116118431091,"[10, 50, 6, 4, 50]"
On,On,Off,On,On,On,Off,On,Off,On,On,Off,Off,Off,Off,On,Off,On,On,On,0.09226393699645996,5.533451318740845,1248872,34.730591773986816,2152160,10605,42.81165814399719,"[10, 50, 6, 4, 50]"
