inline-function-prob,max-array-len-per-dim,max-block-depth,max-block-size,max-funcs,spearman_corr,evaluated_time,front_level
60,20,1,2,5,-0.6121212121212121,2.8031042337417604,0
60,35,1,1,15,0.3939393939393939,2.808487558364868,0
80,15,1,1,25,0.6969696969696969,2.82867591381073,0
50,10,1,2,20,0.05454545454545454,2.8091355085372927,1
70,10,1,3,20,0.2121212121212121,2.999251866340637,1
90,5,2,1,15,-0.07878787878787878,2.814418840408325,2
60,5,3,2,25,0.10303030303030303,3.000056195259094,2
90,10,2,2,10,-0.23636363636363633,2.8603720903396606,3
60,25,3,2,25,-0.05454545454545454,3.333068084716797,3
80,35,1,1,25,-0.3696969696969697,2.960698890686035,4
