inline-function-prob,max-array-len-per-dim,max-block-depth,max-block-size,max-funcs,spearman_corr,evaluated_time,front_level
60,35,1,1,15,0.3939393939393939,2.808487558364868,0
80,15,1,1,25,0.6969696969696969,2.82867591381073,0
50,10,1,1,15,0.29696969696969694,2.779038596153259,0
80,15,1,1,15,0.8060606060606059,2.839994692802429,0
80,15,1,1,20,0.5515151515151515,2.8268841981887816,0
60,35,1,2,5,0.38181818181818183,2.7924169063568116,0
50,25,1,1,35,-0.0303030303030303,2.7450780630111695,0
70,15,1,1,10,-0.18787878787878787,2.7831196784973145,1
80,10,1,2,10,0.7818181818181817,2.8581255197525026,1
60,15,1,1,10,0.6363636363636362,2.8296612739562987,1
