inline-function-prob,max-array-len-per-dim,max-block-depth,max-block-size,max-funcs,spearman_corr,evaluated_time,front_level
60,35,1,1,15,0.3939393939393939,2.808487558364868,0
80,15,1,1,25,0.6969696969696969,2.82867591381073,0
50,10,1,1,15,0.29696969696969694,2.779038596153259,0
80,15,1,1,15,0.8060606060606059,2.839994692802429,0
60,15,1,1,10,0.6363636363636362,2.8296612739562987,1
60,20,1,2,5,-0.6121212121212121,2.8031042337417604,1
50,10,1,2,20,0.05454545454545454,2.8091355085372927,1
50,10,3,1,20,0.41818181818181815,2.8312549114227297,2
90,5,2,1,15,-0.07878787878787878,2.814418840408325,2
60,15,1,1,25,-0.32121212121212117,2.8533747673034666,3
