time,tables,table-size,threads,r_ratio,spearman_corr,evaluated_time,front_level
30,20,20000,10,0.5,0.6848484848484848,41.23835632801056,0
50,30,10000,10,0.7,0.9030303030303028,59.94617142677307,0
30,35,20000,6,0.5,0.38181818181818183,43.01548416614533,1
40,30,35000,6,0.5,0.6,57.323769211769104,1
30,20,45000,10,0.5,0.5757575757575757,49.00436410903931,1
40,30,50000,10,0.5,0.709090909090909,68.67108554840088,1
50,35,20000,6,0.5,0.6727272727272726,62.879575276374815,1
35,20,20000,6,0.5,0.13939393939393938,45.23101620674133,2
55,30,45000,6,0.5,0.6363636363636362,76.67096059322357,2
40,20,35000,4,0.5,0.5151515151515151,50.936807537078856,2
