threads,connections,duration,post,spearman_corr,evaluated_time,front_level
8,30,20,True,0.9030303030303028,20.086807441711425,0
8,35,35,True,0.9515151515151514,35.09866030216217,0
8,40,55,True,0.9878787878787878,55.12824213504791,0
8,35,10,True,0.5515151515151515,10.080390119552613,0
6,25,55,False,0.9757575757575757,55.096527624130246,0
8,25,50,True,0.9636363636363635,50.094593334197995,0
8,45,25,True,0.9151515151515152,25.10769078731537,0
8,35,20,False,0.9151515151515152,20.10245997905731,0
8,45,55,False,0.9757575757575757,55.11588296890259,0
8,35,25,True,0.9030303030303028,25.11615607738495,1
