time,tables,table-size,threads,r_ratio,spearman_corr,evaluated_time,front_level
40,25,40000,4,0.5,0.4787878787878787,53.815687966346744,0
30,20,10000,4,0.5,0.38181818181818183,36.14455335140228,0
40,30,40000,4,0.5,0.8909090909090909,55.81684596538544,0
45,20,35000,4,0.5,0.38181818181818183,55.707093834877014,1
30,30,10000,6,0.5,0.2121212121212121,37.48935179710388,1
30,20,35000,4,0.5,0.24848484848484845,40.819017910957335,1
40,30,30000,6,0.5,0.24848484848484845,54.28417797088623,1
45,25,30000,6,0.5,0.5878787878787878,57.718408250808714,1
45,20,45000,6,0.5,0.7212121212121211,59.380875158309934,1
50,30,35000,4,0.5,0.7939393939393938,63.96083517074585,1
