time,tables,table-size,threads,r_ratio,spearman_corr,evaluated_time,front_level
45,45,30000,6,0.5,0.49090909090909085,64.61344747543335,0
30,45,45000,10,0.5,0.49090909090909085,72.69063436985016,0
40,25,40000,4,0.5,0.4787878787878787,53.815687966346744,0
30,20,20000,10,0.5,-0.12727272727272726,41.53394255638123,0
50,30,10000,6,0.5,-0.05454545454545454,57.8691130399704,1
50,20,35000,4,0.5,0.32121212121212117,60.636343932151796,1
50,35,20000,6,0.5,0.29696969696969694,62.445799994468686,2
40,30,50000,10,0.5,0.28484848484848485,72.72596220970154,3
50,35,40000,10,0.5,0.28484848484848485,78.91600761413574,3
55,30,45000,6,0.5,0.006060606060606061,74.94435245990753,4
