maxThreads,acceptCount,connectionTimeout,keepAliveTimeout,maxConnections,minSpareThreads,processorCache,enableLookups,asyncTimeout,disableUploadTimeout,connectionUploadTimeout,executorTerminationTimeoutMillis,compressionMinSize,tcpNoDelay,maxHttpHeaderSize,maxHttpRequestHeaderSize,maxHttpResponseHeaderSize,maxKeepAliveRequests,threadsMaxIdleTime,threadPriority,RPS,evaluated_time,fidelity_setting,corr
6615,980,36942,39554,31022,38,378,false,13790,false,363917,1424,62620,true,48860,53450,28223,186,597356,6,2786.77,180.09744501113892,"[8, 50, 180, True]",1
19780,980,9085,19228,87799,38,500,true,40385,false,363917,1424,62620,false,35634,29782,40666,904,48762,3,2726.95,180.10306096076965,"[8, 50, 180, True]",1
6615,367,36942,15636,35740,29,230,true,13790,false,137484,36355,26678,true,48860,53450,28223,186,597356,6,2721.54,180.09203147888184,"[8, 50, 180, True]",1
1499,718,42373,11702,90539,28,328,false,39332,true,546446,35826,16976,false,50315,37671,33289,281,526900,8,2701.32,180.12227034568787,"[8, 50, 180, True]",1
6615,995,36942,45507,21759,29,401,false,13790,false,490461,27101,26678,true,64461,53450,28223,186,597520,7,2700.43,180.10095810890198,"[8, 50, 180, True]",1
6615,367,42373,15636,35740,62,401,false,13790,false,546446,27101,63724,true,48860,24993,28223,90,487155,6,2698.39,180.11477303504944,"[8, 50, 180, True]",1
14501,980,18030,39554,91230,38,378,false,10339,false,363917,1424,62620,true,35634,29782,40666,429,459604,7,2697.77,180.12030291557312,"[8, 50, 180, True]",1
2810,48,51495,6128,87799,102,500,false,14503,false,412592,52817,62620,true,51812,29782,28223,103,25163,9,2697.63,180.12156462669373,"[8, 50, 180, True]",1
6615,980,9085,15636,91230,62,401,false,13790,false,137484,27101,63724,true,48860,24993,40666,90,597356,7,2696.46,180.12292885780334,"[8, 50, 180, True]",1
1499,995,42373,11702,21759,62,401,false,25685,false,546446,27101,63724,false,64461,24993,33289,90,395634,8,2690.94,180.10624527931213,"[8, 50, 180, True]",1
19780,565,51083,19228,87799,65,500,true,32769,true,331748,15146,82693,false,50293,40154,35602,904,48762,3,2690.32,180.10475397109985,"[8, 50, 180, True]",1
1499,980,42373,39554,91230,28,378,false,10339,false,132671,42131,16976,true,50315,29782,40666,429,459604,8,2688.94,180.11504077911377,"[8, 50, 180, True]",1
6615,367,42373,15636,35740,38,378,false,13790,false,546446,42131,62620,true,3231,53450,28223,429,487155,6,2684.52,180.11911916732788,"[8, 50, 180, True]",1
6615,15,9085,15636,35740,29,230,true,13790,false,363917,36355,26678,false,35634,53450,40666,904,48762,6,2683.92,180.12568521499634,"[8, 50, 180, True]",1
17066,995,51083,19228,21759,62,401,false,35607,false,490461,59429,82693,false,64461,40154,50842,904,597520,3,2681.73,180.11701679229736,"[8, 50, 180, True]",1
6615,980,9085,15636,91230,38,378,false,13790,false,137484,42131,62620,true,3231,53450,40666,429,597356,7,2681.17,180.11672019958496,"[8, 50, 180, True]",1
17066,367,17585,15636,35740,62,230,true,25685,false,137484,16914,63724,true,48860,24993,50842,90,597356,6,2676.86,180.1233217716217,"[8, 50, 180, True]",1
1499,718,42373,11702,90539,28,328,false,39332,true,546446,35826,16976,false,50315,37671,33289,281,325956,8,2675.7,180.1063587665558,"[8, 50, 180, True]",1
6615,980,36942,19228,87799,29,500,true,13790,false,137484,1424,26678,true,35634,29782,28223,904,597356,6,2674.21,180.12143111228943,"[8, 50, 180, True]",1
2810,48,42373,6128,41625,28,328,false,39332,false,546446,52817,16976,true,51812,22663,28223,103,526900,8,2673.11,180.11193346977234,"[8, 50, 180, True]",1
