fstrict-aliasing,funroll-loops,fno-exceptions,fomit-frame-pointer,fno-rtti,fdata-sections,ffunction-sections,fmerge-all-constants,finline-functions,finline-small-functions,fno-math-errno,fno-rounding-math,fno-trapping-math,fassociative-math,freciprocal-math,fno-signed-zeros,fno-zero-initialized-in-bss,fvectorize,fslp-vectorize,ftree-vectorize,run_time,evaluated_time,fidelity_setting,corr
On,Off,Off,On,Off,Off,Off,On,Off,On,Off,Off,On,On,On,On,Off,On,Off,On,0.07073545455932617,38.183955669403076,"[10, 50, 6, 4, 50]",1
Off,On,On,On,Off,Off,On,Off,Off,On,Off,Off,Off,On,Off,On,On,On,Off,On,0.07508254051208496,38.218703508377075,"[10, 50, 6, 4, 50]",1
On,On,On,On,Off,On,Off,Off,On,Off,On,Off,Off,Off,Off,On,On,Off,On,On,0.07536959648132324,38.16604781150818,"[10, 50, 6, 4, 50]",1
On,On,Off,On,Off,On,Off,Off,On,On,Off,Off,On,Off,Off,On,On,On,On,On,0.0767815113067627,38.29708647727966,"[10, 50, 6, 4, 50]",1
Off,On,On,On,On,Off,On,Off,Off,On,Off,Off,Off,On,Off,On,On,On,On,On,0.07809209823608398,38.33705282211304,"[10, 50, 6, 4, 50]",1
On,Off,On,On,Off,On,On,Off,On,On,Off,Off,Off,On,On,Off,Off,On,On,On,0.07837820053100586,38.192638874053955,"[10, 50, 6, 4, 50]",1
On,Off,On,On,Off,Off,On,On,Off,On,Off,Off,Off,On,On,Off,Off,On,On,On,0.07855916023254395,38.19916224479675,"[10, 50, 6, 4, 50]",1
On,Off,On,On,Off,Off,On,Off,On,On,Off,Off,Off,On,On,Off,Off,On,On,On,0.0793755054473877,38.2003128528595,"[10, 50, 6, 4, 50]",1
Off,On,Off,Off,On,Off,On,Off,On,Off,On,On,On,On,On,Off,Off,On,On,Off,0.07959842681884766,38.25495982170105,"[10, 50, 6, 4, 50]",1
On,On,Off,On,Off,Off,Off,Off,Off,Off,Off,Off,Off,On,On,On,On,On,Off,On,0.07979512214660645,38.17867565155029,"[10, 50, 6, 4, 50]",1
Off,Off,Off,Off,Off,Off,On,Off,On,Off,Off,On,Off,On,On,On,Off,On,Off,On,0.08008456230163574,38.25041103363037,"[10, 50, 6, 4, 50]",1
Off,On,Off,Off,On,Off,On,On,Off,On,Off,Off,Off,On,On,On,On,On,On,On,0.08072924613952637,38.1877281665802,"[10, 50, 6, 4, 50]",1
On,On,Off,On,Off,Off,On,On,Off,On,Off,Off,On,On,Off,On,On,On,Off,Off,0.08112692832946777,38.152100563049316,"[10, 50, 6, 4, 50]",1
On,On,On,On,On,On,On,Off,Off,On,Off,Off,Off,On,On,Off,Off,On,On,On,0.08120298385620117,38.14616894721985,"[10, 50, 6, 4, 50]",1
Off,Off,Off,Off,On,On,On,Off,Off,Off,Off,Off,On,On,On,Off,Off,On,On,Off,0.08147597312927246,38.10422611236572,"[10, 50, 6, 4, 50]",1
On,On,On,On,Off,On,On,Off,Off,On,Off,Off,On,Off,Off,On,On,On,Off,On,0.08156657218933105,38.19167613983154,"[10, 50, 6, 4, 50]",1
Off,On,Off,On,Off,Off,On,Off,Off,On,Off,Off,Off,On,On,On,On,On,Off,On,0.08162808418273926,38.106181144714355,"[10, 50, 6, 4, 50]",1
On,On,Off,On,Off,Off,Off,Off,Off,Off,Off,Off,Off,On,Off,On,On,On,Off,On,0.08211565017700195,38.56022787094116,"[10, 50, 6, 4, 50]",1
On,On,On,On,Off,On,On,Off,On,On,Off,Off,On,Off,Off,On,On,On,Off,On,0.08223915100097656,38.2733736038208,"[10, 50, 6, 4, 50]",1
On,On,On,On,Off,Off,On,Off,Off,On,Off,Off,On,On,Off,Off,On,On,Off,Off,0.08255410194396973,38.31343674659729,"[10, 50, 6, 4, 50]",1
