time,tables,table-size,threads,r_ratio,spearman_corr,evaluated_time,front_level
40,30,50000,10,0.5,0.9151515151515152,83.54730396270752,0
40,25,40000,4,0.5,0.8545454545454544,56.46750667095184,0
30,20,20000,10,0.5,0.7818181818181817,44.67805721759796,0
50,35,40000,10,0.5,0.8666666666666665,89.66308710575103,1
50,30,10000,6,0.5,0.8424242424242423,59.78433406352997,1
45,45,30000,6,0.5,0.7939393939393938,72.67477722167969,2
30,45,45000,10,0.5,0.8060606060606059,83.77863516807557,2
50,20,35000,4,0.5,0.4666666666666666,62.59747323989868,2
50,35,20000,6,0.5,0.6363636363636362,66.03588638305663,2
55,30,45000,6,0.5,0.7696969696969697,83.87090947628022,3
