8x8dct,analyse,aq-mode,aq-strength,b-adapt,bframes,cabac,chroma-qp-offset,crf,deblock,direct,fast-pskip,keyint,lookahead-threads,me,merange,mixed-refs,mbtree,nal-hrd,open-gop,run_time,evaluated_time,fidelity_setting,corr
0,none,0,1.195380953907058,0,4,1,4,49.801977859487394,0:0,temporal,1,321,4,dia,61,0,1,vbr,0,8.41,8.533543348312378,"['Action', '1080p', 60, '20s']",1
0,p4x4,0,0.7052634612966298,0,4,0,4,49.801977859487394,0:0,temporal,1,250,0,hex,18,0,1,vbr,0,8.51,8.648463010787964,"['Action', '1080p', 60, '20s']",1
0,p4x4,0,0.7052634612966298,0,4,1,8,49.801977859487394,0:0,temporal,1,321,0,hex,9,0,1,vbr,0,8.51,8.649565935134888,"['Action', '1080p', 60, '20s']",1
0,none,0,1.195380953907058,0,4,1,4,49.801977859487394,0:0,temporal,1,321,4,hex,61,0,1,vbr,0,8.51,8.649147272109985,"['Action', '1080p', 60, '20s']",1
0,p4x4,0,0.7052634612966298,0,4,0,4,49.801977859487394,0:0,temporal,1,475,0,dia,18,0,1,vbr,0,8.53,8.691065788269043,"['Action', '1080p', 60, '20s']",1
0,p4x4,0,0.7963403618786435,0,9,0,-8,49.801977859487394,0:0,auto,1,321,0,hex,9,0,1,vbr,0,8.54,8.68080759048462,"['Action', '1080p', 60, '20s']",1
0,p4x4,0,0.7052634612966298,0,4,1,4,49.801977859487394,0:0,temporal,1,475,0,hex,61,0,1,vbr,0,8.54,8.676947116851807,"['Action', '1080p', 60, '20s']",1
0,none,0,1.195380953907058,0,4,1,4,49.801977859487394,0:0,temporal,1,321,0,hex,61,0,1,vbr,0,8.54,8.672450304031372,"['Action', '1080p', 60, '20s']",1
0,p4x4,0,0.7052634612966298,0,4,1,4,49.801977859487394,0:0,temporal,0,475,0,hex,18,0,1,vbr,0,8.55,8.692770719528198,"['Action', '1080p', 60, '20s']",1
0,none,0,1.195380953907058,0,4,0,4,49.801977859487394,0:0,auto,1,321,4,hex,61,0,1,vbr,0,8.56,8.712785482406616,"['Action', '1080p', 60, '20s']",1
0,p4x4,3,0.7052634612966298,0,4,1,4,49.801977859487394,0:0,temporal,1,475,0,hex,18,0,1,vbr,0,8.59,8.729047298431396,"['Action', '1080p', 60, '20s']",1
0,p4x4,0,0.7052634612966298,0,4,0,-3,49.801977859487394,0:0,temporal,1,250,0,hex,18,1,1,vbr,0,8.59,8.7225923538208,"['Action', '1080p', 60, '20s']",1
0,none,0,1.195380953907058,0,4,0,-3,49.801977859487394,1:-1,temporal,1,321,4,hex,22,0,1,cbr,0,8.59,8.743898868560791,"['Action', '1080p', 60, '20s']",1
0,p4x4,0,1.6165306991556507,0,9,1,-8,49.801977859487394,0:0,auto,1,321,0,hex,9,0,1,vbr,0,8.61,8.750833988189697,"['Action', '1080p', 60, '20s']",1
0,p4x4,0,0.9936193775202311,0,4,1,-2,49.801977859487394,1:-1,temporal,0,321,0,hex,9,0,1,vbr,0,8.61,8.760021209716797,"['Action', '1080p', 60, '20s']",1
0,p4x4,0,0.7052634612966298,0,4,1,4,49.801977859487394,0:0,temporal,1,475,0,dia,61,0,1,vbr,0,8.61,8.743797779083252,"['Action', '1080p', 60, '20s']",1
0,p4x4,0,0.9936193775202311,0,4,0,-3,49.801977859487394,6:6,temporal,1,250,0,hex,9,0,1,vbr,0,8.62,8.752996921539307,"['Action', '1080p', 60, '20s']",1
0,p4x4,0,0.8308397249657986,0,4,0,4,49.801977859487394,0:0,temporal,1,321,0,hex,18,0,1,vbr,0,8.62,8.762248516082764,"['Action', '1080p', 60, '20s']",1
0,p4x4,0,0.7963403618786435,0,4,1,-8,49.801977859487394,0:0,temporal,1,321,0,hex,9,0,1,vbr,0,8.63,8.790783643722534,"['Action', '1080p', 60, '20s']",1
0,p4x4,3,0.7052634612966298,0,4,0,10,49.801977859487394,1:-1,temporal,1,475,0,hex,22,0,1,vbr,1,8.63,8.770836591720581,"['Action', '1080p', 60, '20s']",1
