8x8dct,analyse,aq-mode,aq-strength,b-adapt,bframes,cabac,chroma-qp-offset,crf,deblock,direct,fast-pskip,keyint,lookahead-threads,me,merange,mixed-refs,mbtree,nal-hrd,open-gop,run_time,evaluated_time,fidelity_setting,corr
0,p8x8,2,0.7963403618786435,2,0,0,4,49.801977859487394,0:0,temporal,1,321,1,dia,60,0,1,vbr,0,9.99,10.127166032791138,"['Action', '1080p', 60, '20s']",1
1,p4x4,0,0.9936193775202311,1,12,1,10,26.763382110464214,0:0,spatial,1,117,0,dia,17,0,0,none,1,10.49,10.645574569702148,"['Action', '1080p', 60, '20s']",1
0,none,3,1.195380953907058,0,12,1,10,29.585346184273632,0:0,temporal,1,475,0,hex,17,0,1,vbr,0,10.67,10.817642450332642,"['Action', '1080p', 60, '20s']",1
0,p4x4,1,1.195380953907058,0,9,1,10,29.585346184273632,6:6,temporal,1,250,0,hex,22,0,0,vbr,1,10.76,10.910311937332153,"['Action', '1080p', 60, '20s']",1
0,p4x4,0,1.270976006081585,0,6,1,10,26.763382110464214,6:6,auto,1,250,0,hex,17,0,1,vbr,1,11.02,11.1662278175354,"['Action', '1080p', 60, '20s']",1
0,p4x4,1,1.270976006081585,0,6,1,10,26.763382110464214,6:6,temporal,1,250,0,hex,22,0,1,vbr,1,11.05,11.198050737380981,"['Action', '1080p', 60, '20s']",1
1,p4x4,0,1.270976006081585,0,6,1,10,26.763382110464214,6:6,temporal,1,250,0,hex,22,0,1,vbr,1,11.07,11.224717617034912,"['Action', '1080p', 60, '20s']",1
1,p4x4,2,0.9936193775202311,1,6,1,-4,26.763382110464214,0:0,auto,0,250,0,hex,22,0,0,vbr,1,11.22,11.37893009185791,"['Action', '1080p', 60, '20s']",1
0,p4x4,0,1.195380953907058,1,6,1,10,29.585346184273632,5:5,temporal,1,79,0,hex,22,0,0,vbr,0,11.23,11.389246702194214,"['Action', '1080p', 60, '20s']",1
0,p4x4,1,1.195380953907058,0,12,1,10,29.585346184273632,0:0,temporal,1,117,0,hex,17,0,1,vbr,1,11.29,11.440877914428711,"['Action', '1080p', 60, '20s']",1
0,p4x4,1,0.9936193775202311,1,4,1,10,26.763382110464214,0:0,spatial,1,117,0,hex,17,0,0,none,1,11.37,11.510282278060913,"['Action', '1080p', 60, '20s']",1
1,p8x8,1,1.2932080819328864,0,12,1,10,29.585346184273632,-1:1,spatial,1,326,0,hex,12,1,1,vbr,1,11.64,11.795652389526367,"['Action', '1080p', 60, '20s']",1
1,p4x4,1,1.195380953907058,1,6,1,1,26.763382110464214,6:6,temporal,1,79,0,hex,22,0,1,none,1,11.77,11.918845653533936,"['Action', '1080p', 60, '20s']",1
0,p4x4,0,1.2932080819328864,1,6,1,1,26.763382110464214,-1:1,auto,1,326,3,hex,17,0,1,vbr,1,11.78,11.937401056289673,"['Action', '1080p', 60, '20s']",1
1,p4x4,1,0.4498679550631097,0,16,1,5,28.58475890485096,-4:4,auto,1,117,0,umh,12,0,1,none,1,11.93,12.08056116104126,"['Action', '1080p', 60, '20s']",1
1,p8x8,1,1.195380953907058,0,12,1,10,29.585346184273632,0:0,none,1,445,0,hex,12,0,1,vbr,1,12.23,12.391310691833496,"['Action', '1080p', 60, '20s']",1
1,p4x4,1,1.195380953907058,1,13,1,10,29.585346184273632,0:0,temporal,1,79,0,umh,22,0,1,none,0,12.48,12.613609552383423,"['Action', '1080p', 60, '20s']",1
1,none,3,0.4498679550631097,1,13,1,0,28.58475890485096,0:0,temporal,1,79,0,umh,22,0,0,none,0,12.49,12.643593311309814,"['Action', '1080p', 60, '20s']",1
0,p4x4,0,1.2932080819328864,0,12,0,7,16.60761245102158,-1:1,spatial,1,326,0,hex,17,1,1,vbr,1,12.68,12.83088231086731,"['Action', '1080p', 60, '20s']",1
1,none,3,0.4498679550631097,0,16,1,5,28.58475890485096,-4:4,auto,1,475,0,umh,12,0,1,none,0,12.68,12.834228992462158,"['Action', '1080p', 60, '20s']",1
