8x8dct,analyse,aq-mode,aq-strength,b-adapt,bframes,cabac,chroma-qp-offset,crf,deblock,direct,fast-pskip,keyint,lookahead-threads,me,merange,mixed-refs,mbtree,nal-hrd,open-gop,run_time,evaluated_time,fidelity_setting,corr
0,p4x4,0,0.7052634612966298,0,4,0,4,49.801977859487394,0:0,temporal,1,250,0,hex,18,0,1,vbr,0,8.51,8.648463010787964,"['Action', '1080p', 60, '20s']",1
0,p4x4,0,0.7963403618786435,0,9,0,-8,49.801977859487394,0:0,auto,1,321,0,hex,9,0,1,vbr,0,8.54,8.68080759048462,"['Action', '1080p', 60, '20s']",1
0,p4x4,3,0.7052634612966298,0,4,1,4,49.801977859487394,0:0,temporal,1,475,0,hex,18,0,1,vbr,0,8.59,8.729047298431396,"['Action', '1080p', 60, '20s']",1
0,p4x4,0,0.9936193775202311,0,4,0,-3,49.801977859487394,6:6,temporal,1,250,0,hex,9,0,1,vbr,0,8.62,8.752996921539307,"['Action', '1080p', 60, '20s']",1
0,p4x4,0,0.9936193775202311,0,4,0,-3,49.801977859487394,1:-1,temporal,1,250,0,hex,9,0,1,vbr,0,8.64,8.780740022659302,"['Action', '1080p', 60, '20s']",1
0,p4x4,0,0.7963403618786435,0,4,0,-3,49.801977859487394,0:0,temporal,1,250,0,hex,9,0,1,vbr,0,8.65,8.815093040466309,"['Action', '1080p', 60, '20s']",1
0,none,0,0.9936193775202311,0,4,1,4,49.801977859487394,6:6,temporal,1,475,0,hex,61,0,1,vbr,0,8.69,8.832823753356934,"['Action', '1080p', 60, '20s']",1
0,none,3,1.195380953907058,0,4,0,10,49.801977859487394,0:0,temporal,1,321,0,hex,22,0,1,cbr,0,8.71,8.846744298934937,"['Action', '1080p', 60, '20s']",1
0,p4x4,0,0.9936193775202311,0,4,0,-3,49.801977859487394,-6:6,temporal,1,475,0,hex,18,0,1,vbr,0,8.73,8.866943836212158,"['Action', '1080p', 60, '20s']",1
0,p8x8,3,0.4774651160380594,0,4,0,-9,49.801977859487394,0:0,temporal,1,321,0,hex,7,0,1,vbr,0,8.76,8.896355867385864,"['Action', '1080p', 60, '20s']",1
0,p4x4,3,0.9936193775202311,0,4,0,4,49.801977859487394,0:0,temporal,1,475,0,hex,18,0,1,vbr,0,8.78,8.928112506866455,"['Action', '1080p', 60, '20s']",1
0,p4x4,3,1.6165306991556507,0,4,1,10,49.801977859487394,0:0,temporal,1,321,0,hex,9,0,1,vbr,0,8.79,8.9308922290802,"['Action', '1080p', 60, '20s']",1
0,p8x8,3,0.9936193775202311,0,4,0,4,49.801977859487394,6:6,temporal,1,250,0,hex,22,0,1,vbr,0,8.81,8.947454690933228,"['Action', '1080p', 60, '20s']",1
0,p4x4,0,0.9936193775202311,0,4,0,-3,49.801977859487394,6:6,temporal,1,250,0,hex,22,0,1,vbr,0,8.81,8.949548721313477,"['Action', '1080p', 60, '20s']",1
0,p8x8,3,1.195380953907058,0,9,1,-9,49.801977859487394,0:0,temporal,1,475,0,hex,7,0,0,vbr,1,8.85,9.004554986953735,"['Action', '1080p', 60, '20s']",1
0,none,0,0.7963403618786435,0,4,0,4,49.801977859487394,0:0,temporal,1,321,0,hex,9,0,1,vbr,0,8.85,8.981122016906738,"['Action', '1080p', 60, '20s']",1
0,none,1,1.195380953907058,0,12,0,-8,49.801977859487394,0:0,auto,1,321,0,hex,22,0,1,cbr,0,8.85,8.993086338043213,"['Action', '1080p', 60, '20s']",1
0,none,3,0.9936193775202311,0,4,0,-3,49.801977859487394,6:6,temporal,1,321,0,hex,22,0,1,vbr,0,8.87,9.012845754623413,"['Action', '1080p', 60, '20s']",1
0,p4x4,3,0.9936193775202311,0,4,1,4,49.801977859487394,5:-5,temporal,1,250,0,hex,9,0,1,vbr,0,8.91,9.032960891723633,"['Action', '1080p', 60, '20s']",1
0,none,0,0.9936193775202311,0,4,1,4,49.801977859487394,6:6,spatial,1,475,0,hex,61,0,1,vbr,0,8.91,9.04962420463562,"['Action', '1080p', 60, '20s']",1
