8x8dct,analyse,aq-mode,aq-strength,b-adapt,bframes,cabac,chroma-qp-offset,crf,deblock,direct,fast-pskip,keyint,lookahead-threads,me,merange,mixed-refs,mbtree,nal-hrd,open-gop,run_time,evaluated_time,fidelity_setting,corr
0,p4x4,0,0.7052634612966298,0,4,0,4,49.801977859487394,0:0,temporal,1,250,0,hex,18,0,1,vbr,0,8.51,8.648463010787964,"['Action', '1080p', 60, '20s']",1
0,p4x4,0,0.7963403618786435,0,9,0,-8,49.801977859487394,0:0,auto,1,321,0,hex,9,0,1,vbr,0,8.54,8.68080759048462,"['Action', '1080p', 60, '20s']",1
0,p4x4,3,0.7052634612966298,0,4,1,4,49.801977859487394,0:0,temporal,1,475,0,hex,18,0,1,vbr,0,8.59,8.729047298431396,"['Action', '1080p', 60, '20s']",1
0,p4x4,0,1.6165306991556507,0,9,1,-8,49.801977859487394,0:0,auto,1,321,0,hex,9,0,1,vbr,0,8.61,8.750833988189697,"['Action', '1080p', 60, '20s']",1
0,p4x4,0,0.9936193775202311,0,4,0,-3,49.801977859487394,6:6,temporal,1,250,0,hex,9,0,1,vbr,0,8.62,8.752996921539307,"['Action', '1080p', 60, '20s']",1
0,p4x4,0,0.7963403618786435,0,4,1,-8,49.801977859487394,0:0,temporal,1,321,0,hex,9,0,1,vbr,0,8.63,8.790783643722534,"['Action', '1080p', 60, '20s']",1
0,p4x4,0,0.9936193775202311,0,4,0,-3,49.801977859487394,1:-1,temporal,1,250,0,hex,9,0,1,vbr,0,8.64,8.780740022659302,"['Action', '1080p', 60, '20s']",1
0,p4x4,0,0.7963403618786435,0,4,0,-3,49.801977859487394,0:0,temporal,1,250,0,hex,9,0,1,vbr,0,8.65,8.815093040466309,"['Action', '1080p', 60, '20s']",1
0,none,3,1.195380953907058,0,4,0,10,49.801977859487394,1:-1,temporal,1,321,0,hex,22,0,1,vbr,1,8.66,8.784430265426636,"['Action', '1080p', 60, '20s']",1
0,none,0,0.9936193775202311,0,4,1,4,49.801977859487394,6:6,temporal,1,475,0,hex,61,0,1,vbr,0,8.69,8.832823753356934,"['Action', '1080p', 60, '20s']",1
0,p4x4,0,0.9936193775202311,0,4,0,-8,49.801977859487394,-6:6,temporal,1,321,0,hex,18,0,1,vbr,0,8.7,8.85313630104065,"['Action', '1080p', 60, '20s']",1
0,none,3,1.195380953907058,0,4,0,10,49.801977859487394,0:0,temporal,1,321,0,hex,22,0,1,cbr,0,8.71,8.846744298934937,"['Action', '1080p', 60, '20s']",1
0,p4x4,0,0.9936193775202311,0,4,0,-3,49.801977859487394,-6:6,temporal,1,475,0,hex,18,0,1,vbr,0,8.73,8.866943836212158,"['Action', '1080p', 60, '20s']",1
0,p4x4,0,0.9936193775202311,0,4,1,4,49.801977859487394,0:0,temporal,1,475,0,hex,9,0,1,vbr,0,8.74,8.874285221099854,"['Action', '1080p', 60, '20s']",1
0,p4x4,3,0.7963403618786435,0,4,0,10,49.801977859487394,0:0,auto,1,321,0,hex,9,0,1,vbr,0,8.74,8.88308596611023,"['Action', '1080p', 60, '20s']",1
0,p4x4,3,1.6165306991556507,0,4,1,10,49.801977859487394,0:0,temporal,1,475,0,hex,18,0,1,vbr,0,8.74,8.875353813171387,"['Action', '1080p', 60, '20s']",1
0,p4x4,0,0.9936193775202311,0,4,0,-3,49.801977859487394,0:0,temporal,1,250,0,hex,9,0,1,vbr,0,8.75,8.882091999053955,"['Action', '1080p', 60, '20s']",1
0,p8x8,3,0.4774651160380594,0,4,0,-9,49.801977859487394,0:0,temporal,1,321,0,hex,7,0,1,vbr,0,8.76,8.896355867385864,"['Action', '1080p', 60, '20s']",1
0,p4x4,3,0.9936193775202311,0,4,0,4,49.801977859487394,0:0,temporal,1,475,0,hex,18,0,1,vbr,0,8.78,8.928112506866455,"['Action', '1080p', 60, '20s']",1
0,none,0,0.7963403618786435,0,9,0,4,49.801977859487394,0:0,auto,1,321,0,hex,9,0,1,vbr,0,8.78,8.927942991256714,"['Action', '1080p', 60, '20s']",1
