ffast-math,funroll-all-loops,fno-inline-small-functions,finline-functions,fno-math-errno,fipa-cp-clone,funsafe-math-optimizations,fno-tree-loop-optimize,fno-merge-constants,fno-omit-frame-pointer,fno-align-labels,fno-tree-dse,fwrapv,fgcse-after-reload,fno-align-jumps,fno-asynchronous-unwind-tables,fno-cse-follow-jumps,fno-ivopts,fno-guess-branch-probability,fprefetch-loop-arrays,run_time,compile_time,exe_size,csmith_time,source_size,LOC,cost,fidelity
Off,On,Off,Off,Off,On,On,On,Off,On,Off,Off,Off,Off,On,On,Off,On,On,On,0.07395601272583008,5.502372980117798,1248872,34.78491926193237,2152160,10605,42.84936475753784,"[10, 50, 6, 4, 50]"
On,On,Off,On,On,On,Off,On,Off,On,On,Off,On,Off,On,Off,On,On,Off,On,0.10002946853637695,5.494789123535156,1252968,34.79413032531738,2152160,10605,42.81067752838135,"[10, 50, 6, 4, 50]"
Off,Off,Off,On,On,On,On,Off,Off,On,Off,Off,On,Off,On,On,On,On,On,Off,0.09559130668640137,5.569713830947876,1248872,34.65584063529968,2152160,10605,42.82815217971802,"[10, 50, 6, 4, 50]"
Off,On,Off,Off,Off,On,On,On,Off,On,Off,Off,Off,Off,On,Off,Off,On,On,On,0.09838628768920898,5.481655120849609,1252968,34.64845108985901,2152160,10605,42.702143907547,"[10, 50, 6, 4, 50]"
Off,On,Off,Off,Off,On,On,Off,Off,On,On,Off,Off,Off,On,On,Off,On,On,Off,0.0939786434173584,5.503675937652588,1248872,34.7709059715271,2152160,10605,42.84007740020752,"[10, 50, 6, 4, 50]"
Off,On,Off,On,On,On,On,Off,Off,Off,Off,Off,Off,Off,On,On,On,On,Off,Off,0.09163713455200195,5.549295902252197,1248872,34.786827087402344,2152160,10605,42.85491156578064,"[10, 50, 6, 4, 50]"
Off,Off,Off,Off,On,On,On,Off,Off,Off,Off,On,Off,Off,Off,On,Off,On,On,On,0.09120678901672363,5.4891886711120605,1248872,34.791948318481445,2152160,10605,42.88678288459778,"[10, 50, 6, 4, 50]"
On,On,Off,Off,On,Off,Off,Off,On,Off,On,On,On,On,Off,On,Off,On,On,On,0.08075237274169922,5.492345094680786,1248872,34.79073476791382,2152160,10605,42.794925689697266,"[10, 50, 6, 4, 50]"
On,On,Off,Off,Off,On,Off,Off,Off,On,Off,Off,Off,Off,Off,On,On,On,Off,Off,0.09816861152648926,5.520378351211548,1248872,34.811145544052124,2152160,10605,42.84358835220337,"[10, 50, 6, 4, 50]"
On,On,Off,Off,On,On,On,Off,Off,On,Off,Off,On,Off,On,Off,On,On,On,Off,0.08081698417663574,5.494323968887329,1252968,34.76220083236694,2152160,10605,42.89732623100281,"[10, 50, 6, 4, 50]"
On,On,Off,Off,Off,On,Off,Off,Off,Off,On,On,On,On,On,On,On,On,On,Off,0.09683585166931152,5.499786615371704,1248872,34.625627517700195,2152160,10605,42.75471353530884,"[10, 50, 6, 4, 50]"
Off,On,Off,On,On,On,On,On,Off,On,Off,Off,On,Off,On,Off,On,On,Off,On,0.08434367179870605,5.50279974937439,1252968,34.595229625701904,2152160,10605,42.68045139312744,"[10, 50, 6, 4, 50]"
Off,On,Off,On,Off,On,On,On,Off,On,Off,Off,On,Off,Off,On,Off,On,On,On,0.09686470031738281,5.549696445465088,1248872,34.61703276634216,2152160,10605,42.7866153717041,"[10, 50, 6, 4, 50]"
On,On,Off,On,Off,On,On,On,Off,On,On,Off,On,On,On,On,Off,On,Off,On,0.08992266654968262,5.492964744567871,1248872,34.758596658706665,2152160,10605,42.84184765815735,"[10, 50, 6, 4, 50]"
Off,On,On,Off,On,On,On,On,Off,Off,Off,Off,On,On,Off,Off,On,On,Off,On,0.08945131301879883,5.505421876907349,1252968,34.63570976257324,2152160,10605,42.71141338348389,"[10, 50, 6, 4, 50]"
On,On,Off,On,Off,On,On,Off,Off,On,Off,Off,Off,Off,On,Off,On,On,On,On,0.08072662353515625,5.547151803970337,1252968,34.74148225784302,2152160,10605,42.92614388465881,"[10, 50, 6, 4, 50]"
Off,On,Off,Off,Off,On,On,Off,Off,On,On,On,Off,Off,On,Off,On,On,On,Off,0.08626556396484375,5.519776105880737,1252968,34.66077518463135,2152160,10605,42.812933921813965,"[10, 50, 6, 4, 50]"
On,On,On,Off,Off,On,On,Off,Off,On,Off,Off,Off,On,On,On,Off,On,On,On,0.09247422218322754,5.4897003173828125,1248872,34.764638900756836,2152160,10605,42.696953535079956,"[10, 50, 6, 4, 50]"
On,Off,On,Off,On,On,On,On,Off,On,On,Off,Off,Off,Off,On,On,On,On,On,0.10834026336669922,5.510430812835693,1248872,34.662017822265625,2152160,10605,42.7539496421814,"[10, 50, 6, 4, 50]"
Off,Off,On,On,Off,Off,Off,On,On,On,Off,On,Off,On,On,Off,Off,On,Off,Off,0.0925757884979248,5.549131393432617,1255640,34.79124736785889,2152160,10605,42.93822360038757,"[10, 50, 6, 4, 50]"
On,On,Off,Off,On,On,On,Off,On,On,Off,Off,Off,Off,On,On,On,On,On,Off,0.08506274223327637,5.511894464492798,1248872,34.63156819343567,2152160,10605,42.6887571811676,"[10, 50, 6, 4, 50]"
Off,On,Off,Off,On,On,On,Off,On,On,Off,Off,Off,Off,Off,Off,On,Off,On,Off,0.08853602409362793,5.493474006652832,1252968,34.77703809738159,2152160,10605,42.79650020599365,"[10, 50, 6, 4, 50]"
Off,Off,On,On,On,On,Off,Off,Off,On,On,On,On,On,Off,On,Off,Off,Off,On,0.08248209953308105,5.496581077575684,1251544,34.60761857032776,2152160,10605,42.65264868736267,"[10, 50, 6, 4, 50]"
On,Off,On,Off,Off,On,On,Off,Off,On,Off,Off,Off,On,On,On,Off,Off,Off,Off,0.0830376148223877,5.471719980239868,1248872,34.645061016082764,2152160,10605,42.724425315856934,"[10, 50, 6, 4, 50]"
Off,On,Off,Off,On,On,On,On,Off,On,Off,Off,On,Off,On,On,Off,Off,On,Off,0.08514523506164551,5.544222116470337,1248872,34.79410767555237,2152160,10605,42.90072822570801,"[10, 50, 6, 4, 50]"
On,On,Off,Off,Off,On,On,Off,Off,On,On,Off,On,Off,Off,On,On,Off,Off,Off,0.08700013160705566,5.475659608840942,1248872,34.59781885147095,2152160,10605,42.73765206336975,"[10, 50, 6, 4, 50]"
On,Off,On,On,On,Off,On,On,On,Off,On,Off,On,On,On,On,Off,Off,Off,Off,0.10645389556884766,5.486513137817383,1248872,34.612459659576416,2152160,10605,42.769031047821045,"[10, 50, 6, 4, 50]"
Off,Off,On,Off,Off,On,On,On,On,On,On,Off,Off,On,Off,On,Off,Off,Off,On,0.0924842357635498,5.496634483337402,1248872,34.75400519371033,2152160,10605,42.855438232421875,"[10, 50, 6, 4, 50]"
Off,On,On,On,On,On,On,On,Off,Off,Off,On,Off,On,On,On,Off,Off,Off,Off,0.07959389686584473,5.506319284439087,1248872,34.6274299621582,2152160,10605,42.71199059486389,"[10, 50, 6, 4, 50]"
On,On,On,On,Off,On,On,Off,Off,On,Off,On,On,Off,On,Off,On,On,Off,Off,0.099365234375,5.511744022369385,1252968,34.63734149932861,2152160,10605,42.75636434555054,"[10, 50, 6, 4, 50]"
Off,On,Off,Off,Off,On,On,On,On,On,Off,On,On,Off,Off,On,Off,On,Off,On,0.09483695030212402,5.4951817989349365,1248872,34.747841119766235,2152160,10605,42.802698850631714,"[10, 50, 6, 4, 50]"
Off,On,Off,Off,On,On,On,Off,Off,On,On,Off,On,Off,On,On,On,On,On,Off,0.08912205696105957,5.575729608535767,1248872,34.606470823287964,2152160,10605,42.79038596153259,"[10, 50, 6, 4, 50]"
On,On,Off,On,Off,On,On,On,Off,Off,On,Off,On,Off,On,On,On,On,On,On,0.10210323333740234,5.488541126251221,1248872,34.639488220214844,2152160,10605,42.78857922554016,"[10, 50, 6, 4, 50]"
On,On,Off,On,On,On,On,On,Off,On,On,Off,On,Off,On,On,On,On,Off,Off,0.0890655517578125,5.482360363006592,1248872,34.829856395721436,2152160,10605,42.810781955718994,"[10, 50, 6, 4, 50]"
Off,On,On,On,On,On,On,On,Off,On,On,Off,On,Off,On,On,Off,On,On,On,0.10060334205627441,5.561330080032349,1248872,34.76319217681885,2152160,10605,42.9072003364563,"[10, 50, 6, 4, 50]"
Off,On,Off,On,On,On,On,Off,On,On,On,On,Off,Off,On,Off,On,On,Off,On,0.09260272979736328,5.509931325912476,1252968,34.77184700965881,2152160,10605,42.892919063568115,"[10, 50, 6, 4, 50]"
On,On,Off,On,Off,On,On,On,On,On,On,On,On,Off,Off,Off,On,On,On,Off,0.0973062515258789,5.510025978088379,1252968,34.77309226989746,2152160,10605,42.964858055114746,"[10, 50, 6, 4, 50]"
On,On,Off,Off,Off,On,On,Off,Off,On,On,Off,On,Off,On,On,On,On,Off,On,0.10405564308166504,5.507690191268921,1248872,34.638410329818726,2152160,10605,42.774903774261475,"[10, 50, 6, 4, 50]"
On,On,Off,On,Off,On,On,Off,Off,Off,Off,Off,On,Off,On,On,On,On,On,On,0.09828448295593262,5.529986381530762,1248872,34.760653495788574,2152160,10605,42.865832805633545,"[10, 50, 6, 4, 50]"
Off,On,Off,On,Off,On,Off,Off,Off,On,On,Off,On,On,On,On,Off,Off,Off,Off,0.08779168128967285,5.488303899765015,1251544,34.76971745491028,2152160,10605,42.78099775314331,"[10, 50, 6, 4, 50]"
On,On,Off,On,On,On,On,On,Off,On,On,On,On,Off,On,On,On,Off,On,On,0.08135581016540527,5.483645915985107,1248872,34.7787663936615,2152160,10605,42.770469188690186,"[10, 50, 6, 4, 50]"
On,On,Off,Off,On,On,On,Off,Off,On,Off,On,On,Off,On,Off,On,Off,On,On,0.09612202644348145,5.489851951599121,1252968,34.666259765625,2152160,10605,42.801767110824585,"[10, 50, 6, 4, 50]"
Off,On,Off,On,Off,On,On,On,Off,On,Off,On,On,Off,On,On,On,On,On,Off,0.10184502601623535,5.5003838539123535,1248872,34.6046142578125,2152160,10605,42.752233028411865,"[10, 50, 6, 4, 50]"
Off,On,Off,On,On,On,On,Off,Off,On,On,Off,Off,Off,Off,Off,On,On,On,On,0.08237481117248535,5.552611351013184,1252968,34.77518939971924,2152160,10605,42.897343158721924,"[10, 50, 6, 4, 50]"
On,On,Off,Off,Off,On,Off,Off,Off,On,Off,Off,On,On,On,Off,Off,Off,On,Off,0.07373857498168945,5.500197649002075,1252968,34.7806282043457,2152160,10605,42.81148552894592,"[10, 50, 6, 4, 50]"
Off,On,Off,Off,Off,On,On,Off,Off,On,Off,Off,On,Off,On,On,On,On,Off,Off,0.08453869819641113,5.4980385303497314,1248872,34.594889640808105,2152160,10605,42.68224787712097,"[10, 50, 6, 4, 50]"
Off,On,Off,Off,Off,On,On,Off,Off,Off,Off,Off,On,Off,On,On,Off,Off,On,On,0.1043694019317627,5.494673490524292,1248872,34.592747926712036,2152160,10605,42.67814254760742,"[10, 50, 6, 4, 50]"
