inline-function-prob,max-array-len-per-dim,max-block-depth,max-block-size,max-funcs,spearman_corr,evaluated_time,front_level
90,25,1,3,35,0.13939393939393938,2.80797598361969,0
60,25,1,2,25,-0.11515151515151514,2.8018664836883547,0
80,10,2,1,25,0.2121212121212121,2.852282500267029,0
90,15,3,1,5,-0.16363636363636364,2.8483026742935182,1
90,15,2,3,5,-0.05454545454545454,2.9502307891845705,1
70,15,3,4,20,-0.0303030303030303,3.6137930393218993,1
70,20,2,2,20,-0.16363636363636364,2.968411111831665,2
80,10,3,1,25,-0.3696969696969697,2.953368902206421,2
90,5,3,3,35,-0.2121212121212121,3.807603645324707,3
90,5,3,3,20,-0.3696969696969697,3.0610768795013428,3
