inline-function-prob,max-array-len-per-dim,max-block-depth,max-block-size,max-funcs,spearman_corr,evaluated_time,front_level
70,35,3,4,15,0.29696969696969694,5.317598485946656,0
60,20,3,2,10,0.07878787878787878,2.9594919204711916,0
50,5,1,1,5,-0.4545454545454545,2.823573422431946,0
70,25,3,3,10,-0.2606060606060606,2.9462728977203367,0
60,10,2,2,25,0.10303030303030303,3.0293099641799928,0
50,5,2,2,35,0.07878787878787878,2.987847852706909,0
90,15,1,4,35,-0.006060606060606061,3.5872740268707277,1
90,5,3,4,15,-0.01818181818181818,3.402487874031067,1
70,35,2,3,35,-0.2606060606060606,4.115558791160583,2
60,10,2,4,25,-1,74.24075348377228,3
