inline-function-prob,max-array-len-per-dim,max-block-depth,max-block-size,max-funcs,spearman_corr,evaluated_time,front_level
50,25,1,4,35,0.18787878787878787,2.812943959236145,0
50,5,1,1,10,0.5515151515151515,2.838490676879883,0
80,35,1,1,20,0.6484848484848483,2.854662275314331,0
50,5,2,2,10,0.11515151515151514,2.8243736267089843,1
60,5,3,1,10,-0.22424242424242422,2.8172594547271728,1
50,5,1,1,35,0.23636363636363633,2.841161274909973,1
90,5,2,1,5,0.4424242424242424,2.8508673906326294,1
60,5,3,1,35,0.5515151515151515,2.9008913040161133,1
50,5,3,1,10,0.5030303030303029,2.8555869579315187,1
50,5,1,1,5,-0.4545454545454545,2.823573422431946,2
