inline-function-prob,max-array-len-per-dim,max-block-depth,max-block-size,max-funcs,spearman_corr,evaluated_time,front_level
50,25,1,4,20,0.5030303030303029,2.8081736087799074,0
80,25,1,1,25,0.5515151515151515,2.85602548122406,0
90,10,3,1,10,0.33333333333333326,2.817371296882629,1
90,15,1,3,20,0.38181818181818183,2.913522171974182,1
80,15,1,1,20,0.006060606060606061,2.8361560106277466,2
60,15,3,1,20,0.12727272727272726,2.954399847984314,2
50,15,2,4,5,0.06666666666666665,2.9469287395477295,2
90,20,2,3,5,-0.07878787878787878,2.862305235862732,3
80,5,1,4,5,-0.2606060606060606,2.8638284683227537,4
50,25,2,2,15,-0.29696969696969694,2.949929428100586,5
