innodb_thread_concurrency,max_allowed_packet,innodb_io_capacity_max,tmp_table_size,query_prealloc_size,max_heap_table_size,transaction_alloc_block_size,join_buffer_size,innodb_flush_log_at_trx_commit,innodb_max_dirty_pages_pct_lwm,innodb_buffer_pool_size,key_cache_age_threshold,binlog_cache_size,innodb_purge_rseg_truncate_frequency,query_cache_limit,binlog_row_image,innodb_lru_scan_depth,sort_buffer_size,innodb_stats_transient_sample_pages,innodb_adaptive_max_sleep_delay,throughput,cost,fidelity,prepare_time,run_time,clean_time
437,883112029,15498,105912419,112372343,1051055526,84366,810901910,1,45,10770424088,25861,3584940982,46,949158,minimal,9069,16320582,35,20882,235.86,247.46241426467896,"[180, 50, 100000, 4, 0.5]",61.80375957489014,180.14085793495178,1.963674545288086
708,372678845,21444,9685356,118097858,1057853885,24032,263677344,1,52,13171043456,26036,1552179261,96,109565698,minimal,2649,70469839,35,405736,231.26,254.6284704208374,"[180, 50, 100000, 4, 0.5]",69.38409781455994,180.1756021976471,1.976057529449463
717,983971872,26259,619151638,17294687,332247748,65826,257433738,1,47,10459502265,22876,2655894908,10,118382617,full,1677,98980520,75,906309,226.53,253.71858954429626,"[180, 50, 100000, 4, 0.5]",68.76199555397034,180.14516067504883,1.7144184112548828
372,970233787,23579,962462580,118927340,163915628,63237,12526638,1,17,13501227174,4635,2937626222,30,126417623,full,8476,21164051,77,904985,230.88,252.85828471183777,"[180, 50, 100000, 4, 0.5]",67.58795356750488,180.10343718528748,2.0745575428009033
18,755216885,21131,303743148,132515277,217378717,94497,432649110,2,65,12284604234,5515,3368591712,21,71256070,full,4618,58587223,83,658900,246.51,252.927396774292,"[180, 50, 100000, 4, 0.5]",68.15926456451416,180.17036724090576,1.507784366607666
691,1014972760,10543,155979005,47441538,277911489,1699,99968352,1,79,10560854843,4778,1190286292,63,125929568,minimal,5385,115039506,47,287375,237.57,245.2005331516266,"[180, 50, 100000, 4, 0.5]",60.04651212692261,180.07528805732727,1.972583293914795
618,1028190111,24482,463487157,36230154,574239044,98714,745810257,1,94,13193077491,1384,4283331993,118,115313020,noblob,6774,46219341,98,685693,229.37,254.15718913078308,"[180, 50, 100000, 4, 0.5]",69.08797883987427,180.1267352104187,1.849747896194458
495,15507140,3547,624549430,11435852,8914927,68999,243903211,2,94,14954512783,2274,3776037132,108,81698162,full,6679,35004457,60,315123,286.45,244.545512676239,"[180, 50, 100000, 4, 0.5]",60.121258020401,180.1371033191681,1.1978747844696045
447,526770991,5775,727747406,23548049,975110493,1991,374405202,1,19,11810850771,25468,1464466777,27,99972516,minimal,9568,134205258,66,618968,233.28,244.33468890190125,"[180, 50, 100000, 4, 0.5]",59.30866813659668,180.08765840530396,1.8412418365478516
205,896032307,10284,452791425,53944046,343983765,94843,548778502,2,71,14240514247,7143,4279767433,108,18563698,minimal,1026,129651863,19,426025,254.4,245.40169048309326,"[180, 50, 100000, 4, 0.5]",60.913609743118286,180.1892535686493,1.2096242904663086
342,939273048,37900,366919772,21118943,691913686,42222,480690915,0,3,14068359871,12525,2283960152,93,19386747,minimal,348,21456601,8,521804,254.86,262.3320755958557,"[180, 50, 100000, 4, 0.5]",77.07930541038513,180.16879081726074,1.9733407497406006
375,497666346,14732,851701699,125577582,799115948,113181,261315183,2,97,12157926624,26923,2494987507,103,107069595,minimal,4857,86536615,14,121859,244.22,248.27405667304993,"[180, 50, 100000, 4, 0.5]",63.93469953536987,180.13026928901672,1.1141247749328613
807,194346907,37252,463640444,17648777,1011056884,14739,324925261,1,7,13845960553,27037,1339558144,22,63160301,noblob,1983,12896915,61,941762,217.22,253.75066018104553,"[180, 50, 100000, 4, 0.5]",68.70346808433533,180.1439609527588,1.8105287551879883
428,1050221140,29800,696557618,28452748,363678291,24748,346442421,0,87,11105959284,6858,2710377703,35,25446848,noblob,6594,78906440,75,729558,251.05,256.7611827850342,"[180, 50, 100000, 4, 0.5]",72.10920262336731,180.2091920375824,1.358935832977295
590,441919938,26187,328649387,3866167,886703283,99071,493361121,0,72,10703286878,763,349061399,67,122464461,full,8649,4430235,39,493028,259.27,257.2541310787201,"[180, 50, 100000, 4, 0.5]",72.78660202026367,180.16198825836182,1.2149899005889893
737,931178320,30117,213060352,69979222,907319640,104100,989943757,2,76,14084394228,17009,3262650165,114,70928292,full,2579,109369996,5,749249,248.42,262.5411138534546,"[180, 50, 100000, 4, 0.5]",77.91868424415588,180.18449091911316,1.339341402053833
889,283197210,12812,995394349,845013,1007432337,30094,512770388,2,64,12468969533,29430,2570250504,4,37594220,minimal,3699,78236955,84,448274,250.75,253.33841586112976,"[180, 50, 100000, 4, 0.5]",68.80448818206787,180.10089087486267,1.3525950908660889
530,182520645,13248,591918527,28753115,899673314,64261,880452712,0,74,13171119719,13386,4204274136,1,29631842,full,7652,25661475,14,763755,251.47,251.2920377254486,"[180, 50, 100000, 4, 0.5]",66.78055715560913,180.10977125167847,1.3071231842041016
103,524501180,21750,1020582256,6615014,9083846,19804,438227720,0,30,12412074697,1022,95482402,14,77495918,full,1894,119182652,1,18333,250.6,258.86875772476196,"[180, 50, 100000, 4, 0.5]",74.0441460609436,180.23425388336182,1.4920198917388916
942,561281423,756,749160057,83317397,875969082,19323,942221249,0,35,10790987373,25740,2523232889,18,10275870,full,7317,105091553,62,566567,330.45,244.4263174533844,"[180, 50, 100000, 4, 0.5]",60.19411277770996,180.14169836044312,0.993567943572998
178,282781729,27901,636451299,131150918,1046804821,41931,1007229009,1,35,15506648015,19241,4137899318,102,134172289,noblob,1191,120112398,72,902851,222.47,257.8337433338165,"[180, 50, 100000, 4, 0.5]",72.75605010986328,180.08906626701355,1.897242546081543
167,1036340004,23206,1025249877,111185971,605528718,57605,435660862,1,20,13744117022,28369,1306754405,111,63720769,noblob,6109,51479931,73,271606,218.15,258.9250500202179,"[180, 50, 100000, 4, 0.5]",73.6578803062439,180.09358859062195,2.0690388679504395
385,444190310,38871,253106563,471622,77571999,74728,782788667,2,66,11053318693,25426,1968916659,19,14883706,full,2631,116386712,3,151712,245.02,254.75681853294373,"[180, 50, 100000, 4, 0.5]",70.39814162254333,180.14828991889954,1.1175627708435059
593,697939808,9331,697954167,59504352,928365860,124068,214793989,2,64,11480642751,18416,4066319613,64,61600493,noblob,3327,10784791,42,899830,263.65,255.02183556556702,"[180, 50, 100000, 4, 0.5]",70.5373113155365,180.19570016860962,1.1794490814208984
43,727237331,17803,151299180,36661642,85284821,38295,1061375803,0,73,10494421807,7373,3705075026,31,66457581,minimal,240,92054051,94,745559,242.63,245.5647256374359,"[180, 50, 100000, 4, 0.5]",60.81718039512634,180.14772081375122,1.489504098892212
785,825506257,22027,576906634,121530941,268306233,9902,626215476,2,54,13073665998,6926,487204766,5,81297249,noblob,5244,24042884,36,3838,254.92,254.05425095558167,"[180, 50, 100000, 4, 0.5]",69.33112287521362,180.21488761901855,1.4208405017852783
348,39754771,20783,891903627,10225210,62864157,115164,216112968,0,90,13071201232,26183,3459361778,115,9428765,noblob,5991,123767886,91,656330,251.92,256.4137237071991,"[180, 50, 100000, 4, 0.5]",71.98882532119751,180.18360018730164,1.130840539932251
975,454987995,39848,890107942,7926909,671718275,97517,776415271,0,67,14476216552,936,522007606,34,83431398,full,9946,123031357,68,274591,253.55,259.73875069618225,"[180, 50, 100000, 4, 0.5]",75.44470429420471,180.0827510356903,1.129767656326294
931,101430084,12671,296043535,112537260,329208339,37816,155306829,2,31,11739783927,14559,2493080707,107,10568846,full,6047,130246246,17,798801,251.17,251.67696571350098,"[180, 50, 100000, 4, 0.5]",67.1315085887909,180.09434747695923,1.3560502529144287
411,780841450,39493,702164480,32154885,832452068,107766,75895475,2,21,13080203473,25432,3900117585,60,54739113,noblob,9315,72033996,49,421152,248.02,270.7469153404236,"[180, 50, 100000, 4, 0.5]",85.81880617141724,180.09671568870544,1.7437639236450195
901,433178704,4241,894214754,7554894,31427185,120066,30645983,0,76,10602727410,8834,80656385,60,44114220,minimal,4618,42103845,68,787610,277.43,247.70881414413452,"[180, 50, 100000, 4, 0.5]",63.427236557006836,180.15508675575256,1.03885817527771
465,818618049,4473,533850578,96191414,342649947,63408,805194007,1,69,13679424649,3896,4132500126,116,101762202,minimal,5005,122587687,15,445870,251.29,255.6392011642456,"[180, 50, 100000, 4, 0.5]",70.32022857666016,180.1031048297882,2.116608142852783
29,496205677,1697,856555041,111841613,229423647,74126,812785654,2,3,12875565472,745,796278790,28,104724041,noblob,5095,125871172,76,7895,293.36,249.18320631980896,"[180, 50, 100000, 4, 0.5]",64.86764216423035,180.22048687934875,0.9953982830047607
98,816958106,892,877513584,34482854,580336614,77846,727706188,2,48,15336204751,24877,2606094612,113,24417453,full,8704,80691838,85,342583,319.31,253.4532561302185,"[180, 50, 100000, 4, 0.5]",69.20233249664307,180.11459970474243,1.0482239723205566
528,1000986136,4234,687399356,4757413,202795576,22885,107410584,1,67,15138562799,1727,2493173896,65,13894597,full,415,37417964,92,797182,253.28,244.29797863960266,"[180, 50, 100000, 4, 0.5]",59.383403062820435,180.14744806289673,1.6752960681915283
923,235141056,1384,521232821,76882007,842994512,129873,41907884,2,24,14934452573,9048,2881800123,20,32521255,full,1465,37853529,96,416802,304.02,257.85963559150696,"[180, 50, 100000, 4, 0.5]",73.23115229606628,180.14783120155334,1.383671760559082
145,860908966,648,795690127,7656929,189189267,121821,386596019,0,19,10978043776,5114,257375637,24,12238409,minimal,5218,37139770,40,750364,338.83,249.40696024894714,"[180, 50, 100000, 4, 0.5]",65.11314868927002,180.18236184120178,1.0189907550811768
215,826592839,2611,521230741,105797425,164772596,71147,327822420,0,79,15285341318,19424,1928664958,25,6311271,minimal,6248,6040453,74,674362,288.71,244.59648203849792,"[180, 50, 100000, 4, 0.5]",60.15470337867737,180.24263739585876,1.0951004028320312
605,764449162,981,1037491597,76877751,192828643,64717,647575467,2,65,14324617857,8001,3906729431,80,66675806,noblob,8642,41896332,14,747432,307.34,250.9315824508667,"[180, 50, 100000, 4, 0.5]",66.75271129608154,180.1304669380188,0.9593791961669922
521,566946033,711,392130725,114355487,582793678,76304,585967258,0,39,14247831018,17491,3469289114,37,28523260,full,8324,102709155,4,914144,336.8,251.7086136341095,"[180, 50, 100000, 4, 0.5]",67.24385190010071,180.24505996704102,1.1145598888397217
790,955924714,851,383683083,100263898,250838355,8309,83288306,0,22,11294907166,13358,2925481027,126,61082959,noblob,1658,65193448,92,906322,319.69,250.68455147743225,"[180, 50, 100000, 4, 0.5]",66.30961322784424,180.10682368278503,1.1665477752685547
893,949918115,335,526528331,122682152,492836958,126638,182819036,2,56,11298427034,10781,2369990916,7,29897403,minimal,6728,12063009,74,573847,348.63,252.75805830955505,"[180, 50, 100000, 4, 0.5]",68.53853273391724,180.17165899276733,0.9409055709838867
981,719488422,212,245422521,71913186,232944532,101338,728046154,2,70,10601011531,25128,3855336906,109,31268676,noblob,8239,122325798,80,272375,346.25,251.15498042106628,"[180, 50, 100000, 4, 0.5]",67.05572700500488,180.11613130569458,0.892042875289917
912,43859203,306,1026894723,66111051,45550912,71445,792837064,2,30,11853963895,5101,1800530004,81,42020940,noblob,1051,99072505,47,679091,354.0,249.40761542320251,"[180, 50, 100000, 4, 0.5]",65.23835706710815,180.08543515205383,0.9917826652526855
679,546971143,382,659347973,36389764,778676691,122278,315697163,2,16,12638403347,15138,764645581,34,127877867,full,8442,6310135,90,940166,353.28,251.0798864364624,"[180, 50, 100000, 4, 0.5]",66.87687420845032,180.1299271583557,0.9774315357208252
839,724172846,240,1046169208,55994486,514704669,24317,876605745,2,29,12421317816,9981,1605394021,17,83832015,noblob,8957,5975251,42,291856,362.0,248.52799367904663,"[180, 50, 100000, 4, 0.5]",64.07788419723511,180.17142057418823,1.1881744861602783
841,935903911,152,986071772,26165694,861515113,67087,25264444,2,44,13297564866,9089,693047130,62,50258323,noblob,10135,73843460,37,431594,341.01,253.58796787261963,"[180, 50, 100000, 4, 0.5]",69.58570003509521,180.09623956680298,0.8080997467041016
955,672025319,287,125414366,93690911,908672760,89801,698055103,2,28,12536255689,12561,2718641840,104,31857459,noblob,7160,20288251,82,245951,366.67,249.59381699562073,"[180, 50, 100000, 4, 0.5]",65.45398807525635,180.14501190185547,0.8835306167602539
734,34953130,530,607477935,111870108,289975825,51328,524613496,2,21,11052252540,16716,3205483257,58,65130750,noblob,8151,106395447,29,271463,346.42,251.99458599090576,"[180, 50, 100000, 4, 0.5]",67.65751194953918,180.210355758667,1.0112252235412598
789,78499013,704,136732400,132996236,157747864,85009,272600055,1,75,11013840924,24832,550952982,10,86621210,noblob,598,11865391,42,17138,314.07,251.4166898727417,"[180, 50, 100000, 4, 0.5]",66.19085431098938,180.14766597747803,1.9507148265838623
304,129673266,222,125715854,40544039,1046777398,92000,587437268,0,43,12554236552,6844,58232578,49,78561541,noblob,5454,74668492,83,651569,355.53,250.10504984855652,"[180, 50, 100000, 4, 0.5]",66.01598262786865,180.09145307540894,0.8994457721710205
269,107658192,114,280366412,73753717,126181612,96108,148195878,2,58,10667708133,15954,1845994804,122,10540508,noblob,8507,14458327,70,70399,358.37,262.1381947994232,"[180, 50, 100000, 4, 0.5]",77.4251811504364,180.17116451263428,1.4302453994750977
76,533665623,356,412202248,132825768,1528265,90852,936354457,0,54,14373065490,19661,1088347732,70,92813875,noblob,6274,111187102,44,56192,348.7,248.09081172943115,"[180, 50, 100000, 4, 0.5]",63.82752823829651,180.13260459899902,1.0299992561340332
904,186779865,430,521650029,75598023,796457177,55564,928445790,0,88,14477914003,27283,790708598,116,80091144,minimal,6706,121670764,69,833445,358.33,246.63907933235168,"[180, 50, 100000, 4, 0.5]",62.337634325027466,180.12830114364624,1.0597190856933594
453,485015428,665,812190210,103313330,728143232,3540,194706360,0,96,12311107231,28146,1672941749,87,103248454,full,6538,107494739,75,898037,339.57,248.2286093235016,"[180, 50, 100000, 4, 0.5]",64.05882573127747,180.13639903068542,0.9440264701843262
