time,tables,table-size,threads,r_ratio,spearman_corr,evaluated_time,front_level
30,20,10000,10,0.9,0.006060606060606061,37.26683776378631,0
30,25,20000,4,0.5,0.7575757575757575,38.978823566436766,0
30,20,20000,10,0.5,0.5151515151515151,40.51213335990906,1
50,35,10000,6,0.5,0.6121212121212121,58.34047229290009,1
40,30,20000,4,0.5,0.5151515151515151,50.07356193065643,1
35,25,10000,6,0.5,0.2121212121212121,42.30021684169769,2
60,35,10000,6,0.5,0.5636363636363636,68.2835545539856,2
35,30,35000,4,0.7,0.4424242424242424,49.23393754959106,2
35,30,20000,4,0.7,0.32121212121212117,44.91443448066711,2
50,20,35000,4,0.5,0.4424242424242424,60.935753798484804,2
