inline-function-prob,max-array-len-per-dim,max-block-depth,max-block-size,max-funcs,spearman_corr,evaluated_time,front_level
70,5,3,3,10,0.7454545454545454,2.8158605813980104,0
80,25,1,4,10,0.23636363636363633,2.8161689758300783,1
50,5,1,3,15,0.3696969696969697,2.903227615356445,1
90,20,2,4,20,0.4666666666666666,3.7448601722717285,1
50,20,3,4,5,-0.41818181818181815,2.8992786407470703,2
80,15,2,4,5,0.23636363636363633,2.907610869407654,2
70,5,3,3,35,0.29696969696969694,3.7653448820114135,2
50,35,3,3,20,0.309090909090909,3.9875563621520995,2
70,25,3,3,5,-0.0303030303030303,2.914718246459961,3
70,25,2,2,25,0.18787878787878787,3.511616849899292,3
