fstrict-aliasing,funroll-loops,fno-exceptions,fomit-frame-pointer,fno-rtti,fdata-sections,ffunction-sections,fmerge-all-constants,finline-functions,finline-small-functions,fno-math-errno,fno-rounding-math,fno-trapping-math,fassociative-math,freciprocal-math,fno-signed-zeros,fno-zero-initialized-in-bss,fvectorize,fslp-vectorize,ftree-vectorize,run_time,compile_time,exe_size,csmith_time,source_size,LOC,cost,fidelity
On,On,On,Off,Off,Off,On,On,Off,Off,Off,Off,Off,On,On,On,On,Off,On,On,0.08309435844421387,1.63411283493042,515192,34.18188452720642,2152160,10605,39.79447078704834,"[10, 50, 6, 4, 50]"
Off,On,Off,On,On,On,On,Off,On,On,On,On,On,On,On,Off,On,Off,On,Off,0.09136629104614258,1.531916618347168,523192,34.12679147720337,2152160,10605,38.31713271141052,"[10, 50, 6, 4, 50]"
Off,On,On,On,Off,On,On,On,Off,On,Off,Off,Off,Off,Off,On,Off,On,Off,On,0.07372069358825684,1.5315115451812744,522088,34.167080879211426,2152160,10605,38.329591512680054,"[10, 50, 6, 4, 50]"
On,Off,Off,Off,Off,On,Off,Off,On,Off,On,Off,Off,Off,Off,Off,On,On,On,Off,0.08308935165405273,1.529892921447754,515000,34.14104080200195,2152160,10605,38.32717251777649,"[10, 50, 6, 4, 50]"
Off,On,On,Off,Off,On,On,Off,Off,On,On,On,On,On,On,On,Off,Off,Off,On,0.0996561050415039,1.4924592971801758,513704,34.07597589492798,2152160,10605,38.17040657997131,"[10, 50, 6, 4, 50]"
On,Off,Off,On,Off,Off,Off,On,Off,On,On,On,Off,On,Off,On,On,Off,Off,On,0.0867307186126709,1.5090413093566895,523384,34.068495988845825,2152160,10605,38.158634662628174,"[10, 50, 6, 4, 50]"
Off,Off,On,Off,On,Off,Off,On,On,Off,On,On,Off,Off,Off,Off,Off,On,On,Off,0.0854346752166748,1.5172712802886963,513896,34.12200736999512,2152160,10605,38.16004419326782,"[10, 50, 6, 4, 50]"
On,Off,On,On,On,On,Off,Off,On,Off,Off,Off,On,Off,On,Off,Off,Off,Off,Off,0.10132145881652832,1.50437593460083,521896,34.09426832199097,2152160,10605,38.26326251029968,"[10, 50, 6, 4, 50]"
On,On,Off,On,On,Off,On,Off,Off,On,Off,On,On,Off,Off,Off,On,On,Off,On,0.09275269508361816,1.5120468139648438,523192,34.11209440231323,2152160,10605,38.195597887039185,"[10, 50, 6, 4, 50]"
Off,Off,Off,Off,On,Off,Off,On,On,Off,Off,Off,On,On,On,On,Off,On,On,Off,0.07408332824707031,1.5264191627502441,513896,34.099645376205444,2152160,10605,38.261690855026245,"[10, 50, 6, 4, 50]"
On,On,On,Off,Off,Off,On,On,Off,Off,Off,Off,Off,On,On,On,On,Off,On,On,0.08513236045837402,0.12517189979553223,23160,0.10068392753601074,14595,106,2.8215982913970947,"[80, 25, 1, 4, 10]"
Off,On,Off,On,On,On,On,Off,On,On,On,On,On,On,On,Off,On,Off,On,Off,0.09847211837768555,0.14139032363891602,27256,0.09306049346923828,14595,106,2.838491916656494,"[80, 25, 1, 4, 10]"
Off,On,On,On,Off,On,On,On,Off,On,Off,Off,Off,Off,Off,On,Off,On,Off,On,0.08066654205322266,0.14189672470092773,26216,0.08423447608947754,14595,106,2.7899434566497803,"[80, 25, 1, 4, 10]"
On,Off,Off,Off,Off,On,Off,Off,On,Off,On,Off,Off,Off,Off,Off,On,On,On,Off,0.0883185863494873,0.1447279453277588,23160,0.10075950622558594,14595,106,2.724912405014038,"[80, 25, 1, 4, 10]"
Off,On,On,Off,Off,On,On,Off,Off,On,On,On,On,On,On,On,Off,Off,Off,On,0.09595799446105957,0.15413761138916016,22120,0.0801997184753418,14595,106,2.8517937660217285,"[80, 25, 1, 4, 10]"
