fstrict-aliasing,funroll-loops,fno-exceptions,fomit-frame-pointer,fno-rtti,fdata-sections,ffunction-sections,fmerge-all-constants,finline-functions,finline-small-functions,fno-math-errno,fno-rounding-math,fno-trapping-math,fassociative-math,freciprocal-math,fno-signed-zeros,fno-zero-initialized-in-bss,fvectorize,fslp-vectorize,ftree-vectorize,run_time,compile_time,exe_size,csmith_time,source_size,LOC,cost,fidelity
On,Off,Off,Off,On,On,On,Off,On,Off,Off,Off,Off,On,Off,On,On,On,Off,On,0.0934305191040039,1.5862886905670166,515000,34.27787709236145,2152160,10605,39.23249959945679,"[10, 50, 6, 4, 50]"
On,On,Off,On,Off,Off,On,On,Off,Off,On,Off,Off,Off,Off,Off,Off,Off,Off,On,0.09343338012695312,1.5289771556854248,522088,34.12593746185303,2152160,10605,38.37003231048584,"[10, 50, 6, 4, 50]"
On,On,Off,On,Off,Off,Off,Off,Off,On,On,Off,Off,On,Off,Off,Off,Off,On,Off,0.08831334114074707,1.4797582626342773,521896,34.106794357299805,2152160,10605,38.380024433135986,"[10, 50, 6, 4, 50]"
On,Off,Off,Off,Off,On,Off,On,Off,On,On,Off,On,On,Off,Off,On,Off,Off,On,0.08279156684875488,1.545762300491333,515192,34.011292695999146,2152160,10605,38.33468317985535,"[10, 50, 6, 4, 50]"
Off,On,On,On,On,On,On,Off,On,On,Off,On,On,Off,On,On,On,On,On,Off,0.09232139587402344,1.5553078651428223,523192,34.05771017074585,2152160,10605,38.28901934623718,"[10, 50, 6, 4, 50]"
Off,On,On,Off,Off,Off,Off,On,On,On,Off,On,Off,Off,On,On,Off,On,Off,Off,0.07706308364868164,1.5105013847351074,513896,34.14644694328308,2152160,10605,38.274346113204956,"[10, 50, 6, 4, 50]"
Off,Off,On,Off,On,Off,Off,Off,Off,Off,On,On,On,On,On,Off,On,On,On,On,0.07515454292297363,1.4576003551483154,515000,34.10621500015259,2152160,10605,38.21673107147217,"[10, 50, 6, 4, 50]"
Off,Off,On,On,On,On,On,On,On,Off,Off,On,On,Off,On,On,Off,Off,On,Off,0.09583711624145508,1.5283374786376953,522088,34.05871939659119,2152160,10605,38.260404109954834,"[10, 50, 6, 4, 50]"
On,On,Off,Off,Off,Off,Off,Off,On,On,On,Off,On,Off,Off,On,On,Off,Off,Off,0.08780956268310547,1.4859166145324707,515000,34.08573913574219,2152160,10605,38.35037922859192,"[10, 50, 6, 4, 50]"
Off,Off,Off,Off,Off,On,On,Off,Off,On,Off,Off,On,On,Off,On,On,Off,Off,On,0.0809476375579834,1.4806795120239258,515000,34.10566735267639,2152160,10605,38.29189658164978,"[10, 50, 6, 4, 50]"
