fstrict-aliasing,funroll-loops,fno-exceptions,fomit-frame-pointer,fno-rtti,fdata-sections,ffunction-sections,fmerge-all-constants,finline-functions,finline-small-functions,fno-math-errno,fno-rounding-math,fno-trapping-math,fassociative-math,freciprocal-math,fno-signed-zeros,fno-zero-initialized-in-bss,fvectorize,fslp-vectorize,ftree-vectorize,run_time,compile_time,exe_size,csmith_time,source_size,LOC,cost,fidelity
Off,On,On,Off,Off,On,Off,Off,Off,On,On,Off,Off,On,Off,On,Off,Off,Off,Off,0.08722543716430664,1.561086654663086,513704,34.22939920425415,2152160,10605,39.88621759414673,"[10, 50, 6, 4, 50]"
On,Off,Off,On,On,Off,Off,Off,Off,Off,On,On,Off,Off,On,On,Off,Off,On,Off,0.08488750457763672,1.5017499923706055,521896,34.00162744522095,2152160,10605,38.173736333847046,"[10, 50, 6, 4, 50]"
Off,On,Off,Off,On,On,On,Off,On,Off,On,On,On,Off,Off,On,Off,On,On,Off,0.08867549896240234,1.5006372928619385,513704,34.04769515991211,2152160,10605,38.31747651100159,"[10, 50, 6, 4, 50]"
On,On,Off,On,Off,On,On,On,Off,Off,Off,Off,On,On,Off,On,On,Off,Off,On,0.09061574935913086,1.5076875686645508,523384,34.00471091270447,2152160,10605,38.19747042655945,"[10, 50, 6, 4, 50]"
Off,Off,Off,On,On,On,On,On,On,On,On,Off,On,Off,On,Off,On,On,On,On,0.100555419921875,1.451413631439209,523384,34.009430170059204,2152160,10605,38.170634508132935,"[10, 50, 6, 4, 50]"
On,Off,On,On,Off,Off,On,On,Off,Off,Off,On,Off,On,Off,Off,On,On,Off,On,0.10980224609375,1.5722918510437012,523384,34.09208297729492,2152160,10605,38.388164043426514,"[10, 50, 6, 4, 50]"
Off,On,On,On,On,On,Off,Off,On,Off,On,On,Off,On,On,On,On,Off,Off,Off,0.08979582786560059,1.4575424194335938,523192,34.02056550979614,2152160,10605,38.1637601852417,"[10, 50, 6, 4, 50]"
On,On,On,Off,Off,Off,Off,On,On,On,Off,Off,On,Off,On,Off,Off,On,Off,On,0.08505392074584961,1.4929859638214111,513896,34.09377384185791,2152160,10605,38.18323469161987,"[10, 50, 6, 4, 50]"
On,Off,On,Off,Off,Off,Off,Off,On,On,Off,Off,On,Off,On,Off,On,On,On,Off,0.09468507766723633,1.5394032001495361,515000,34.03453040122986,2152160,10605,38.14074182510376,"[10, 50, 6, 4, 50]"
Off,Off,Off,Off,On,Off,On,On,Off,On,Off,On,Off,On,Off,Off,Off,Off,On,On,0.09753990173339844,1.475264310836792,513896,34.29762578010559,2152160,10605,38.30823373794556,"[10, 50, 6, 4, 50]"
Off,On,On,Off,Off,On,Off,Off,Off,On,On,Off,Off,On,Off,On,Off,Off,Off,Off,0.1004176139831543,0.1584608554840088,35352,0.184767484664917,70540,515,3.0113987922668457,"[90, 25, 3, 2, 15]"
On,Off,Off,On,On,Off,Off,Off,Off,Off,On,On,Off,Off,On,On,Off,Off,On,Off,0.08488202095031738,0.1751713752746582,35352,0.17481422424316406,70540,515,3.027254343032837,"[90, 25, 3, 2, 15]"
Off,On,Off,Off,On,On,On,Off,On,Off,On,On,On,Off,Off,On,Off,On,On,Off,0.08725500106811523,0.19671154022216797,35352,0.15562915802001953,70540,515,2.9018361568450928,"[90, 25, 3, 2, 15]"
On,On,Off,On,Off,On,On,On,Off,Off,Off,Off,On,On,Off,On,On,Off,Off,On,0.09154748916625977,0.16704368591308594,36488,0.16570568084716797,70540,515,2.8920910358428955,"[90, 25, 3, 2, 15]"
Off,Off,Off,On,On,On,On,On,On,On,On,Off,On,Off,On,Off,On,On,On,On,0.0924077033996582,0.17484569549560547,36488,0.1728229522705078,70540,515,3.021677255630493,"[90, 25, 3, 2, 15]"
On,Off,On,On,Off,Off,On,On,Off,Off,Off,On,Off,On,Off,Off,On,On,Off,On,0.08485293388366699,0.15003108978271484,36488,0.1564347743988037,70540,515,2.909013509750366,"[90, 25, 3, 2, 15]"
Off,On,On,On,On,On,Off,Off,On,Off,On,On,Off,On,On,On,On,Off,Off,Off,0.08908581733703613,0.17080926895141602,36488,0.16846537590026855,70540,515,2.9524824619293213,"[90, 25, 3, 2, 15]"
On,On,On,Off,Off,Off,Off,On,On,On,Off,Off,On,Off,On,Off,Off,On,Off,On,0.09467172622680664,0.1757972240447998,35352,0.17699599266052246,70540,515,2.992630958557129,"[90, 25, 3, 2, 15]"
On,Off,On,Off,Off,Off,Off,Off,On,On,Off,Off,On,Off,On,Off,On,On,On,Off,0.0818934440612793,0.15384721755981445,36488,0.1573028564453125,70540,515,2.9325833320617676,"[90, 25, 3, 2, 15]"
Off,Off,Off,Off,On,Off,On,On,Off,On,Off,On,Off,On,Off,Off,Off,Off,On,On,0.08983564376831055,0.15718913078308105,35352,0.17471694946289062,70540,515,2.9004690647125244,"[90, 25, 3, 2, 15]"
Off,On,On,Off,Off,On,Off,Off,Off,On,On,Off,Off,On,Off,On,Off,Off,Off,Off,0.09894967079162598,0.22885346412658691,46312,0.34021949768066406,149670,1015,3.14371919631958,"[50, 35, 1, 4, 25]"
