maxThreads,acceptCount,connectionTimeout,keepAliveTimeout,maxConnections,minSpareThreads,processorCache,enableLookups,asyncTimeout,disableUploadTimeout,connectionUploadTimeout,executorTerminationTimeoutMillis,compressionMinSize,tcpNoDelay,maxHttpHeaderSize,maxHttpRequestHeaderSize,maxHttpResponseHeaderSize,maxKeepAliveRequests,threadsMaxIdleTime,threadPriority,RPS,evaluated_time,fidelity_setting,corr
18512,904,49656,38134,46614,21,270,true,9998,false,449384,6876,62363,true,40218,11402,63461,646,303596,4,2854.52,180.1086835861206,"[8, 50, 180, True]",1
18512,904,35262,38134,46614,21,270,false,9998,false,420635,3981,50763,false,9164,56628,37883,957,145764,4,2778.91,180.1223020553589,"[8, 50, 180, True]",1
13463,635,16280,52999,40591,75,355,false,36169,true,399492,39962,13452,false,56769,40685,33048,858,206804,8,2768.05,180.1104474067688,"[8, 50, 180, True]",1
2714,635,16280,18101,40591,29,355,false,36169,true,399492,39962,13452,false,37882,24494,33048,691,206804,5,2762.02,180.12262797355652,"[8, 50, 180, True]",1
8915,657,32144,40461,95271,148,88,false,27738,true,212396,23700,34380,true,24350,19304,49389,814,374666,2,2760.95,180.1242344379425,"[8, 50, 180, True]",1
196,332,32912,5171,78199,16,132,true,18284,false,342159,49127,28587,false,63578,28919,7744,865,329940,9,2752.23,180.10747241973877,"[8, 50, 180, True]",1
18512,904,35262,38134,57761,21,270,true,9998,false,449384,6876,62363,false,56894,11402,37883,646,145764,4,2751.12,180.1260962486267,"[8, 50, 180, True]",1
5767,653,7309,44621,43598,32,123,true,38262,false,443531,1979,60588,true,19652,15947,48074,572,23418,1,2749.84,180.10555791854858,"[8, 50, 180, True]",1
196,657,32144,40461,95271,148,434,false,27738,true,212396,31915,34380,true,59098,19304,49389,814,21161,9,2748.9,180.0982894897461,"[8, 50, 180, True]",1
2433,904,12558,5361,46614,21,114,false,9998,false,420635,3981,50763,false,9164,56628,7893,957,303596,1,2748.34,180.11324644088745,"[8, 50, 180, True]",1
196,332,22794,5171,46614,162,415,true,7569,true,18162,31915,28587,true,40218,28919,63461,865,303596,9,2746.88,180.12760710716248,"[8, 50, 180, True]",1
13463,635,16280,40461,40591,148,355,false,36169,true,399492,31915,34380,true,59098,19304,49389,814,21161,8,2746.76,180.11386251449585,"[8, 50, 180, True]",1
196,332,35262,5171,57761,162,370,false,7569,true,18162,31845,28587,true,59098,28919,31650,865,145764,9,2744.12,180.11240673065186,"[8, 50, 180, True]",1
18512,614,49656,38134,45547,225,270,true,26496,false,449384,6876,62363,true,40218,11402,63461,646,432046,4,2743.13,180.10199332237244,"[8, 50, 180, True]",1
18512,653,7309,38134,45547,32,146,true,26496,false,449384,6876,62363,true,40218,15947,48074,646,432046,4,2734.79,180.12055206298828,"[8, 50, 180, True]",1
2714,641,41260,18101,88434,29,19,false,17870,false,358195,52813,7905,false,37882,24494,21146,691,273206,5,2733.79,180.13174080848694,"[8, 50, 180, True]",1
2714,332,16280,18101,40591,162,370,false,7569,true,18162,31845,28587,false,23552,24494,31650,865,145764,9,2733.45,180.10506129264832,"[8, 50, 180, True]",1
2433,904,12558,38134,46614,21,270,true,9998,false,420635,3981,50763,true,9164,11402,7893,957,303596,4,2733.44,180.10256433486938,"[8, 50, 180, True]",1
196,332,32912,33560,21824,162,370,false,18284,true,18162,41952,66525,false,59098,28919,31650,865,145764,9,2733.37,180.12888526916504,"[8, 50, 180, True]",1
8915,657,32144,40461,95271,148,88,false,27738,true,212396,54160,34380,true,24350,19304,49389,814,374666,2,2733.08,180.09891176223755,"[8, 50, 180, True]",1
