time,tables,table-size,threads,r_ratio,spearman_corr,evaluated_time,front_level
45,45,30000,6,0.5,0.7696969696969697,74.91952588558198,0
30,20,20000,10,0.5,0.7575757575757575,46.06426341533661,0
40,25,40000,4,0.5,0.6848484848484848,56.99885473251343,1
50,30,10000,6,0.5,0.6242424242424242,59.881412982940674,2
50,35,40000,10,0.5,0.6727272727272726,92.12923276424408,2
50,20,35000,4,0.5,0.5515151515151515,63.46882081031799,3
50,35,20000,6,0.5,0.5878787878787878,66.56931691169738,3
40,30,50000,10,0.5,0.5636363636363636,86.97870032787323,4
55,30,45000,6,0.5,0.4545454545454545,85.31915845870972,4
30,45,45000,10,0.5,0.38181818181818183,87.88731143474578,5
