time,tables,table-size,threads,r_ratio,spearman_corr,evaluated_time,front_level
30,20,35000,4,0.5,0.7939393939393938,43.02308065891266,0
30,20,20000,4,0.5,0.7333333333333332,39.33975641727447,0
30,20,10000,4,0.9,0.23636363636363633,36.773416709899905,0
45,45,30000,6,0.5,0.7696969696969697,74.91952588558198,1
30,20,20000,10,0.5,0.7575757575757575,46.06426341533661,1
45,25,30000,6,0.5,0.7696969696969697,62.763815903663634,1
30,25,20000,8,0.5,0.6848484848484848,45.21349711418152,1
30,45,20000,6,0.5,0.7333333333333332,50.72112646102905,2
40,30,10000,6,0.5,0.43769199144964654,49.897516798973086,2
30,25,40000,6,0.5,0.4787878787878787,52.21529686450958,3
