threads,connections,duration,post,spearman_corr,evaluated_time,front_level
8,45,60,True,0.6606060606060605,60.105348873138425,0
8,35,10,True,0.5151515151515151,10.056321811676025,0
8,15,20,True,0.6242424242424242,20.056493186950682,0
4,30,10,True,0.24848484848484845,10.054298806190491,0
8,35,35,True,0.5636363636363636,35.10243787765503,1
8,15,45,True,0.5878787878787878,45.07490074634552,1
8,30,20,True,0.1515151515151515,20.0774204492569,1
8,50,60,True,0.4666666666666666,60.06868569850921,2
8,35,45,True,0.3939393939393939,45.11522831916809,2
8,35,25,True,-0.2121212121212121,25.085887217521666,2
