innodb_thread_concurrency,max_allowed_packet,innodb_io_capacity_max,tmp_table_size,query_prealloc_size,max_heap_table_size,transaction_alloc_block_size,join_buffer_size,innodb_flush_log_at_trx_commit,innodb_max_dirty_pages_pct_lwm,innodb_buffer_pool_size,key_cache_age_threshold,binlog_cache_size,innodb_purge_rseg_truncate_frequency,query_cache_limit,binlog_row_image,innodb_lru_scan_depth,sort_buffer_size,innodb_stats_transient_sample_pages,innodb_adaptive_max_sleep_delay,throughput,cost,fidelity,prepare_time,run_time,clean_time
511,793278425,7061,417587081,13980745,343282243,114819,779855339,2,71,12159154163,7981,96774191,71,119487033,minimal,2110,68264040,65,494237,220.48,275.16299080848694,"[180, 50, 100000, 4, 0.5]",88.92526841163635,180.1065013408661,2.3811590671539307
892,320766575,2168,719143561,72712481,1001490209,70042,76854772,1,61,13662744518,24853,1732199418,121,93764977,full,4961,60799290,10,319963,166.11,272.7490780353546,"[180, 50, 100000, 4, 0.5]",87.58812761306763,180.08569741249084,1.9855139255523682
915,115534092,25418,468428581,1486534,522538218,82212,734671122,1,55,10836070965,18538,2969614118,84,70759424,noblob,2863,30848533,93,703321,209.98,282.67644810676575,"[180, 50, 100000, 4, 0.5]",97.6049861907959,180.09597849845886,1.8906669616699219
774,58694807,10950,223051866,66756238,149357447,62454,447991325,2,82,13421946157,27621,3552963417,59,16903230,full,9763,83280820,76,680928,276.84,241.17610788345337,"[180, 50, 100000, 4, 0.5]",56.53855562210083,180.15447092056274,1.3868975639343262
380,915231768,28984,878150111,34181089,822798186,9526,631743246,2,9,11267709013,13470,4046236373,17,33659663,minimal,5263,910672,17,250083,263.42,260.5441174507141,"[180, 50, 100000, 4, 0.5]",75.82361125946045,180.1095049381256,1.5136191844940186
606,507241606,15712,847798805,91600593,940964476,43716,306403908,0,90,15588358032,16375,3221053479,2,50741600,minimal,826,113874828,47,21252,261.2,250.70265984535217,"[180, 50, 100000, 4, 0.5]",66.01064491271973,180.07372093200684,1.5262150764465332
216,569077147,21628,591856732,117967580,671603967,123018,109195740,1,28,12717266481,11163,1356297457,114,62806935,noblob,4082,120913356,36,859894,220.08,252.76034259796143,"[180, 50, 100000, 4, 0.5]",67.41614365577698,180.10236954689026,2.138211727142334
161,646305963,19368,12154796,125980654,923648,97809,942499770,0,18,14242526478,5050,641098321,30,1672084,noblob,6295,97388528,81,119559,259.05,251.33319067955017,"[180, 50, 100000, 4, 0.5]",66.58049392700195,180.1182346343994,1.536677360534668
467,1009086050,32729,151469913,99113204,265276083,19517,1003520027,0,48,11516879993,2597,1109559669,103,130575052,minimal,7676,52223503,24,987431,254.89,257.24323177337646,"[180, 50, 100000, 4, 0.5]",72.63129544258118,180.10989117622375,1.404620885848999
74,395155587,37544,1019982065,50536656,564610337,39744,420904833,0,32,15068578890,21416,2310179919,42,103914343,full,8943,26265257,52,530323,260.62,263.0108051300049,"[180, 50, 100000, 4, 0.5]",78.23965501785278,180.18677473068237,1.496711015701294
511,793278425,7061,417587081,13980745,343282243,114819,779855339,2,71,12159154163,7981,96774191,71,119487033,minimal,2110,68264040,65,494237,289.59,70.96696591377258,"[45, 45, 30000, 6, 0.5]",21.75668501853943,45.375751972198486,0.7369346618652344
892,320766575,2168,719143561,72712481,1001490209,70042,76854772,1,61,13662744518,24853,1732199418,121,93764977,full,4961,60799290,10,319963,281.0,70.63898301124573,"[45, 45, 30000, 6, 0.5]",21.14764428138733,45.37828755378723,1.0223979949951172
