innodb_thread_concurrency,max_allowed_packet,innodb_io_capacity_max,tmp_table_size,query_prealloc_size,max_heap_table_size,transaction_alloc_block_size,join_buffer_size,innodb_flush_log_at_trx_commit,innodb_max_dirty_pages_pct_lwm,innodb_buffer_pool_size,key_cache_age_threshold,binlog_cache_size,innodb_purge_rseg_truncate_frequency,query_cache_limit,binlog_row_image,innodb_lru_scan_depth,sort_buffer_size,innodb_stats_transient_sample_pages,innodb_adaptive_max_sleep_delay,throughput,evaluated_time,fidelity_setting,corr
138,25580983,256,476276068,129620675,815854677,24293,737301615,0,8,14636342603,15210,1915944889,62,51620560,noblob,4324,14323807,81,189473,374.9,246.52514839172363,"[180, 50, 100000, 4, 0.5]",1
793,824255925,256,476276068,129620675,763954793,24293,47115300,2,36,14636342603,7510,1915944889,62,100538897,minimal,2772,54475863,40,756682,366.82,245.95228576660156,"[180, 50, 100000, 4, 0.5]",1
34,959351303,256,153171476,41225839,763954793,34724,438242662,0,60,10383591411,15210,1915944889,82,131168290,minimal,4324,54475863,65,756682,364.8,247.57625150680542,"[180, 50, 100000, 4, 0.5]",1
34,959351303,256,476276068,41225839,1033738619,24293,47115300,0,17,12285454011,15210,1915944889,62,100538897,minimal,4324,54475863,40,756682,363.99,251.838317155838,"[180, 50, 100000, 4, 0.5]",1
793,824255925,256,476276068,129620675,763954793,24293,737301615,0,58,14636342603,15210,1915944889,62,100538897,noblob,4324,54475863,65,982831,363.0,245.85014963150024,"[180, 50, 100000, 4, 0.5]",1
138,1028769439,256,476276068,123649232,815854677,72104,47115300,0,17,12362022468,10512,1915944889,62,22185790,minimal,571,104359251,65,598110,362.31,247.08578276634216,"[180, 50, 100000, 4, 0.5]",1
34,25580983,256,476276068,41225839,268523247,34724,681327382,0,17,10383591411,22190,1915944889,62,15305634,noblob,4324,54475863,65,189473,362.26,246.93278288841248,"[180, 50, 100000, 4, 0.5]",1
391,824255925,256,476276068,41225839,763954793,82082,1005561086,0,10,14636342603,22190,1915944889,62,100538897,noblob,4324,54475863,65,982831,361.82,250.44828486442566,"[180, 50, 100000, 4, 0.5]",1
34,959351303,256,295851209,41225839,763954793,118451,47115300,0,38,10383591411,7510,1915944889,115,40860915,minimal,4324,42929752,10,291038,361.41,249.3367953300476,"[180, 50, 100000, 4, 0.5]",1
34,959351303,256,476276068,41225839,1033738619,24293,737301615,0,58,10373921597,15210,3969267259,109,15305634,noblob,4324,54475863,65,756682,360.25,252.23717832565308,"[180, 50, 100000, 4, 0.5]",1
140,1029845250,256,476276068,41225839,763954793,34724,617204045,0,17,10373921597,13671,1915944889,54,26891314,full,4870,54475863,40,756682,360.04,248.91851782798767,"[180, 50, 100000, 4, 0.5]",1
34,959351303,256,476276068,41225839,1033738619,24293,47115300,0,36,10383591411,15210,1915944889,62,100538897,noblob,4324,54475863,65,756682,359.63,248.4078357219696,"[180, 50, 100000, 4, 0.5]",1
34,959351303,256,476276068,41225839,1033738619,24293,47115300,0,10,10383591411,15210,1915944889,62,100538897,noblob,4324,54475863,65,89294,359.44,245.55108094215393,"[180, 50, 100000, 4, 0.5]",1
34,959351303,256,476276068,40624903,763954793,34724,737301615,0,60,10383591411,5580,3969267259,124,15305634,minimal,4324,54475863,65,756682,359.24,247.68471455574036,"[180, 50, 100000, 4, 0.5]",1
34,959351303,256,153171476,41225839,763954793,34724,438242662,0,60,10383591411,15210,1915944889,124,131168290,minimal,4324,54475863,65,756682,358.15,246.9566617012024,"[180, 50, 100000, 4, 0.5]",1
793,452332620,256,476276068,41225839,1033738619,24293,47115300,0,36,14636342603,15335,1915944889,62,100538897,noblob,4324,72502088,40,189473,357.72,245.98302960395813,"[180, 50, 100000, 4, 0.5]",1
138,959351303,256,153171476,41225839,257714740,24293,1034608765,0,36,10373921597,22190,1915944889,86,131168290,minimal,4324,42929752,40,756682,356.97,250.91018724441528,"[180, 50, 100000, 4, 0.5]",1
391,959351303,256,476276068,41225839,1033738619,24293,47115300,0,10,10383591411,15210,1915944889,62,100538897,minimal,4324,72502088,40,189473,356.57,247.32557725906372,"[180, 50, 100000, 4, 0.5]",1
391,25580983,256,476276068,41225839,1033738619,24293,47115300,0,10,10383591411,22190,1915944889,62,100538897,noblob,4324,72502088,65,189473,356.22,248.36240196228027,"[180, 50, 100000, 4, 0.5]",1
793,1029845250,256,476276068,46723488,763954793,34724,1034608765,0,10,12285454011,22190,1915944889,62,117349993,minimal,4324,54475863,40,175573,355.16,247.98431992530823,"[180, 50, 100000, 4, 0.5]",1
