time,tables,table-size,threads,r_ratio,spearman_corr,evaluated_time,front_level
40,30,50000,10,0.5,0.7575757575757575,85.47242300510406,0
30,20,20000,10,0.5,0.7538028741632801,46.246385550498964,0
45,45,30000,6,0.5,0.6363636363636362,72.68572149276733,1
50,30,10000,6,0.5,0.5757575757575757,59.80287504196167,1
40,25,40000,4,0.5,0.5757575757575757,56.61055936813354,1
50,35,20000,6,0.5,0.5757575757575757,66.15707609653472,1
50,20,35000,4,0.5,0.5393939393939393,62.92991192340851,2
30,45,45000,10,0.5,0.5515151515151515,85.13430268764496,2
55,30,45000,6,0.5,0.5515151515151515,84.32594075202942,2
50,35,40000,10,0.5,0.5393939393939393,91.32895581722259,3
