inline-function-prob,max-array-len-per-dim,max-block-depth,max-block-size,max-funcs,spearman_corr,evaluated_time,front_level
90,5,2,2,10,-0.6606060606060605,2.842106485366821,0
70,5,1,1,10,-0.07878787878787878,2.851316142082214,0
90,35,3,1,5,0.18787878787878787,2.853818106651306,0
70,10,1,2,15,0.7818181818181817,2.8660250663757325,0
70,5,1,1,35,0.4545454545454545,2.888221549987793,1
50,35,2,4,5,0.6606060606060605,2.8890755414962768,1
90,5,3,1,10,0.28484848484848485,2.8727861881256103,1
90,35,3,1,10,0.28484848484848485,2.919549322128296,2
70,25,3,3,35,0.33333333333333326,3.7657036066055296,2
50,35,2,1,10,0.10303030303030303,2.8766366958618166,2
