fstrict-aliasing,funroll-loops,fno-exceptions,fomit-frame-pointer,fno-rtti,fdata-sections,ffunction-sections,fmerge-all-constants,finline-functions,finline-small-functions,fno-math-errno,fno-rounding-math,fno-trapping-math,fassociative-math,freciprocal-math,fno-signed-zeros,fno-zero-initialized-in-bss,fvectorize,fslp-vectorize,ftree-vectorize,run_time,compile_time,exe_size,csmith_time,source_size,LOC,cost,fidelity
Off,Off,On,Off,Off,On,Off,On,On,On,On,Off,Off,Off,On,On,On,On,Off,Off,0.08128929138183594,1.750849962234497,515192,34.21636152267456,2152160,10605,40.043989181518555,"[10, 50, 6, 4, 50]"
On,Off,On,On,Off,Off,Off,Off,On,On,On,On,Off,On,On,On,On,Off,Off,On,0.09270811080932617,1.5235252380371094,523192,34.120840311050415,2152160,10605,38.3402361869812,"[10, 50, 6, 4, 50]"
On,On,Off,On,On,Off,Off,On,Off,On,On,Off,Off,Off,On,Off,Off,On,On,On,0.09186768531799316,1.5023839473724365,522088,34.10236477851868,2152160,10605,38.307945251464844,"[10, 50, 6, 4, 50]"
Off,Off,Off,Off,On,On,On,On,On,Off,Off,On,On,Off,On,Off,Off,Off,On,Off,0.09231948852539062,1.5330023765563965,513896,34.06288981437683,2152160,10605,38.236351013183594,"[10, 50, 6, 4, 50]"
Off,On,On,On,On,On,On,On,Off,Off,Off,On,Off,On,Off,On,Off,Off,On,Off,0.0868997573852539,1.53334641456604,522088,34.117502212524414,2152160,10605,38.227471351623535,"[10, 50, 6, 4, 50]"
On,Off,On,On,On,Off,On,Off,Off,On,Off,On,Off,On,Off,Off,Off,Off,Off,Off,0.09096312522888184,1.5679118633270264,521896,34.08878540992737,2152160,10605,38.190757751464844,"[10, 50, 6, 4, 50]"
Off,On,On,Off,Off,Off,Off,Off,Off,Off,Off,On,On,On,Off,Off,On,Off,On,On,0.07337236404418945,1.5210204124450684,515000,34.119738817214966,2152160,10605,38.2062041759491,"[10, 50, 6, 4, 50]"
On,Off,Off,Off,Off,On,On,Off,On,On,On,Off,On,On,On,On,Off,On,Off,Off,0.08697891235351562,1.5054726600646973,513704,34.10884380340576,2152160,10605,38.205384254455566,"[10, 50, 6, 4, 50]"
On,On,Off,Off,Off,On,Off,On,Off,Off,On,Off,On,Off,Off,On,On,On,Off,On,0.09194207191467285,1.5551977157592773,515192,34.09551692008972,2152160,10605,38.3470401763916,"[10, 50, 6, 4, 50]"
Off,On,Off,On,On,Off,On,Off,On,Off,Off,Off,On,Off,Off,Off,On,On,On,On,0.08336710929870605,1.5334277153015137,523192,34.11603784561157,2152160,10605,38.289228200912476,"[10, 50, 6, 4, 50]"
Off,Off,On,Off,Off,On,Off,On,On,On,On,Off,Off,Off,On,On,On,On,Off,Off,0.08600091934204102,0.13321185111999512,35736,0.09967350959777832,14567,179,2.823352813720703,"[70, 15, 1, 1, 10]"
On,Off,On,On,Off,Off,Off,Off,On,On,On,On,Off,On,On,On,On,Off,Off,On,0.08360934257507324,0.1449275016784668,35736,0.10323214530944824,14567,179,2.8104288578033447,"[70, 15, 1, 1, 10]"
On,On,Off,On,On,Off,Off,On,Off,On,On,Off,Off,Off,On,Off,Off,On,On,On,0.08744096755981445,0.14633750915527344,34696,0.0944671630859375,14567,179,2.809088706970215,"[70, 15, 1, 1, 10]"
Off,Off,Off,Off,On,On,On,On,On,Off,Off,On,On,Off,On,Off,Off,Off,On,Off,0.08468461036682129,0.1370236873626709,34696,0.08634114265441895,14567,179,2.8758511543273926,"[70, 15, 1, 1, 10]"
Off,On,On,On,On,On,On,On,Off,Off,Off,On,Off,On,Off,On,Off,Off,On,Off,0.08178162574768066,0.15504217147827148,34696,0.09341788291931152,14567,179,2.82358717918396,"[70, 15, 1, 1, 10]"
On,Off,On,On,On,Off,On,Off,Off,On,Off,On,Off,On,Off,Off,Off,Off,Off,Off,0.10260009765625,0.13017058372497559,34696,0.07583117485046387,14567,179,2.768372058868408,"[70, 15, 1, 1, 10]"
Off,On,On,Off,Off,Off,Off,Off,Off,Off,Off,On,On,On,Off,Off,On,Off,On,On,0.0899193286895752,0.1478440761566162,35736,0.09132766723632812,14567,179,2.799302339553833,"[70, 15, 1, 1, 10]"
On,Off,Off,Off,Off,On,On,Off,On,On,On,Off,On,On,On,On,Off,On,Off,Off,0.08119511604309082,0.14308857917785645,34696,0.10172915458679199,14567,179,2.8452372550964355,"[70, 15, 1, 1, 10]"
On,On,Off,Off,Off,On,Off,On,Off,Off,On,Off,On,Off,Off,On,On,On,Off,On,0.09491181373596191,0.14353299140930176,35736,0.08483052253723145,14567,179,2.7515792846679688,"[70, 15, 1, 1, 10]"
Off,On,Off,On,On,Off,On,Off,On,Off,Off,Off,On,Off,Off,Off,On,On,On,On,0.10105299949645996,0.14092516899108887,35736,0.09670495986938477,14567,179,2.8489580154418945,"[70, 15, 1, 1, 10]"
