inline-function-prob,max-array-len-per-dim,max-block-depth,max-block-size,max-funcs,spearman_corr,evaluated_time,front_level
70,10,1,1,15,0.12727272727272726,2.8106843709945677,0
70,10,1,2,15,0.309090909090909,2.88707435131073,0
80,10,3,2,10,0.12727272727272726,2.8595571517944336,0
90,20,2,4,35,0.4424242424242424,4.540101361274719,0
70,15,1,1,10,-0.16363636363636364,2.8155757665634153,1
80,20,2,2,15,-0.1515151515151515,2.9749990701675415,1
80,15,1,3,35,-0.13939393939393938,3.151452136039734,1
90,10,3,4,25,0.05454545454545454,4.710508537292481,1
70,20,1,2,10,-0.6606060606060605,2.919135046005249,2
70,25,3,4,35,-0.1515151515151515,6.137880945205689,2
