fstrict-aliasing,funroll-loops,fno-exceptions,fomit-frame-pointer,fno-rtti,fdata-sections,ffunction-sections,fmerge-all-constants,finline-functions,finline-small-functions,fno-math-errno,fno-rounding-math,fno-trapping-math,fassociative-math,freciprocal-math,fno-signed-zeros,fno-zero-initialized-in-bss,fvectorize,fslp-vectorize,ftree-vectorize,run_time,evaluated_time,fidelity_setting,corr
On,On,Off,Off,Off,On,Off,On,On,On,On,Off,Off,Off,On,On,On,On,Off,On,0.09961795806884766,2.8601551055908203,"[90, 10, 2, 4, 10]",0.7696969696969697
On,Off,On,Off,Off,Off,Off,Off,Off,On,Off,Off,On,Off,Off,Off,On,On,On,On,0.08027791976928711,3.0306999683380127,"[90, 10, 2, 4, 10]",0.7696969696969697
On,Off,On,Off,Off,On,On,Off,Off,On,On,Off,On,Off,Off,On,Off,Off,On,On,0.09125280380249023,2.8608200550079346,"[90, 10, 2, 4, 10]",0.7696969696969697
On,Off,On,Off,Off,On,On,Off,On,Off,On,On,Off,Off,Off,Off,On,Off,Off,On,0.0861203670501709,2.8786044120788574,"[90, 10, 2, 4, 10]",0.7696969696969697
On,On,On,On,On,On,Off,Off,Off,Off,On,On,On,Off,Off,Off,Off,Off,On,Off,0.0792083740234375,2.89361572265625,"[90, 10, 2, 4, 10]",0.7696969696969697
Off,Off,On,On,Off,Off,On,On,On,On,Off,On,On,On,Off,Off,On,Off,Off,On,0.09631752967834473,3.031459331512451,"[90, 10, 2, 4, 10]",0.7696969696969697
On,Off,Off,On,On,Off,On,Off,Off,On,On,On,On,Off,On,On,On,On,Off,Off,0.08733797073364258,2.901850461959839,"[90, 10, 2, 4, 10]",0.7696969696969697
Off,On,On,Off,On,Off,On,On,On,Off,Off,On,On,On,Off,Off,On,On,Off,Off,0.07590079307556152,2.910647392272949,"[90, 10, 2, 4, 10]",0.7696969696969697
Off,Off,Off,Off,Off,Off,On,On,On,On,Off,On,Off,On,Off,On,Off,On,Off,On,0.07364392280578613,2.8997879028320312,"[90, 10, 2, 4, 10]",0.7696969696969697
On,Off,On,Off,Off,On,On,On,Off,On,On,Off,On,On,On,On,On,Off,Off,On,0.0874183177947998,2.876871347427368,"[90, 10, 2, 4, 10]",0.7696969696969697
On,On,On,On,On,Off,On,On,Off,Off,Off,On,Off,On,Off,Off,Off,Off,Off,On,0.08788824081420898,3.017824649810791,"[90, 10, 2, 4, 10]",0.7696969696969697
On,On,On,Off,On,On,On,Off,On,On,On,Off,Off,Off,Off,On,On,Off,Off,On,0.08318519592285156,2.9299092292785645,"[90, 10, 2, 4, 10]",0.7696969696969697
On,Off,On,On,Off,Off,Off,Off,On,Off,On,On,Off,Off,Off,Off,Off,Off,Off,On,0.09053373336791992,2.914458751678467,"[90, 10, 2, 4, 10]",0.7696969696969697
On,On,On,On,Off,On,On,Off,Off,Off,Off,On,Off,On,Off,Off,Off,Off,Off,On,0.08431863784790039,2.9763031005859375,"[90, 10, 2, 4, 10]",0.7696969696969697
Off,On,On,On,On,Off,Off,On,Off,On,On,On,Off,Off,On,On,Off,Off,Off,Off,0.0857701301574707,2.989190101623535,"[90, 10, 2, 4, 10]",0.7696969696969697
Off,Off,Off,On,Off,Off,Off,On,On,On,On,Off,On,On,On,On,On,Off,On,Off,0.08822751045227051,2.8757717609405518,"[90, 10, 2, 4, 10]",0.7696969696969697
Off,Off,Off,On,Off,Off,On,Off,On,On,On,On,Off,Off,On,Off,On,Off,Off,On,0.09510040283203125,2.8649837970733643,"[90, 10, 2, 4, 10]",0.7696969696969697
Off,Off,On,On,On,On,On,Off,Off,On,On,On,Off,Off,Off,Off,On,On,On,On,0.0888521671295166,2.8583967685699463,"[90, 10, 2, 4, 10]",0.7696969696969697
Off,On,On,Off,On,Off,Off,On,Off,Off,On,On,On,Off,Off,Off,Off,On,On,Off,0.10396575927734375,2.990811347961426,"[90, 10, 2, 4, 10]",0.7696969696969697
On,On,Off,Off,Off,On,On,On,Off,On,Off,Off,On,On,On,Off,On,On,On,On,0.09347105026245117,2.9117417335510254,"[90, 10, 2, 4, 10]",0.7696969696969697
Off,Off,On,Off,On,Off,On,Off,On,On,On,Off,On,Off,On,On,Off,Off,Off,Off,0.09606409072875977,2.9509904384613037,"[90, 10, 2, 4, 10]",0.7696969696969697
On,Off,Off,On,On,Off,On,Off,Off,On,On,On,Off,On,On,Off,Off,On,Off,Off,0.0933687686920166,2.937408208847046,"[90, 10, 2, 4, 10]",0.7696969696969697
Off,Off,On,Off,Off,Off,On,Off,Off,Off,On,On,Off,Off,On,Off,Off,On,On,On,0.08234500885009766,2.9098246097564697,"[90, 10, 2, 4, 10]",0.7696969696969697
Off,On,Off,On,Off,On,On,On,Off,Off,Off,Off,Off,Off,On,On,Off,Off,Off,On,0.08103704452514648,2.9805710315704346,"[90, 10, 2, 4, 10]",0.7696969696969697
On,Off,Off,Off,Off,On,On,On,Off,Off,On,Off,On,On,Off,On,Off,On,On,Off,0.10393166542053223,2.946769952774048,"[90, 10, 2, 4, 10]",0.7696969696969697
