inline-function-prob,max-array-len-per-dim,max-block-depth,max-block-size,max-funcs,spearman_corr,evaluated_time,front_level
60,20,3,1,10,0.2727272727272727,2.8335256338119508,0
70,5,2,1,35,0.04242424242424241,2.9025056838989256,1
90,10,1,1,20,0.006060606060606061,2.8424450874328615,1
60,35,2,3,10,0.10303030303030303,3.2402154207229614,1
80,20,3,4,5,-0.32121212121212117,2.8850728273391724,2
50,5,3,1,35,-0.406060606060606,2.8906105756759644,3
70,15,2,4,5,-0.33333333333333326,2.9563092470169066,3
80,15,1,1,35,-0.41818181818181815,2.912400817871094,4
90,35,3,4,35,-1,82.80590527057647,5
60,10,2,1,35,-1,73.66973831653596,5
