ffast-math,funroll-all-loops,fno-inline-small-functions,finline-functions,fno-math-errno,fipa-cp-clone,funsafe-math-optimizations,fno-tree-loop-optimize,fno-merge-constants,fno-omit-frame-pointer,fno-align-labels,fno-tree-dse,fwrapv,fgcse-after-reload,fno-align-jumps,fno-asynchronous-unwind-tables,fno-cse-follow-jumps,fno-ivopts,fno-guess-branch-probability,fprefetch-loop-arrays,run_time,evaluated_time,fidelity_setting,corr
Off,Off,Off,Off,On,On,On,On,Off,On,Off,On,On,Off,Off,Off,On,Off,Off,On,0.06873774528503418,42.80240273475647,"[10, 50, 6, 4, 50]",1
On,Off,Off,On,Off,Off,Off,On,Off,Off,Off,Off,On,On,Off,On,On,On,On,Off,0.06952738761901855,42.84799361228943,"[10, 50, 6, 4, 50]",1
On,On,On,On,On,On,Off,Off,On,On,On,Off,Off,Off,Off,Off,On,Off,Off,On,0.07917475700378418,42.764883279800415,"[10, 50, 6, 4, 50]",1
On,Off,On,Off,Off,On,On,Off,Off,On,Off,On,Off,On,Off,On,On,On,On,On,0.08034610748291016,42.728822231292725,"[10, 50, 6, 4, 50]",1
Off,Off,Off,On,On,Off,On,Off,Off,Off,Off,On,On,Off,On,Off,Off,On,Off,On,0.08203363418579102,42.87578296661377,"[10, 50, 6, 4, 50]",1
On,On,Off,Off,Off,Off,Off,On,On,Off,On,On,On,On,Off,On,On,On,On,On,0.08355903625488281,42.93102216720581,"[10, 50, 6, 4, 50]",1
Off,Off,On,Off,On,Off,Off,Off,On,Off,Off,On,On,On,Off,Off,Off,On,On,On,0.08396053314208984,42.75446176528931,"[10, 50, 6, 4, 50]",1
On,On,On,Off,Off,On,Off,On,On,Off,On,Off,On,Off,On,On,On,On,Off,On,0.08492684364318848,42.856322288513184,"[10, 50, 6, 4, 50]",1
On,Off,Off,On,Off,Off,On,Off,On,Off,Off,On,On,On,On,Off,Off,On,On,On,0.0857703685760498,42.97487139701843,"[10, 50, 6, 4, 50]",1
On,On,On,On,Off,On,Off,Off,On,On,On,Off,On,On,On,On,On,On,Off,Off,0.08632969856262207,42.83985209465027,"[10, 50, 6, 4, 50]",1
On,Off,On,On,Off,On,Off,Off,Off,On,On,On,On,Off,On,Off,Off,On,Off,Off,0.08674049377441406,42.89320707321167,"[10, 50, 6, 4, 50]",1
On,Off,Off,Off,Off,On,On,Off,On,On,On,On,Off,Off,On,Off,Off,Off,Off,Off,0.08681893348693848,42.69786024093628,"[10, 50, 6, 4, 50]",1
On,Off,Off,Off,Off,Off,On,Off,Off,On,Off,On,Off,On,Off,On,On,On,On,On,0.08720016479492188,42.83470058441162,"[10, 50, 6, 4, 50]",1
Off,On,Off,On,Off,On,Off,Off,On,Off,On,On,Off,Off,On,On,Off,On,On,Off,0.08742403984069824,42.766573429107666,"[10, 50, 6, 4, 50]",1
On,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,On,Off,On,Off,On,On,On,On,On,0.08813214302062988,42.92623710632324,"[10, 50, 6, 4, 50]",1
On,On,Off,On,Off,On,Off,Off,On,On,Off,On,On,On,Off,On,On,Off,On,On,0.0882875919342041,42.88649654388428,"[10, 50, 6, 4, 50]",1
Off,On,On,Off,On,Off,Off,Off,On,Off,On,On,On,On,Off,On,On,On,On,On,0.08840179443359375,42.844992876052856,"[10, 50, 6, 4, 50]",1
Off,On,On,Off,Off,On,Off,Off,Off,Off,On,On,Off,On,Off,On,On,On,Off,On,0.08844280242919922,42.8498477935791,"[10, 50, 6, 4, 50]",1
On,Off,Off,On,Off,Off,Off,Off,Off,Off,Off,On,On,On,Off,On,On,On,On,On,0.08887481689453125,42.778929710388184,"[10, 50, 6, 4, 50]",1
Off,Off,Off,On,On,Off,On,On,On,Off,On,On,On,On,Off,Off,On,Off,On,Off,0.08917665481567383,42.8792839050293,"[10, 50, 6, 4, 50]",1
