inline-function-prob,max-array-len-per-dim,max-block-depth,max-block-size,max-funcs,spearman_corr,evaluated_time,front_level
90,15,2,4,10,0.49090909090909085,2.918340063095093,0
80,20,3,1,10,0.41818181818181815,2.795439124107361,0
60,20,3,1,10,0.2727272727272727,2.8335256338119508,1
70,10,1,1,5,0.23636363636363633,2.8330727338790895,1
60,20,2,1,10,0.32121212121212117,2.8530500888824464,1
70,15,1,1,20,-0.7575757575757575,2.8138315677642822,1
90,10,1,1,20,0.006060606060606061,2.8424450874328615,2
70,5,2,1,35,0.04242424242424241,2.9025056838989256,2
60,35,2,3,10,0.10303030303030303,3.2402154207229614,2
80,20,3,4,5,-0.32121212121212117,2.8850728273391724,3
