checkpoint_completion_target,backend_flush_after,maintenance_work_mem,max_parallel_workers_per_gather,min_wal_size,wal_writer_flush_after,wal_writer_delay,work_mem,random_page_cost,commit_siblings,checkpoint_flush_after,seq_page_cost,commit_delay,join_collapse_limit,bgwriter_delay,from_collapse_limit,default_statistics_target,bgwriter_flush_after,checkpoint_timeout,deadlock_timeout,throughput,cost,fidelity,prepare_time,run_time,clean_time
0.6670881198922779,186,676189,725,889,654850964,6831,189002,36.4305988755932,496,159,30.567765200527365,18273,829518190,6686,96055482,3079,250,71938,1094166102,485.48,239.04168939590454,"[180, 50, 100000, 4, 0.5]",54.92573142051697,180.09142065048218,0.36827898025512695
0.530343769150485,90,27612,823,1997,171712440,4473,708617,18.878253991589837,579,25,73.60676789521902,57342,1075377968,7275,2045597145,7461,176,1812,801683472,474.74,235.9705822467804,"[180, 50, 100000, 4, 0.5]",51.60399079322815,180.10922956466675,0.43569135665893555
0.162532853712138,232,265797,657,3204,1477573682,3974,518791,80.82264210795974,958,37,44.212549571169504,83131,270038995,5273,1180458630,4519,107,67575,379258131,480.57,238.01937747001648,"[180, 50, 100000, 4, 0.5]",53.181817293167114,180.1915066242218,0.37236452102661133
0.7114500688047649,49,430619,289,7355,1009526171,138,346299,0.6953345069273342,218,199,99.78330189541705,27837,1722078618,3579,551080595,9853,99,58904,640797162,406.3,237.7926106452942,"[180, 50, 100000, 4, 0.5]",53.08325910568237,180.20283460617065,0.47534942626953125
0.9496900903592808,132,996777,190,6848,1539934768,2484,648412,44.89450859408699,689,107,52.95817054598495,1590,508313256,2221,885377481,2743,28,41805,1855133811,471.14,236.5808470249176,"[180, 50, 100000, 4, 0.5]",52.15362215042114,180.19719791412354,0.36050844192504883
0.0003992242213596509,0,859319,489,6353,1865437309,5158,863355,61.1433223505835,362,238,68.80562040951101,93497,1040521472,9518,1391533336,1480,143,20082,1481464605,542.59,236.60147380828857,"[180, 50, 100000, 4, 0.5]",52.10643672943115,180.16238570213318,0.3439474105834961
0.49901433212001706,58,758219,65,675,413827734,8211,435239,58.41460095644139,95,59,22.591749305697192,74597,1991764637,1524,1871422641,6813,71,82910,1022050492,470.97,237.26167631149292,"[180, 50, 100000, 4, 0.5]",52.70331168174744,180.17511081695557,0.4405984878540039
0.3095184692025877,219,315449,983,2947,617486482,7022,49765,29.9172483408389,794,150,82.50047943656729,47397,1336580187,8448,736936426,8905,8,50256,66490608,466.69,236.78593516349792,"[180, 50, 100000, 4, 0.5]",52.69678092002869,180.0903663635254,0.45846009254455566
0.8285203156177999,174,571220,565,4177,1236611279,1167,265902,70.56350268299241,148,211,19.472034816626525,63537,146021350,107,298563414,678,196,16505,1554942874,465.67,238.65007281303406,"[180, 50, 100000, 4, 0.5]",54.2538206577301,180.19912195205688,0.3384075164794922
0.22293877560022315,120,152141,362,5243,1994432634,9797,954964,97.88657513369752,871,89,0.44734380343057656,39272,1545026731,4669,1705907057,5053,208,29419,2023542465,337.86,238.7564663887024,"[180, 50, 100000, 4, 0.5]",54.10757040977478,180.1928412914276,0.4047825336456299
0.6670881198922779,186,676189,725,889,654850964,6831,189002,36.4305988755932,496,159,30.567765200527365,18273,829518190,6686,96055482,3079,250,71938,1094166102,484.28,64.2715163230896,"[45, 45, 30000, 6, 0.5]",14.818817377090454,45.06337547302246,0.314589262008667
0.530343769150485,90,27612,823,1997,171712440,4473,708617,18.878253991589837,579,25,73.60676789521902,57342,1075377968,7275,2045597145,7461,176,1812,801683472,480.02,64.59612154960632,"[45, 45, 30000, 6, 0.5]",15.053098440170288,45.196271657943726,0.3676023483276367
0.162532853712138,232,265797,657,3204,1477573682,3974,518791,80.82264210795974,958,37,44.212549571169504,83131,270038995,5273,1180458630,4519,107,67575,379258131,478.7,64.38717341423035,"[45, 45, 30000, 6, 0.5]",14.978296518325806,45.15393948554993,0.29595494270324707
0.7114500688047649,49,430619,289,7355,1009526171,138,346299,0.6953345069273342,218,199,99.78330189541705,27837,1722078618,3579,551080595,9853,99,58904,640797162,426.18,65.20103192329407,"[45, 45, 30000, 6, 0.5]",15.143941879272461,45.13852071762085,0.8918571472167969
0.9496900903592808,132,996777,190,6848,1539934768,2484,648412,44.89450859408699,689,107,52.95817054598495,1590,508313256,2221,885377481,2743,28,41805,1855133811,499.54,64.33745980262756,"[45, 45, 30000, 6, 0.5]",15.123738765716553,45.11172914505005,0.33591604232788086
