time,tables,table-size,threads,r_ratio,spearman_corr,evaluated_time,front_level
45,45,30000,6,0.5,0.7575757575757575,64.68128502368927,0
50,20,35000,4,0.5,0.7333333333333332,61.07090945243836,0
40,25,40000,4,0.5,0.709090909090909,53.723160529136656,0
55,30,45000,6,0.5,0.7939393939393938,74.86310651302338,0
30,20,20000,10,0.5,-0.28484848484848485,41.48010957241058,0
50,30,10000,6,0.5,0.5393939393939393,58.1620171546936,1
50,35,40000,10,0.5,0.6969696969696969,78.32265658378601,1
50,35,20000,6,0.5,0.4666666666666666,62.3639039516449,2
40,30,50000,10,0.5,0.4424242424242424,71.67709245681763,3
30,45,45000,10,0.5,0.22424242424242422,71.79072990417481,4
