ffast-math,funroll-all-loops,fno-inline-small-functions,finline-functions,fno-math-errno,fipa-cp-clone,funsafe-math-optimizations,fno-tree-loop-optimize,fno-merge-constants,fno-omit-frame-pointer,fno-align-labels,fno-tree-dse,fwrapv,fgcse-after-reload,fno-align-jumps,fno-asynchronous-unwind-tables,fno-cse-follow-jumps,fno-ivopts,fno-guess-branch-probability,fprefetch-loop-arrays,run_time,compile_time,exe_size,csmith_time,source_size,LOC,cost,fidelity
On,Off,On,On,Off,Off,On,On,Off,On,On,Off,Off,On,Off,On,Off,On,On,On,0.09505915641784668,5.613804340362549,1248872,34.93668508529663,2152160,10605,43.27588176727295,"[10, 50, 6, 4, 50]"
Off,Off,Off,Off,On,Off,Off,Off,On,Off,Off,On,On,On,On,Off,On,On,Off,On,0.08082699775695801,5.494990825653076,1255640,34.61402177810669,2152160,10605,42.68192410469055,"[10, 50, 6, 4, 50]"
Off,Off,On,On,On,On,On,On,Off,Off,Off,On,Off,Off,On,Off,On,On,On,On,0.09414196014404297,5.514033317565918,1252968,34.676530599594116,2152160,10605,42.887088775634766,"[10, 50, 6, 4, 50]"
Off,On,On,Off,Off,Off,On,On,On,On,On,On,Off,Off,Off,On,Off,Off,Off,Off,0.08588433265686035,5.508681535720825,1248872,34.61022663116455,2152160,10605,42.778428077697754,"[10, 50, 6, 4, 50]"
On,On,Off,On,On,Off,Off,Off,On,On,Off,On,Off,Off,On,Off,Off,Off,On,Off,0.07762598991394043,5.531573534011841,1252968,34.61547589302063,2152160,10605,42.69415235519409,"[10, 50, 6, 4, 50]"
On,On,On,On,Off,On,Off,Off,Off,Off,Off,Off,On,On,Off,On,Off,Off,Off,Off,0.10021758079528809,5.529001235961914,1248872,34.62444543838501,2152160,10605,42.81619691848755,"[10, 50, 6, 4, 50]"
Off,Off,Off,Off,On,On,On,On,On,On,On,Off,On,On,On,On,On,Off,Off,Off,0.09509921073913574,5.506753444671631,1248872,34.60623073577881,2152160,10605,42.70903396606445,"[10, 50, 6, 4, 50]"
On,On,Off,Off,Off,On,Off,Off,Off,Off,On,Off,On,Off,Off,Off,On,On,On,On,0.08635830879211426,5.495723724365234,1252968,34.64468026161194,2152160,10605,42.67325973510742,"[10, 50, 6, 4, 50]"
On,On,On,On,On,On,On,Off,On,Off,On,Off,On,On,Off,Off,On,On,On,On,0.09428668022155762,5.548623323440552,1252968,34.63901209831238,2152160,10605,42.823147773742676,"[10, 50, 6, 4, 50]"
Off,On,Off,On,On,On,Off,On,Off,On,On,On,Off,On,On,On,Off,Off,Off,Off,0.09104728698730469,5.500126361846924,1251544,34.729217767715454,2152160,10605,42.74551248550415,"[10, 50, 6, 4, 50]"
Off,On,On,Off,On,Off,Off,On,On,Off,Off,On,On,On,On,Off,On,On,Off,On,0.0958251953125,5.574734926223755,1255640,34.592297077178955,2152160,10605,42.89558744430542,"[10, 50, 6, 4, 50]"
On,Off,Off,On,On,Off,On,Off,On,On,On,Off,On,On,On,On,Off,On,On,Off,0.08020877838134766,5.494089126586914,1248872,34.62136220932007,2152160,10605,42.68091559410095,"[10, 50, 6, 4, 50]"
On,Off,Off,Off,Off,On,On,On,Off,Off,Off,On,On,Off,On,On,Off,Off,On,On,0.08752894401550293,5.544721841812134,1248872,34.61863160133362,2152160,10605,42.779428482055664,"[10, 50, 6, 4, 50]"
Off,On,On,Off,Off,Off,Off,Off,Off,Off,Off,On,Off,Off,Off,Off,Off,Off,Off,Off,0.09925532341003418,5.490342855453491,1255640,34.75200152397156,2152160,10605,42.71741533279419,"[10, 50, 6, 4, 50]"
Off,Off,Off,Off,Off,On,On,Off,Off,On,On,Off,Off,Off,Off,On,On,On,On,On,0.09286856651306152,5.544166564941406,1248872,34.57367825508118,2152160,10605,42.72767782211304,"[10, 50, 6, 4, 50]"
On,Off,On,On,Off,Off,Off,On,On,On,Off,Off,Off,Off,Off,Off,On,Off,Off,Off,0.09645724296569824,5.529581069946289,1252968,34.73278212547302,2152160,10605,42.919501543045044,"[10, 50, 6, 4, 50]"
On,Off,Off,Off,On,On,On,Off,Off,Off,Off,Off,On,On,Off,Off,On,On,On,On,0.10068154335021973,5.513083219528198,1252968,34.77612280845642,2152160,10605,42.9243528842926,"[10, 50, 6, 4, 50]"
Off,On,On,On,On,Off,Off,Off,On,On,On,Off,Off,Off,On,On,Off,Off,Off,On,0.09110426902770996,5.5001220703125,1251544,34.775174140930176,2152160,10605,42.79732298851013,"[10, 50, 6, 4, 50]"
On,On,On,On,Off,Off,Off,On,Off,On,On,On,Off,Off,On,On,Off,Off,Off,Off,0.09857511520385742,5.5358827114105225,1248872,34.751956939697266,2152160,10605,42.934905767440796,"[10, 50, 6, 4, 50]"
On,Off,Off,Off,Off,Off,On,On,On,On,Off,On,Off,Off,On,Off,On,Off,Off,On,0.08436393737792969,5.568057060241699,1252968,34.582308292388916,2152160,10605,42.84319996833801,"[10, 50, 6, 4, 50]"
On,On,On,On,On,Off,On,On,Off,On,Off,Off,Off,Off,Off,On,On,On,Off,Off,0.097381591796875,5.53244948387146,1248872,34.74441361427307,2152160,10605,42.98321318626404,"[10, 50, 6, 4, 50]"
Off,Off,Off,On,Off,On,Off,Off,On,Off,On,On,On,On,Off,On,Off,On,On,Off,0.0931241512298584,5.522684097290039,1251544,34.60917043685913,2152160,10605,42.6502890586853,"[10, 50, 6, 4, 50]"
Off,On,Off,Off,On,On,Off,On,On,Off,Off,On,On,On,On,Off,On,Off,On,On,0.08348274230957031,5.486927509307861,1255640,34.59322547912598,2152160,10605,42.55075526237488,"[10, 50, 6, 4, 50]"
Off,Off,On,Off,Off,On,On,Off,Off,Off,On,Off,On,On,Off,Off,Off,On,On,Off,0.08612298965454102,5.5508644580841064,1252968,34.746384143829346,2152160,10605,42.86510348320007,"[10, 50, 6, 4, 50]"
Off,Off,Off,Off,Off,On,On,Off,Off,Off,Off,On,Off,On,On,Off,On,Off,Off,On,0.08524441719055176,5.496723651885986,1252968,35.064786434173584,2152160,10605,43.14193248748779,"[10, 50, 6, 4, 50]"
On,Off,Off,On,Off,On,Off,On,Off,Off,Off,On,On,On,On,On,Off,On,On,Off,0.0869138240814209,5.505187511444092,1248872,34.60889554023743,2152160,10605,42.74392771720886,"[10, 50, 6, 4, 50]"
Off,On,On,On,On,Off,On,Off,On,On,On,Off,Off,Off,Off,On,Off,Off,Off,Off,0.10070538520812988,5.519959926605225,1248872,34.609280824661255,2152160,10605,42.760698080062866,"[10, 50, 6, 4, 50]"
Off,Off,Off,On,On,On,On,On,Off,Off,Off,Off,On,Off,On,On,On,On,On,On,0.09369444847106934,5.52009916305542,1248872,34.7812602519989,2152160,10605,42.867658376693726,"[10, 50, 6, 4, 50]"
Off,On,On,Off,On,Off,On,On,On,On,Off,Off,Off,Off,Off,Off,On,On,Off,On,0.08747434616088867,5.513267755508423,1252968,34.64471459388733,2152160,10605,42.78957676887512,"[10, 50, 6, 4, 50]"
On,Off,On,Off,On,Off,Off,On,On,On,On,On,Off,On,Off,On,Off,On,On,Off,0.08771347999572754,5.526143789291382,1248872,34.58250141143799,2152160,10605,42.70252561569214,"[10, 50, 6, 4, 50]"
On,On,On,On,Off,On,Off,Off,Off,Off,On,On,On,Off,Off,Off,On,Off,On,Off,0.09171795845031738,5.500421762466431,1252968,34.74518966674805,2152160,10605,42.85361051559448,"[10, 50, 6, 4, 50]"
On,On,Off,Off,Off,Off,Off,Off,On,On,On,Off,On,On,On,Off,Off,Off,Off,On,0.08421897888183594,5.535709381103516,1252968,34.59983706474304,2152160,10605,42.68105721473694,"[10, 50, 6, 4, 50]"
Off,On,On,On,On,On,On,On,Off,Off,On,Off,On,Off,Off,Off,Off,Off,On,Off,0.09874463081359863,5.5241827964782715,1252968,34.66882276535034,2152160,10605,42.795676708221436,"[10, 50, 6, 4, 50]"
