ffast-math,funroll-all-loops,fno-inline-small-functions,finline-functions,fno-math-errno,fipa-cp-clone,funsafe-math-optimizations,fno-tree-loop-optimize,fno-merge-constants,fno-omit-frame-pointer,fno-align-labels,fno-tree-dse,fwrapv,fgcse-after-reload,fno-align-jumps,fno-asynchronous-unwind-tables,fno-cse-follow-jumps,fno-ivopts,fno-guess-branch-probability,fprefetch-loop-arrays,run_time,compile_time,exe_size,csmith_time,source_size,LOC,cost,fidelity
Off,Off,On,Off,Off,Off,On,Off,Off,Off,On,On,On,Off,On,Off,On,Off,On,Off,0.08837652206420898,5.600294351577759,1252968,34.78296899795532,2152160,10605,44.210636138916016,"[10, 50, 6, 4, 50]"
Off,On,Off,On,On,Off,Off,Off,On,On,On,Off,On,On,Off,Off,Off,Off,Off,On,0.09159970283508301,5.533459186553955,1255640,34.799397468566895,2152160,10605,42.87540888786316,"[10, 50, 6, 4, 50]"
On,On,Off,On,On,Off,On,Off,On,Off,On,Off,Off,Off,On,Off,Off,Off,On,On,0.10120606422424316,5.541463613510132,1252968,34.82023644447327,2152160,10605,42.90694570541382,"[10, 50, 6, 4, 50]"
Off,On,On,Off,On,On,On,Off,Off,On,Off,Off,Off,On,Off,On,On,Off,Off,On,0.10257887840270996,5.535568714141846,1248872,34.833698749542236,2152160,10605,42.930877923965454,"[10, 50, 6, 4, 50]"
On,Off,On,Off,Off,Off,Off,Off,On,On,Off,On,Off,On,Off,On,Off,On,Off,On,0.07837939262390137,5.5321409702301025,1248872,34.81130266189575,2152160,10605,42.920621395111084,"[10, 50, 6, 4, 50]"
On,Off,Off,Off,On,On,On,On,On,On,Off,On,On,Off,On,Off,On,On,Off,Off,0.08267831802368164,5.526207685470581,1252968,34.8410165309906,2152160,10605,42.86559247970581,"[10, 50, 6, 4, 50]"
Off,On,Off,Off,Off,Off,On,On,On,Off,Off,On,On,Off,Off,Off,Off,Off,Off,On,0.09111595153808594,5.470483303070068,1252968,34.684473514556885,2152160,10605,42.69225788116455,"[10, 50, 6, 4, 50]"
Off,Off,On,On,Off,On,Off,Off,Off,On,Off,Off,On,Off,On,Off,Off,On,Off,On,0.08893799781799316,5.507626533508301,1255640,34.665034770965576,2152160,10605,42.767757415771484,"[10, 50, 6, 4, 50]"
Off,Off,On,Off,Off,On,Off,Off,Off,Off,On,Off,Off,Off,On,On,On,On,Off,Off,0.10135722160339355,5.482712745666504,1251544,34.798635482788086,2152160,10605,42.81037878990173,"[10, 50, 6, 4, 50]"
On,Off,On,Off,On,Off,Off,On,On,Off,Off,On,Off,Off,On,On,Off,Off,On,Off,0.09611868858337402,5.537762641906738,1248872,34.79679608345032,2152160,10605,42.937188148498535,"[10, 50, 6, 4, 50]"
On,On,On,On,On,Off,Off,Off,On,On,Off,On,Off,On,On,On,Off,On,On,On,0.08116674423217773,5.5384204387664795,1248872,34.8190016746521,2152160,10605,42.909215450286865,"[10, 50, 6, 4, 50]"
On,On,Off,Off,Off,Off,Off,Off,On,On,Off,On,Off,On,On,Off,On,On,On,Off,0.0970451831817627,5.5353615283966064,1252968,34.7623655796051,2152160,10605,42.87058734893799,"[10, 50, 6, 4, 50]"
On,On,On,On,On,On,Off,Off,On,On,On,On,Off,On,Off,On,Off,On,On,On,0.1034383773803711,5.5205748081207275,1248872,34.69095754623413,2152160,10605,42.85999059677124,"[10, 50, 6, 4, 50]"
On,Off,On,On,Off,Off,On,On,On,On,Off,Off,Off,Off,On,Off,Off,On,Off,On,0.09300780296325684,5.53373646736145,1252968,34.847496032714844,2152160,10605,42.91434288024902,"[10, 50, 6, 4, 50]"
On,On,Off,Off,Off,Off,Off,On,Off,On,Off,On,Off,On,Off,On,Off,Off,Off,On,0.09242701530456543,5.555688858032227,1248872,34.69337797164917,2152160,10605,42.842528343200684,"[10, 50, 6, 4, 50]"
On,On,On,On,Off,Off,On,Off,Off,On,Off,On,Off,On,Off,On,On,On,On,On,0.09580206871032715,5.532716989517212,1248872,34.99048447608948,2152160,10605,43.17073893547058,"[10, 50, 6, 4, 50]"
On,Off,On,On,Off,On,Off,Off,On,On,Off,On,Off,On,Off,On,Off,On,On,Off,0.07696056365966797,5.53349757194519,1248872,34.712807178497314,2152160,10605,42.84220552444458,"[10, 50, 6, 4, 50]"
