ffast-math,funroll-all-loops,fno-inline-small-functions,finline-functions,fno-math-errno,fipa-cp-clone,funsafe-math-optimizations,fno-tree-loop-optimize,fno-merge-constants,fno-omit-frame-pointer,fno-align-labels,fno-tree-dse,fwrapv,fgcse-after-reload,fno-align-jumps,fno-asynchronous-unwind-tables,fno-cse-follow-jumps,fno-ivopts,fno-guess-branch-probability,fprefetch-loop-arrays,run_time,compile_time,exe_size,csmith_time,source_size,LOC,cost,fidelity
Off,Off,On,Off,Off,Off,On,Off,Off,Off,On,On,On,Off,On,Off,On,Off,On,Off,0.10725164413452148,5.6113340854644775,1252968,34.72800827026367,2152160,10605,43.10442399978638,"[10, 50, 6, 4, 50]"
Off,On,Off,On,On,Off,Off,Off,On,On,On,Off,On,On,Off,Off,Off,Off,Off,On,0.09451413154602051,5.487734794616699,1255640,34.82370328903198,2152160,10605,42.9253044128418,"[10, 50, 6, 4, 50]"
On,On,Off,On,On,Off,On,Off,On,Off,On,Off,Off,Off,On,Off,Off,Off,On,On,0.10150146484375,5.498847246170044,1252968,34.81896924972534,2152160,10605,42.90937829017639,"[10, 50, 6, 4, 50]"
Off,On,On,Off,On,On,On,Off,Off,On,Off,Off,Off,On,Off,On,On,Off,Off,On,0.09781026840209961,5.53741455078125,1248872,34.72662591934204,2152160,10605,42.788023233413696,"[10, 50, 6, 4, 50]"
On,Off,On,Off,Off,Off,Off,Off,On,On,Off,On,Off,On,Off,On,Off,On,Off,On,0.09429144859313965,5.495262861251831,1248872,34.65480017662048,2152160,10605,42.72294616699219,"[10, 50, 6, 4, 50]"
On,Off,Off,Off,On,On,On,On,On,On,Off,On,On,Off,On,Off,On,On,Off,Off,0.09770464897155762,5.496053218841553,1252968,34.849082708358765,2152160,10605,42.89890909194946,"[10, 50, 6, 4, 50]"
Off,On,Off,Off,Off,Off,On,On,On,Off,Off,On,On,Off,Off,Off,Off,Off,Off,On,0.09808135032653809,5.498375177383423,1252968,34.70158672332764,2152160,10605,42.777053356170654,"[10, 50, 6, 4, 50]"
Off,Off,On,On,Off,On,Off,Off,Off,On,Off,Off,On,Off,On,Off,Off,On,Off,On,0.08865928649902344,5.506502151489258,1255640,34.85431885719299,2152160,10605,42.92232131958008,"[10, 50, 6, 4, 50]"
Off,Off,On,Off,Off,On,Off,Off,Off,Off,On,Off,Off,Off,On,On,On,On,Off,Off,0.09908509254455566,5.493253946304321,1251544,34.74283695220947,2152160,10605,42.933780908584595,"[10, 50, 6, 4, 50]"
On,Off,On,Off,On,Off,Off,On,On,Off,Off,On,Off,Off,On,On,Off,Off,On,Off,0.11136293411254883,5.484652757644653,1248872,34.83040404319763,2152160,10605,42.83653473854065,"[10, 50, 6, 4, 50]"
Off,Off,Off,On,Off,On,Off,Off,On,On,Off,On,On,Off,On,On,On,On,Off,Off,0.07633590698242188,5.4640114307403564,1251544,34.85213589668274,2152160,10605,42.87770652770996,"[10, 50, 6, 4, 50]"
On,Off,Off,On,On,On,Off,Off,On,On,Off,On,Off,Off,On,On,On,On,Off,Off,0.08358001708984375,5.49904203414917,1248872,34.86589860916138,2152160,10605,42.928160667419434,"[10, 50, 6, 4, 50]"
Off,Off,Off,On,On,On,Off,Off,On,On,Off,On,On,Off,On,On,On,On,On,On,0.0765540599822998,5.5455615520477295,1251544,34.860337018966675,2152160,10605,42.982584953308105,"[10, 50, 6, 4, 50]"
Off,Off,Off,On,Off,On,Off,Off,Off,On,Off,On,On,Off,On,Off,On,On,On,Off,0.09017395973205566,5.537175416946411,1255640,34.87451243400574,2152160,10605,43.05522918701172,"[10, 50, 6, 4, 50]"
Off,On,On,On,Off,Off,On,Off,Off,On,On,On,On,Off,On,On,On,Off,On,Off,0.08667922019958496,5.490029811859131,1248872,34.740538120269775,2152160,10605,42.708587884902954,"[10, 50, 6, 4, 50]"
Off,Off,On,On,On,Off,Off,Off,On,Off,Off,On,On,On,On,On,On,On,Off,On,0.08761310577392578,5.510387420654297,1251544,34.8362078666687,2152160,10605,42.90378451347351,"[10, 50, 6, 4, 50]"
Off,Off,Off,On,Off,On,Off,On,Off,Off,Off,On,On,Off,On,On,Off,On,Off,Off,0.08916926383972168,5.5339674949646,1251544,34.75137138366699,2152160,10605,42.88537001609802,"[10, 50, 6, 4, 50]"
On,Off,Off,On,Off,On,On,Off,On,On,Off,On,On,Off,On,On,On,On,On,Off,0.10041499137878418,5.545494794845581,1248872,34.68946957588196,2152160,10605,42.829715728759766,"[10, 50, 6, 4, 50]"
Off,On,Off,On,On,On,Off,On,On,On,Off,On,On,Off,Off,On,On,Off,On,Off,0.08583545684814453,5.519994258880615,1251544,34.8281729221344,2152160,10605,42.9321014881134,"[10, 50, 6, 4, 50]"
Off,Off,On,On,On,Off,Off,Off,On,On,Off,Off,On,Off,On,On,Off,Off,Off,Off,0.08223319053649902,5.485354423522949,1251544,34.829092264175415,2152160,10605,42.93424987792969,"[10, 50, 6, 4, 50]"
On,On,On,On,Off,On,Off,Off,On,On,Off,Off,Off,Off,On,On,Off,On,On,On,0.08565473556518555,5.506133317947388,1248872,34.730262994766235,2152160,10605,42.90238618850708,"[10, 50, 6, 4, 50]"
Off,Off,Off,On,On,Off,Off,On,Off,On,On,On,On,On,Off,On,On,On,Off,On,0.09007072448730469,5.48598051071167,1251544,34.71579837799072,2152160,10605,42.757221937179565,"[10, 50, 6, 4, 50]"
On,Off,On,On,On,On,Off,Off,On,On,Off,On,On,Off,Off,Off,On,Off,On,On,0.09183096885681152,5.527982711791992,1252968,34.838125228881836,2152160,10605,42.95874261856079,"[10, 50, 6, 4, 50]"
Off,On,Off,On,Off,On,On,On,On,On,On,Off,Off,Off,On,On,Off,On,Off,On,0.08825898170471191,5.53680419921875,1248872,34.67616629600525,2152160,10605,42.81244492530823,"[10, 50, 6, 4, 50]"
Off,On,Off,On,Off,On,Off,On,On,On,Off,On,Off,On,Off,On,On,On,On,Off,0.10128188133239746,5.537458896636963,1251544,34.88437008857727,2152160,10605,43.02395534515381,"[10, 50, 6, 4, 50]"
Off,Off,Off,On,Off,On,Off,Off,On,On,Off,Off,Off,Off,Off,On,Off,On,On,Off,0.1010885238647461,5.540201425552368,1251544,34.8264639377594,2152160,10605,42.972655296325684,"[10, 50, 6, 4, 50]"
Off,Off,Off,On,On,On,Off,Off,On,On,On,On,Off,Off,On,On,Off,Off,On,Off,0.08600831031799316,5.530442237854004,1251544,34.91697716712952,2152160,10605,43.15681266784668,"[10, 50, 6, 4, 50]"
Off,Off,Off,On,On,Off,On,Off,On,On,Off,On,On,On,On,On,On,On,Off,On,0.09308910369873047,5.521254777908325,1248872,34.667741537094116,2152160,10605,42.76203989982605,"[10, 50, 6, 4, 50]"
Off,Off,Off,On,Off,Off,Off,Off,On,Off,Off,On,On,On,On,On,On,Off,On,Off,0.0863487720489502,5.5212626457214355,1251544,34.846800565719604,2152160,10605,42.972188234329224,"[10, 50, 6, 4, 50]"
On,Off,Off,On,On,On,Off,On,On,On,Off,Off,On,Off,On,Off,Off,Off,Off,On,0.08964729309082031,5.545481443405151,1252968,34.84278583526611,2152160,10605,42.959041118621826,"[10, 50, 6, 4, 50]"
Off,On,Off,On,Off,On,Off,On,On,On,Off,On,Off,Off,On,On,On,On,On,Off,0.07918095588684082,5.482602119445801,1251544,34.733168601989746,2152160,10605,42.75398778915405,"[10, 50, 6, 4, 50]"
Off,On,On,On,Off,Off,Off,Off,On,Off,On,On,On,Off,On,On,On,On,On,On,0.10591650009155273,5.503465175628662,1251544,34.821672201156616,2152160,10605,43.119571685791016,"[10, 50, 6, 4, 50]"
Off,Off,Off,On,Off,On,Off,Off,Off,On,On,Off,On,Off,On,On,On,On,Off,Off,0.0928964614868164,5.494501352310181,1251544,34.87173414230347,2152160,10605,42.991615772247314,"[10, 50, 6, 4, 50]"
On,Off,Off,On,On,On,Off,On,On,On,Off,On,Off,Off,On,On,On,On,On,On,0.0748591423034668,5.552115201950073,1248872,34.815444231033325,2152160,10605,42.989741563797,"[10, 50, 6, 4, 50]"
Off,Off,Off,On,On,On,Off,On,Off,Off,Off,On,Off,Off,On,On,On,Off,On,On,0.09863662719726562,5.5257248878479,1251544,34.68021535873413,2152160,10605,42.84592819213867,"[10, 50, 6, 4, 50]"
On,On,Off,On,Off,On,Off,On,On,On,On,On,Off,On,On,Off,On,On,On,On,0.09122991561889648,5.505955934524536,1252968,34.79310202598572,2152160,10605,42.85383200645447,"[10, 50, 6, 4, 50]"
Off,Off,On,On,Off,On,Off,On,On,On,Off,On,Off,Off,On,On,On,On,On,On,0.09664535522460938,5.482987642288208,1251544,34.714879512786865,2152160,10605,42.7415554523468,"[10, 50, 6, 4, 50]"
On,Off,Off,On,On,Off,Off,Off,On,On,Off,Off,On,Off,On,On,Off,On,On,On,0.08091354370117188,5.4763102531433105,1248872,34.691002368927,2152160,10605,42.71614217758179,"[10, 50, 6, 4, 50]"
Off,Off,Off,On,On,On,Off,Off,On,Off,Off,Off,On,Off,On,On,On,On,On,Off,0.08318400382995605,5.505447149276733,1251544,34.68749642372131,2152160,10605,42.79038453102112,"[10, 50, 6, 4, 50]"
On,On,Off,On,Off,On,Off,On,On,On,Off,On,On,On,On,On,Off,On,On,Off,0.0893564224243164,5.563225984573364,1248872,34.683265209198,2152160,10605,42.80999398231506,"[10, 50, 6, 4, 50]"
On,On,On,On,Off,Off,Off,On,On,Off,Off,On,Off,Off,On,On,On,On,On,Off,0.10001969337463379,5.501270771026611,1248872,34.82581329345703,2152160,10605,42.94502115249634,"[10, 50, 6, 4, 50]"
Off,On,Off,Off,On,On,Off,On,Off,On,Off,On,On,Off,On,On,On,On,On,On,0.09443521499633789,5.53005576133728,1251544,34.81863880157471,2152160,10605,42.99961185455322,"[10, 50, 6, 4, 50]"
Off,Off,Off,On,On,Off,Off,Off,On,Off,On,On,On,Off,On,On,Off,On,Off,On,0.0950937271118164,5.534905672073364,1251544,35.25636267662048,2152160,10605,43.516040325164795,"[10, 50, 6, 4, 50]"
On,Off,Off,On,On,On,Off,On,On,On,On,On,Off,Off,On,On,Off,On,On,On,0.08968949317932129,5.513889312744141,1248872,34.85551381111145,2152160,10605,43.024099588394165,"[10, 50, 6, 4, 50]"
Off,Off,Off,On,On,On,On,Off,On,On,Off,On,On,Off,On,On,On,On,On,Off,0.09099316596984863,5.4882097244262695,1248872,34.817829847335815,2152160,10605,42.81340479850769,"[10, 50, 6, 4, 50]"
Off,On,On,On,On,On,Off,On,On,On,Off,On,Off,On,On,On,On,Off,On,On,0.10274481773376465,5.517746686935425,1251544,34.77405834197998,2152160,10605,42.86315155029297,"[10, 50, 6, 4, 50]"
Off,On,Off,On,On,On,Off,Off,On,On,Off,Off,On,Off,On,On,On,On,On,On,0.08705449104309082,5.535929441452026,1251544,34.751930475234985,2152160,10605,42.85416102409363,"[10, 50, 6, 4, 50]"
Off,Off,Off,On,Off,Off,Off,On,On,On,On,On,On,Off,On,On,On,On,Off,On,0.09079289436340332,5.494051218032837,1251544,34.71288347244263,2152160,10605,42.774946212768555,"[10, 50, 6, 4, 50]"
On,Off,Off,On,Off,Off,Off,Off,On,On,Off,On,Off,Off,On,On,On,Off,On,Off,0.09605717658996582,5.499802350997925,1248872,34.87936973571777,2152160,10605,42.96175146102905,"[10, 50, 6, 4, 50]"
Off,Off,On,On,Off,On,Off,Off,On,On,Off,On,On,Off,On,On,On,Off,Off,On,0.08321809768676758,5.489333391189575,1251544,34.753477334976196,2152160,10605,42.82392168045044,"[10, 50, 6, 4, 50]"
On,On,Off,On,On,On,Off,Off,On,On,Off,On,Off,Off,On,Off,On,Off,On,On,0.08441853523254395,5.532387018203735,1252968,34.8637580871582,2152160,10605,42.926823139190674,"[10, 50, 6, 4, 50]"
On,Off,Off,On,On,On,Off,On,On,On,Off,On,Off,Off,On,On,Off,On,On,Off,0.09537410736083984,5.56586217880249,1248872,34.86784648895264,2152160,10605,43.09501647949219,"[10, 50, 6, 4, 50]"
Off,On,Off,On,On,On,Off,Off,On,On,Off,On,Off,Off,On,On,On,On,Off,Off,0.09546256065368652,5.492884635925293,1251544,34.863908529281616,2152160,10605,42.974369049072266,"[10, 50, 6, 4, 50]"
On,Off,Off,On,On,Off,On,Off,On,On,Off,On,Off,Off,On,On,On,On,On,On,0.09436893463134766,5.561997175216675,1248872,34.85560393333435,2152160,10605,43.010987281799316,"[10, 50, 6, 4, 50]"
On,Off,Off,On,On,On,Off,On,On,On,Off,On,Off,Off,Off,On,On,On,On,On,0.08789539337158203,5.509085178375244,1248872,34.867368936538696,2152160,10605,42.99642062187195,"[10, 50, 6, 4, 50]"
On,On,On,On,On,Off,Off,On,On,On,Off,Off,Off,Off,On,On,On,Off,On,On,0.0878751277923584,5.487982273101807,1248872,34.702733516693115,2152160,10605,42.76003861427307,"[10, 50, 6, 4, 50]"
On,Off,Off,On,On,Off,Off,On,Off,On,Off,On,On,Off,On,On,On,On,Off,Off,0.10272407531738281,5.491621017456055,1248872,34.70245003700256,2152160,10605,42.74490809440613,"[10, 50, 6, 4, 50]"
On,Off,Off,Off,On,On,Off,On,On,On,Off,On,Off,Off,On,Off,On,Off,On,On,0.09123778343200684,5.560414791107178,1252968,34.83735013008118,2152160,10605,42.85291123390198,"[10, 50, 6, 4, 50]"
On,Off,Off,On,On,On,Off,On,On,On,Off,On,On,Off,On,On,On,On,Off,On,0.09494900703430176,5.471329689025879,1248872,34.9592022895813,2152160,10605,42.969300985336304,"[10, 50, 6, 4, 50]"
On,Off,Off,On,On,Off,Off,Off,On,Off,Off,Off,On,Off,On,Off,Off,On,On,Off,0.07436108589172363,5.511496305465698,1252968,34.81471037864685,2152160,10605,42.934417724609375,"[10, 50, 6, 4, 50]"
On,Off,Off,On,Off,Off,On,Off,On,Off,Off,Off,On,Off,Off,Off,On,On,Off,Off,0.09059381484985352,5.51062536239624,1252968,35.250701665878296,2152160,10605,43.4462308883667,"[10, 50, 6, 4, 50]"
Off,Off,Off,On,On,On,Off,Off,On,Off,Off,On,On,Off,On,On,On,On,On,On,0.09534311294555664,5.500205993652344,1251544,34.71709179878235,2152160,10605,42.90076756477356,"[10, 50, 6, 4, 50]"
On,Off,On,On,On,Off,Off,Off,On,Off,On,Off,On,On,On,Off,On,Off,On,Off,0.09256172180175781,5.503652811050415,1252968,34.85204863548279,2152160,10605,42.951321840286255,"[10, 50, 6, 4, 50]"
On,Off,Off,On,On,Off,Off,On,On,On,Off,Off,On,Off,On,On,On,On,On,On,0.09134793281555176,5.493551731109619,1248872,34.84195399284363,2152160,10605,42.933863401412964,"[10, 50, 6, 4, 50]"
On,Off,Off,On,Off,On,Off,Off,On,Off,Off,On,On,Off,On,Off,On,On,On,Off,0.09848189353942871,5.507096290588379,1252968,34.70557498931885,2152160,10605,42.78233242034912,"[10, 50, 6, 4, 50]"
Off,On,Off,On,On,Off,On,Off,On,Off,Off,Off,On,Off,On,Off,Off,On,On,Off,0.09661626815795898,5.492739677429199,1252968,34.72774910926819,2152160,10605,42.71816277503967,"[10, 50, 6, 4, 50]"
