fstrict-aliasing,funroll-loops,fno-exceptions,fomit-frame-pointer,fno-rtti,fdata-sections,ffunction-sections,fmerge-all-constants,finline-functions,finline-small-functions,fno-math-errno,fno-rounding-math,fno-trapping-math,fassociative-math,freciprocal-math,fno-signed-zeros,fno-zero-initialized-in-bss,fvectorize,fslp-vectorize,ftree-vectorize,run_time,compile_time,exe_size,csmith_time,source_size,LOC,cost,fidelity
On,On,On,Off,On,On,Off,Off,On,Off,On,On,Off,On,On,On,On,On,On,Off,0.08235430717468262,0.359649658203125,141424,2.21124267578125,356663,1676,5.58815860748291,"[10, 50, 6, 4, 5]"
On,Off,Off,On,On,Off,On,Off,On,On,Off,On,On,Off,On,Off,On,On,On,On,0.0936117172241211,0.26499104499816895,145520,2.095430374145508,356663,1676,5.045889616012573,"[10, 50, 6, 4, 5]"
Off,On,On,On,Off,On,Off,On,On,Off,Off,Off,On,On,Off,On,Off,Off,On,Off,0.10272979736328125,0.2682454586029053,144520,2.132668972015381,356663,1676,5.0962536334991455,"[10, 50, 6, 4, 5]"
Off,Off,Off,On,On,Off,On,Off,Off,Off,On,Off,Off,Off,On,On,Off,Off,On,Off,0.09253811836242676,0.3074510097503662,144448,2.077849864959717,356663,1676,4.947622776031494,"[10, 50, 6, 4, 5]"
Off,On,On,Off,Off,On,On,Off,Off,Off,Off,On,Off,Off,Off,Off,On,Off,Off,On,0.1056058406829834,0.37332797050476074,141424,2.0936644077301025,356663,1676,4.993299961090088,"[10, 50, 6, 4, 5]"
On,Off,Off,Off,On,Off,Off,On,Off,On,On,Off,On,On,On,On,Off,On,Off,On,0.08250260353088379,0.2702035903930664,140424,2.092848062515259,356663,1676,5.03242826461792,"[10, 50, 6, 4, 5]"
On,On,On,Off,Off,Off,On,On,Off,On,On,On,Off,On,Off,Off,Off,Off,Off,On,0.09983420372009277,0.28426289558410645,140424,2.128540277481079,356663,1676,5.031659364700317,"[10, 50, 6, 4, 5]"
Off,Off,Off,On,Off,On,Off,On,On,On,Off,Off,On,Off,Off,Off,On,On,Off,Off,0.09552168846130371,0.26001548767089844,145592,2.0840888023376465,356663,1676,4.891533374786377,"[10, 50, 6, 4, 5]"
On,On,On,Off,On,On,Off,Off,On,Off,On,On,Off,On,On,On,On,On,On,Off,0.09000945091247559,0.7519915103912354,207208,4.152117967605591,828309,4503,7.588519334793091,"[10, 50, 6, 4, 10]"
On,Off,Off,Off,On,Off,Off,On,Off,On,On,Off,On,On,On,On,Off,On,Off,On,0.09077286720275879,0.7450873851776123,206008,4.138400554656982,828309,4503,7.501240491867065,"[10, 50, 6, 4, 10]"
