threads,connections,duration,post,spearman_corr,evaluated_time,front_level
8,35,10,True,0.8909090909090909,10.078646802902222,0
6,30,20,False,0.9999999999999999,20.08575036525726,0
8,35,15,True,0.8909090909090909,15.082888007164001,0
6,20,20,True,0.9272727272727272,20.080439043045043,0
8,40,55,True,0.9636363636363635,55.10357565879822,1
8,35,25,True,0.9515151515151514,25.09375402927399,1
4,35,50,True,0.9515151515151514,50.11704273223877,1
8,40,20,True,0.9393939393939393,20.08947241306305,1
8,30,20,True,0.8545454545454544,20.07310905456543,1
8,50,25,True,0.8909090909090909,27.70344638824463,2
