8x8dct,analyse,aq-mode,aq-strength,b-adapt,bframes,cabac,chroma-qp-offset,crf,deblock,direct,fast-pskip,keyint,lookahead-threads,me,merange,mixed-refs,mbtree,nal-hrd,open-gop,run_time,encode_time,avg_cpu_util,output_file_mb,bitrate_kbps,encode_fps,cost,fidelity
1,all,2,0.4968266181467218,2,14,1,-2,48.697586145156606,2:-2,none,0,220,3,hex,34,0,1,cbr,0,61.95,61.95,355.657789,3.707304,1557.551894,19.37,62.0964469909668,"['Action', '1080p', 60, '20s']"
1,p4x4,1,1.195380953907058,0,14,1,10,29.585346184273632,0:0,temporal,1,117,0,umh,22,0,1,vbr,1,13.46,13.46,1091.456166,20.596414,8653.183829,90.09,13.628948211669922,"['Action', '1080p', 60, '20s']"
0,"p8x8,b8x8,i8x8,i4x4",0,0.9936193775202311,0,6,0,-4,26.763382110464214,6:6,spatial,1,256,3,hex,22,0,0,vbr,1,14.4,14.4,1244.513889,27.028371,11355.445954,84.18,14.565959215164185,"['Action', '1080p', 60, '20s']"
0,"p8x8,b8x8,i8x8,i4x4",0,1.270976006081585,1,13,1,-9,3.067746982502859,5:5,auto,1,79,3,hex,16,0,0,none,0,21.63,21.63,1335.644938,207.555383,87200.369696,55.79,21.82757568359375,"['Action', '1080p', 60, '20s']"
0,none,3,1.8542762402573634,0,13,1,5,1.5274447138154952,3:3,auto,1,475,1,umh,11,1,1,none,0,25.95,25.95,951.252408,324.042546,136140.192852,46.51,26.14371109008789,"['Action', '1080p', 60, '20s']"
1,p8x8,3,0.4498679550631097,0,16,1,0,28.58475890485096,-4:4,none,1,445,0,umh,12,1,0,none,0,13.65,13.65,1067.032967,27.948116,11741.85917,88.47,13.805083513259888,"['Action', '1080p', 60, '20s']"
1,p4x4,0,0.8900625634323396,1,9,1,-6,19.919897942002866,1:1,none,0,304,2,dia,53,0,1,none,1,14.47,14.47,763.372495,47.965871,20151.930615,83.76,14.622051477432251,"['Action', '1080p', 60, '20s']"
0,all,1,1.7027144560631127,0,5,0,-2,1.646846108203968,2:2,spatial,1,221,1,esa,7,0,0,none,1,38.09,38.09,1230.900499,241.250073,101356.540679,31.56,38.289974212646484,"['Action', '1080p', 60, '20s']"
0,p8x8,0,0.7178658312480799,0,7,0,1,17.414325209341097,2:2,none,0,150,2,esa,26,0,0,none,0,33.62,33.62,925.28257,71.226964,29924.627881,35.8,33.7786591053009,"['Action', '1080p', 60, '20s']"
0,p8x8,2,0.46894636936656253,2,0,1,1,49.801977859487394,6:-6,temporal,1,321,1,esa,60,0,1,vbr,1,43.69,43.69,572.144656,2.967359,1246.678176,27.48,43.82851767539978,"['Action', '1080p', 60, '20s']"
0,p4x4,0,1.2932080819328864,0,12,0,7,16.60761245102158,-1:1,spatial,1,326,0,hex,17,1,1,vbr,1,12.33,12.33,1095.863747,83.076848,34903.126896,98.64,12.486788749694824,"['Action', '1080p', 60, '20s']"
0,p4x4,0,1.270976006081585,1,9,1,-6,19.919897942002866,1:1,auto,1,250,2,dia,53,0,1,none,1,14.37,14.37,749.547669,45.586649,19152.346659,84.31,14.545909881591797,"['Action', '1080p', 60, '20s']"
1,"p8x8,b8x8,i8x8,i4x4",0,0.8900625634323396,1,13,1,-9,3.067746982502859,5:5,none,0,369,3,hex,16,0,0,none,0,22.02,22.02,1431.698456,209.607854,88062.675658,54.8,22.21103262901306,"['Action', '1080p', 60, '20s']"
1,p8x8,3,0.4498679550631097,1,13,1,0,28.58475890485096,-4:4,none,1,79,0,umh,12,1,0,none,0,13.84,13.84,1225.867052,19.322914,8118.147711,87.22,13.991592645645142,"['Action', '1080p', 60, '20s']"
0,"p8x8,b8x8,i8x8,i4x4",0,1.270976006081585,0,16,1,-9,3.067746982502859,5:5,auto,1,445,3,hex,16,0,0,none,0,30.46,30.46,1468.450427,360.271112,151360.922481,39.59,30.665056467056274,"['Action', '1080p', 60, '20s']"
1,none,3,1.8542762402573634,0,13,1,5,1.5274447138154952,3:3,auto,1,475,1,umh,11,1,1,none,0,25.04,25.04,960.263578,324.042546,136140.192852,48.21,25.238091468811035,"['Action', '1080p', 60, '20s']"
1,p4x4,0,0.8900625634323396,1,9,1,-6,19.919897942002866,6:-6,none,1,385,2,dia,4,0,1,none,1,13.47,13.47,812.546399,49.409745,20758.546431,89.66,13.625956058502197,"['Action', '1080p', 60, '20s']"
1,"p8x8,b8x8,i8x8,i4x4",0,1.2776016784862028,1,7,1,-7,7.841845546587156,1:1,auto,0,304,3,dia,53,0,1,none,0,19.23,19.23,1325.117005,122.973636,51664.988653,62.72,19.389426946640015,"['Action', '1080p', 60, '20s']"
0,p4x4,1,1.8542762402573634,0,13,1,10,1.5274447138154952,3:3,temporal,1,117,1,umh,11,1,1,none,1,25.49,25.49,896.390741,299.478931,125820.266347,47.35,25.68879771232605,"['Action', '1080p', 60, '20s']"
1,none,3,1.195380953907058,0,14,1,5,29.585346184273632,0:0,auto,1,475,0,umh,22,0,1,vbr,0,13.61,13.61,1137.839824,20.292232,8525.387637,89.04,13.766839981079102,"['Action', '1080p', 60, '20s']"
0,p8x8,2,0.7963403618786435,2,0,0,4,49.801977859487394,0:0,temporal,1,321,1,dia,60,0,1,vbr,0,10.09,10.09,465.906838,2.345807,985.545359,119.88,10.241843223571777,"['Action', '1080p', 60, '20s']"
0,p4x4,2,0.46894636936656253,2,2,1,1,10.174466570197579,6:-6,spatial,1,290,1,esa,42,1,0,vbr,1,37.53,37.53,995.097256,97.871877,41118.971334,32.07,37.695011615753174,"['Action', '1080p', 60, '20s']"
0,p4x4,3,0.4498679550631097,0,12,1,0,28.58475890485096,-4:4,none,1,445,0,hex,17,0,0,none,1,11.23,11.23,903.829029,26.505006,11135.564288,108.26,11.380385875701904,"['Action', '1080p', 60, '20s']"
1,p8x8,0,1.2932080819328864,0,16,0,7,16.60761245102158,-1:1,spatial,1,326,0,umh,12,1,1,vbr,0,16.3,16.3,1149.815951,87.68187,36837.837782,74.04,16.47326970100403,"['Action', '1080p', 60, '20s']"
1,none,1,1.8542762402573634,0,13,1,10,29.585346184273632,3:3,auto,1,475,1,umh,22,0,1,vbr,0,21.71,21.71,581.897743,19.579413,8225.910914,55.47,21.85324501991272,"['Action', '1080p', 60, '20s']"
0,p4x4,3,1.195380953907058,0,14,1,5,1.5274447138154952,0:0,temporal,1,117,0,umh,11,1,1,none,1,19.56,19.56,1397.341513,322.313046,135413.577038,61.85,19.752807140350342,"['Action', '1080p', 60, '20s']"
0,p4x4,0,1.2932080819328864,0,7,0,1,15.159563753731591,2:2,none,1,150,0,esa,26,1,1,vbr,1,21.95,21.95,1435.580866,86.310644,36261.743635,55.05,22.113231420516968,"['Action', '1080p', 60, '20s']"
0,p8x8,0,0.7178658312480799,0,12,0,7,16.60761245102158,-1:1,spatial,1,326,2,hex,46,0,0,none,0,14.66,14.66,1051.227831,82.971903,34859.036213,82.74,14.824819564819336,"['Action', '1080p', 60, '20s']"
1,all,2,1.9153666297934544,1,10,0,-6,39.284584335248084,4:4,spatial,0,196,0,esa,28,1,0,vbr,1,23.58,23.58,1349.703138,5.310132,2230.949011,51.16,23.72882103919983,"['Action', '1080p', 60, '20s']"
0,"p8x8,b8x8,i8x8,i4x4",2,1.270976006081585,1,10,1,-1,3.067746982502859,2:-2,auto,1,368,1,hex,46,0,0,none,0,24.64,24.64,1026.663961,157.019227,65968.58374,48.81,24.824209690093994,"['Action', '1080p', 60, '20s']"
0,p4x4,0,1.911532185562115,0,13,1,-9,1.2134050920272186,5:5,auto,0,79,3,umh,16,0,0,cbr,0,22.7,22.7,1428.45815,420.365829,176608.552244,53.18,22.912856340408325,"['Action', '1080p', 60, '20s']"
0,p8x8,3,1.2932080819328864,0,16,1,0,16.60761245102158,-1:1,spatial,1,445,0,umh,17,1,1,none,0,17.27,17.27,1172.669369,83.737889,35180.850565,69.88,17.449625730514526,"['Action', '1080p', 60, '20s']"
1,p4x4,0,0.4498679550631097,0,12,0,7,28.58475890485096,-4:4,none,1,326,0,hex,12,1,0,vbr,1,11.37,11.37,928.759894,27.326565,11480.726353,106.89,11.52167534828186,"['Action', '1080p', 60, '20s']"
1,p4x4,1,1.195380953907058,0,12,0,10,29.585346184273632,0:0,spatial,1,326,2,hex,22,0,0,none,0,12.16,12.16,746.463816,19.307727,8111.767077,99.33,12.311105012893677,"['Action', '1080p', 60, '20s']"
0,none,0,0.7178658312480799,0,14,1,7,16.60761245102158,-1:1,temporal,1,117,0,umh,46,0,1,vbr,1,18.09,18.09,1355.27916,83.966911,35277.069728,66.9,18.237399578094482,"['Action', '1080p', 60, '20s']"
1,p4x4,3,1.2932080819328864,0,16,1,7,16.60761245102158,5:5,spatial,1,326,0,umh,17,1,0,none,1,14.81,14.81,1335.854153,78.169988,32841.60466,81.82,14.984124422073364,"['Action', '1080p', 60, '20s']"
0,p8x8,0,0.4498679550631097,0,12,0,0,28.58475890485096,-1:1,none,1,445,0,esa,45,0,1,vbr,0,45.77,45.77,941.490059,27.524481,11563.876935,26.24,45.92530298233032,"['Action', '1080p', 60, '20s']"
0,p4x4,3,0.4498679550631097,0,13,1,0,28.58475890485096,-4:4,none,1,187,0,umh,17,1,0,none,0,13.46,13.46,1104.383358,26.921761,11310.655704,89.78,13.60106110572815,"['Action', '1080p', 60, '20s']"
1,p8x8,3,0.4498679550631097,1,12,1,0,28.58475890485096,-4:4,none,1,79,0,hex,12,0,0,none,1,12.64,12.64,1051.81962,19.393018,8147.600398,96.03,12.80386209487915,"['Action', '1080p', 60, '20s']"
0,p8x8,3,1.270976006081585,0,9,1,0,19.919897942002866,1:1,none,1,250,0,dia,12,0,0,none,1,13.47,13.47,1023.45954,57.302354,24074.47292,89.7,13.651122093200684,"['Action', '1080p', 60, '20s']"
1,p4x4,0,0.4498679550631097,1,16,1,-6,28.58475890485096,-4:4,auto,1,445,2,umh,53,1,1,none,0,16.28,16.28,1094.348894,19.740413,8293.551648,74.09,16.431169033050537,"['Action', '1080p', 60, '20s']"
1,p8x8,0,1.2932080819328864,1,13,0,7,16.60761245102158,-4:4,none,1,79,4,hex,12,1,1,vbr,1,14.41,14.41,1197.154754,57.012056,23952.510051,83.83,14.569753646850586,"['Action', '1080p', 60, '20s']"
0,none,3,0.4498679550631097,0,12,1,0,28.58475890485096,-1:1,spatial,1,326,0,umh,17,1,0,none,0,12.53,12.53,1071.907422,23.888564,10036.317028,96.96,12.67533016204834,"['Action', '1080p', 60, '20s']"
0,none,3,0.4498679550631097,0,14,1,5,28.58475890485096,0:0,none,1,475,0,hex,22,0,0,none,0,11.58,11.58,962.435233,26.356509,11073.176309,104.47,11.721548557281494,"['Action', '1080p', 60, '20s']"
1,p4x4,3,1.195380953907058,0,12,1,0,29.585346184273632,-4:4,auto,1,445,0,umh,17,0,1,vbr,1,13.1,13.1,1019.923664,20.470084,8600.108972,92.61,13.259342432022095,"['Action', '1080p', 60, '20s']"
1,p8x8,3,1.195380953907058,0,13,1,10,28.58475890485096,-4:4,none,1,117,0,umh,22,0,1,none,1,15.86,15.86,1051.576293,24.686401,10371.512882,76.32,16.01162600517273,"['Action', '1080p', 60, '20s']"
0,p4x4,1,0.4498679550631097,1,14,1,2,29.585346184273632,0:0,temporal,1,79,0,umh,12,1,0,vbr,0,12.07,12.07,964.457332,16.378024,6880.909267,100.17,12.218315124511719,"['Action', '1080p', 60, '20s']"
0,p8x8,3,0.4498679550631097,1,13,1,0,49.801977859487394,0:0,temporal,1,321,1,umh,12,0,1,cbr,0,16.84,16.84,448.871734,2.3602,991.592237,71.57,16.98023271560669,"['Action', '1080p', 60, '20s']"
1,p8x8,0,0.7963403618786435,2,12,0,4,28.58475890485096,-4:4,none,1,79,0,dia,60,1,0,none,0,37.34,37.34,713.604713,20.779701,8730.188569,32.23,37.48914456367493,"['Action', '1080p', 60, '20s']"
1,p8x8,3,0.4498679550631097,0,14,1,10,29.585346184273632,-4:4,temporal,1,445,0,umh,12,0,0,none,0,13.72,13.72,1048.396501,22.085784,9278.913902,87.94,13.870960235595703,"['Action', '1080p', 60, '20s']"
1,p4x4,1,1.195380953907058,0,16,1,1,28.58475890485096,0:0,none,1,117,0,umh,22,1,1,vbr,1,13.62,13.62,1069.823789,26.312458,11054.669064,89.03,13.766279697418213,"['Action', '1080p', 60, '20s']"
1,p4x4,1,1.195380953907058,0,12,1,0,29.585346184273632,-4:4,auto,1,79,0,umh,17,0,0,vbr,0,12.92,12.92,996.904025,20.694586,8694.42897,93.97,13.090604066848755,"['Action', '1080p', 60, '20s']"
0,p4x4,3,0.4498679550631097,1,14,1,2,29.585346184273632,0:0,temporal,1,445,0,umh,12,1,1,vbr,1,11.66,11.66,992.881647,15.839398,6654.616116,104.18,11.823307275772095,"['Action', '1080p', 60, '20s']"
0,p4x4,1,0.4498679550631097,2,14,1,2,29.585346184273632,0:0,temporal,1,79,0,umh,12,1,0,vbr,0,44.74,44.74,674.541797,16.860117,7083.451234,26.84,44.896260261535645,"['Action', '1080p', 60, '20s']"
1,p4x4,0,0.8900625634323396,1,9,1,-6,19.919897942002866,6:-6,none,1,111,2,dia,4,0,1,none,1,13.76,13.76,785.319767,49.749558,20901.312372,87.76,13.91390609741211,"['Action', '1080p', 60, '20s']"
0,none,3,0.4498679550631097,0,14,1,7,3.1633693795427043,0:0,none,1,475,0,hex,22,0,0,none,0,16.47,16.47,1359.259259,275.808665,115875.662974,73.53,16.658485174179077,"['Action', '1080p', 60, '20s']"
1,p4x4,0,0.4498679550631097,0,9,0,5,28.58475890485096,-4:4,none,1,326,0,hex,12,1,0,vbr,1,10.7,10.7,930.373832,26.259522,11032.429198,113.62,10.85631537437439,"['Action', '1080p', 60, '20s']"
0,p4x4,3,0.4498679550631097,0,12,1,0,28.58475890485096,-4:4,none,1,326,0,hex,12,0,0,vbr,1,11.31,11.31,939.434129,26.651527,11197.122484,107.42,11.458965063095093,"['Action', '1080p', 60, '20s']"
0,p4x4,0,0.4498679550631097,0,4,0,7,28.58475890485096,-4:4,none,1,445,0,hex,17,1,0,none,1,10.53,10.53,904.843305,21.66717,9103.041184,115.61,10.690245389938354,"['Action', '1080p', 60, '20s']"
1,all,3,1.2932080819328864,0,12,1,0,16.60761245102158,-1:1,spatial,1,445,0,hex,17,0,0,vbr,1,21.36,21.36,1386.797753,68.176818,28643.168136,56.36,21.527170658111572,"['Action', '1080p', 60, '20s']"
0,p4x4,0,0.4498679550631097,0,12,0,7,28.58475890485096,-4:4,none,1,326,0,hex,17,1,1,none,1,11.0,11.0,931.818182,27.397846,11510.673865,110.07,11.14406704902649,"['Action', '1080p', 60, '20s']"
0,none,0,0.8900625634323396,1,12,1,-6,28.58475890485096,6:-6,none,1,385,1,umh,17,1,1,none,1,17.69,17.69,598.530243,21.538326,9048.910166,68.33,17.830970287322998,"['Action', '1080p', 60, '20s']"
1,p4x4,3,0.4498679550631097,0,9,1,0,19.919897942002866,-1:1,spatial,1,326,0,dia,4,0,0,none,0,12.05,12.05,1013.278008,57.144378,24008.102304,100.32,12.206430435180664,"['Action', '1080p', 60, '20s']"
0,none,0,0.4498679550631097,0,12,1,1,28.58475890485096,-4:4,none,1,326,0,hex,12,1,0,none,1,11.5,11.5,921.913043,28.000731,11763.964411,105.7,11.64724850654602,"['Action', '1080p', 60, '20s']"
1,p4x4,3,0.4498679550631097,0,12,0,0,28.58475890485096,-1:1,spatial,1,326,0,umh,17,1,0,vbr,0,12.85,12.85,1019.377432,23.888564,10036.317028,94.02,12.991617679595947,"['Action', '1080p', 60, '20s']"
1,p4x4,1,0.4498679550631097,0,12,0,7,28.58475890485096,-4:4,spatial,1,326,0,hex,22,0,0,none,0,10.72,10.72,954.197761,23.664026,9941.981804,112.88,10.872771263122559,"['Action', '1080p', 60, '20s']"
1,p4x4,0,1.195380953907058,0,12,0,10,2.0721483332371533,0:0,none,1,414,2,hex,12,1,0,vbr,1,16.46,16.46,1294.471446,288.517923,121215.211332,73.85,16.646212816238403,"['Action', '1080p', 60, '20s']"
1,p8x8,3,0.4498679550631097,1,12,1,0,28.58475890485096,-4:4,none,1,445,0,hex,17,0,0,none,0,12.67,12.67,1052.091555,19.010225,7986.777563,95.37,12.811564207077026,"['Action', '1080p', 60, '20s']"
0,p4x4,2,0.4498679550631097,0,13,1,0,28.58475890485096,-4:4,none,0,79,0,umh,12,1,0,none,1,13.55,13.55,1012.546125,26.553454,11155.919012,89.52,13.703833103179932,"['Action', '1080p', 60, '20s']"
1,p4x4,0,1.195380953907058,0,12,0,7,16.60761245102158,-4:4,auto,1,445,0,hex,17,0,1,vbr,1,12.7,12.7,1185.984252,83.245869,34974.137647,95.3,12.859787702560425,"['Action', '1080p', 60, '20s']"
0,p4x4,3,1.2932080819328864,0,12,1,0,29.585346184273632,-1:1,spatial,1,326,0,umh,17,1,1,vbr,1,12.77,12.77,1024.432263,20.558427,8637.22443,94.54,12.915686130523682,"['Action', '1080p', 60, '20s']"
1,p4x4,0,0.4498679550631097,0,9,0,7,16.60761245102158,-4:4,none,1,326,0,hex,12,1,0,vbr,1,11.31,11.31,1141.467728,80.78658,33940.915226,107.02,11.50079607963562,"['Action', '1080p', 60, '20s']"
0,p4x4,0,1.2932080819328864,0,12,0,5,28.58475890485096,-1:1,spatial,1,326,0,hex,17,1,1,vbr,1,10.48,10.48,935.400763,25.303514,10630.780991,115.48,10.629152774810791,"['Action', '1080p', 60, '20s']"
0,p4x4,1,1.380266751513598,0,12,0,7,28.58475890485096,-4:4,spatial,1,326,0,hex,22,1,0,none,0,11.24,11.24,880.427046,21.905832,9203.310698,108.23,11.38805365562439,"['Action', '1080p', 60, '20s']"
1,p4x4,0,0.4498679550631097,0,12,0,7,28.58475890485096,-4:4,none,1,326,0,hex,17,0,1,none,1,11.0,11.0,971.727273,27.397846,11510.673865,110.43,11.148719549179077,"['Action', '1080p', 60, '20s']"
0,p8x8,2,0.4498679550631097,1,12,1,2,29.585346184273632,0:0,temporal,1,79,1,dia,12,0,0,vbr,0,17.96,17.96,549.554566,16.330141,6860.792139,67.08,18.104708433151245,"['Action', '1080p', 60, '20s']"
0,p4x4,2,0.7963403618786435,2,14,0,4,49.801977859487394,0:0,temporal,1,321,0,umh,60,1,1,vbr,0,44.93,44.93,706.877365,2.353644,988.838047,26.72,45.062310457229614,"['Action', '1080p', 60, '20s']"
0,p8x8,0,0.7963403618786435,2,0,0,4,49.801977859487394,0:0,temporal,1,326,4,hex,60,1,0,vbr,1,9.39,9.39,568.690096,2.436718,1023.739816,129.72,9.538721799850464,"['Action', '1080p', 60, '20s']"
1,p4x4,2,0.4498679550631097,0,9,0,5,28.58475890485096,6:-6,none,1,321,0,dia,12,0,1,vbr,0,10.69,10.69,908.512629,24.528428,10305.143467,113.84,10.842873096466064,"['Action', '1080p', 60, '20s']"
0,p4x4,3,0.4498679550631097,0,12,0,7,28.58475890485096,-4:4,none,1,326,0,hex,17,1,1,vbr,1,11.26,11.26,923.978686,25.783055,10832.250771,107.42,11.416653156280518,"['Action', '1080p', 60, '20s']"
0,p4x4,0,0.4498679550631097,0,12,1,0,28.58475890485096,-4:4,temporal,1,326,0,hex,12,0,0,none,1,11.2,11.2,946.25,26.910175,11305.788392,108.56,11.344423294067383,"['Action', '1080p', 60, '20s']"
0,p4x4,1,0.4498679550631097,1,14,1,2,29.585346184273632,0:0,temporal,1,79,0,umh,12,1,1,vbr,0,11.58,11.58,997.236615,16.378024,6880.909267,104.85,11.737816572189331,"['Action', '1080p', 60, '20s']"
0,"p8x8,b8x8,i8x8,i4x4",3,0.20990221636511408,1,14,1,2,29.585346184273632,0:0,temporal,1,445,0,dia,32,1,0,vbr,1,13.51,13.51,1242.635085,15.558743,6536.704398,89.77,13.660367727279663,"['Action', '1080p', 60, '20s']"
0,none,3,0.4498679550631097,1,14,1,2,29.585346184273632,0:0,temporal,1,475,0,esa,12,1,0,vbr,1,13.35,13.35,1250.262172,15.943945,6698.539321,90.52,13.48387098312378,"['Action', '1080p', 60, '20s']"
0,p4x4,3,1.6772834893657993,0,2,1,5,28.58475890485096,0:0,none,1,445,0,umh,22,0,1,none,0,12.67,12.67,1111.681137,17.7863,7472.568957,95.77,12.837460279464722,"['Action', '1080p', 60, '20s']"
0,none,0,0.4498679550631097,0,12,1,1,28.58475890485096,-4:4,none,1,210,0,hex,12,0,0,vbr,1,10.74,10.74,1002.327747,27.943636,11739.976832,113.21,10.89298129081726,"['Action', '1080p', 60, '20s']"
0,p4x4,3,0.4498679550631097,0,14,1,0,29.585346184273632,-4:4,none,1,445,0,hex,12,0,0,vbr,1,12.02,12.02,882.861897,24.617291,10342.47769,100.57,12.159015417098999,"['Action', '1080p', 60, '20s']"
0,p8x8,3,0.4498679550631097,1,12,1,2,28.58475890485096,0:0,auto,1,445,0,umh,20,1,1,none,1,15.23,15.23,1217.793828,16.981451,7134.427393,79.16,15.385946035385132,"['Action', '1080p', 60, '20s']"
0,none,0,0.7963403618786435,2,0,0,4,28.58475890485096,0:0,temporal,1,321,0,hex,9,0,1,vbr,0,9.72,9.72,664.917695,19.668227,8263.224303,124.66,9.87540316581726,"['Action', '1080p', 60, '20s']"
0,p8x8,2,0.4498679550631097,0,12,1,1,49.801977859487394,-2:2,none,1,326,1,dia,60,1,0,none,1,15.26,15.26,501.114024,5.054203,2123.425407,79.05,15.41536831855774,"['Action', '1080p', 60, '20s']"
1,p4x4,0,0.4498679550631097,2,12,0,7,28.58475890485096,-4:4,none,1,326,0,hex,12,1,0,vbr,1,38.18,38.18,683.211105,19.903781,8362.18764,31.47,38.32555890083313,"['Action', '1080p', 60, '20s']"
1,p4x4,1,0.4498679550631097,0,12,0,7,28.58475890485096,6:-6,none,1,326,0,dia,22,0,0,none,0,11.03,11.03,895.466908,26.008658,10927.03354,109.66,11.197814702987671,"['Action', '1080p', 60, '20s']"
1,p4x4,2,0.4498679550631097,0,9,0,5,28.58475890485096,-4:4,spatial,1,321,0,hex,12,0,1,none,0,10.41,10.41,914.217099,22.305509,9371.226955,116.33,10.544719934463501,"['Action', '1080p', 60, '20s']"
0,p4x4,1,0.4498679550631097,0,12,0,0,28.58475890485096,-4:4,spatial,1,326,0,hex,22,0,0,none,1,11.04,11.04,946.467391,24.443128,10269.306139,110.05,11.194545269012451,"['Action', '1080p', 60, '20s']"
1,p4x4,0,1.6610864561075223,0,1,1,7,28.58475890485096,-4:4,temporal,1,291,0,hex,12,0,0,none,0,10.18,10.18,858.05501,20.236956,8502.164533,119.54,10.334327220916748,"['Action', '1080p', 60, '20s']"
1,p4x4,1,0.4498679550631097,0,12,0,7,28.58475890485096,-4:4,spatial,1,326,0,hex,17,1,0,vbr,1,10.98,10.98,886.156648,23.664026,9941.981804,110.73,11.132256031036377,"['Action', '1080p', 60, '20s']"
0,p4x4,3,0.4498679550631097,2,12,0,7,28.58475890485096,-4:4,none,1,326,0,hex,22,0,1,none,0,38.37,38.37,686.656242,18.618373,7822.148384,31.31,38.50683307647705,"['Action', '1080p', 60, '20s']"
0,none,0,0.4498679550631097,0,12,0,1,28.58475890485096,-4:4,none,1,326,0,hex,12,1,1,none,1,11.31,11.31,876.83466,28.000731,11763.964411,107.01,11.459805965423584,"['Action', '1080p', 60, '20s']"
0,p4x4,0,0.4498679550631097,0,12,1,7,28.58475890485096,-4:4,none,1,210,0,hex,17,0,0,vbr,1,11.15,11.15,888.520179,27.335989,11484.685752,109.16,11.306903600692749,"['Action', '1080p', 60, '20s']"
0,"p8x8,b8x8,i8x8,i4x4",0,0.4498679550631097,0,12,0,7,28.58475890485096,-4:4,none,1,210,0,hex,17,1,0,vbr,1,15.78,15.78,1360.519645,25.565534,10740.86326,76.7,15.919636726379395,"['Action', '1080p', 60, '20s']"
0,none,0,0.4498679550631097,0,12,1,1,28.58475890485096,-4:4,none,1,326,0,hex,12,0,1,none,1,11.33,11.33,879.435128,28.000731,11763.964411,106.73,11.481098413467407,"['Action', '1080p', 60, '20s']"
0,"p8x8,b8x8,i8x8,i4x4",0,0.4498679550631097,0,4,0,7,28.58475890485096,-4:4,none,1,445,0,hex,33,0,0,vbr,1,14.73,14.73,1402.715547,20.248423,8506.982162,81.91,14.881341457366943,"['Action', '1080p', 60, '20s']"
0,p4x4,0,0.4498679550631097,0,12,1,1,28.58475890485096,-4:4,none,1,210,3,hex,12,1,1,none,1,11.31,11.31,941.37931,28.01475,11769.854228,106.93,11.463103771209717,"['Action', '1080p', 60, '20s']"
0,p8x8,1,1.380266751513598,0,0,0,7,49.801977859487394,-4:4,spatial,1,326,0,dia,22,0,1,vbr,0,9.67,9.67,546.122027,2.421903,1017.515442,125.15,9.821065664291382,"['Action', '1080p', 60, '20s']"
0,p4x4,2,0.7963403618786435,2,12,0,4,28.58475890485096,0:0,temporal,1,321,1,hex,60,1,0,none,0,100.68,100.68,154.171633,16.957443,7124.340983,11.91,100.81712245941162,"['Action', '1080p', 60, '20s']"
