fstrict-aliasing,funroll-loops,fno-exceptions,fomit-frame-pointer,fno-rtti,fdata-sections,ffunction-sections,fmerge-all-constants,finline-functions,finline-small-functions,fno-math-errno,fno-rounding-math,fno-trapping-math,fassociative-math,freciprocal-math,fno-signed-zeros,fno-zero-initialized-in-bss,fvectorize,fslp-vectorize,ftree-vectorize,run_time,compile_time,exe_size,csmith_time,source_size,LOC,cost,fidelity
Off,On,Off,On,On,On,Off,On,Off,On,Off,Off,Off,On,Off,On,Off,Off,Off,Off,0.09318161010742188,0.26456212997436523,35432,0.49649667739868164,140021,719,4.081459045410156,"[80, 35, 2, 2, 15]"
Off,Off,Off,On,On,On,On,On,Off,On,Off,Off,Off,On,Off,Off,On,On,On,On,0.09345078468322754,0.1978762149810791,36464,0.26710939407348633,140021,719,3.118401288986206,"[80, 35, 2, 2, 15]"
Off,Off,Off,Off,On,On,On,Off,On,Off,Off,Off,On,Off,Off,Off,On,On,Off,Off,0.09840917587280273,0.21291828155517578,36464,0.28824472427368164,140021,719,3.074317455291748,"[80, 35, 2, 2, 15]"
Off,Off,On,Off,Off,Off,On,Off,On,On,On,Off,On,Off,Off,On,On,Off,On,Off,0.07605504989624023,0.1966397762298584,36464,0.2853233814239502,140021,719,3.0605509281158447,"[80, 35, 2, 2, 15]"
Off,Off,On,Off,Off,Off,On,Off,On,On,On,Off,On,Off,Off,On,On,Off,On,Off,0.09278154373168945,1.5183000564575195,515000,34.12027192115784,2152160,10605,38.26744198799133,"[10, 50, 6, 4, 50]"
Off,Off,On,Off,On,Off,On,On,On,Off,Off,Off,Off,On,On,On,Off,On,On,Off,0.09032249450683594,0.20829367637634277,35432,0.2736220359802246,140021,719,3.133772611618042,"[80, 35, 2, 2, 15]"
On,On,Off,On,Off,On,Off,Off,On,Off,On,On,Off,On,On,Off,On,On,On,Off,0.0965733528137207,0.1904587745666504,36464,0.2913515567779541,140021,719,3.080672264099121,"[80, 35, 2, 2, 15]"
Off,Off,Off,Off,Off,On,On,Off,Off,Off,On,On,On,On,Off,Off,Off,On,Off,Off,0.10949039459228516,0.19464826583862305,35432,0.27864599227905273,140021,719,3.065791368484497,"[80, 35, 2, 2, 15]"
On,Off,On,Off,On,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,On,On,On,Off,Off,0.08817648887634277,0.18773961067199707,36464,0.2805449962615967,140021,719,3.067455530166626,"[80, 35, 2, 2, 15]"
On,Off,Off,Off,Off,On,On,On,On,On,Off,Off,On,Off,On,On,Off,On,Off,On,0.06853175163269043,0.1906428337097168,35432,0.2882232666015625,140021,719,3.06773042678833,"[80, 35, 2, 2, 15]"
